delta_encoder,mag_orient
473.10150237854134,1.572125784535047
473.10150237854134,1.5718881701049014
473.10150237854134,1.5771995115567268
473.10150237854134,1.546000305372456
473.10150237854134,1.525724513645616
473.10150237854134,1.5139246987090682
473.10150237854134,1.5198889249738643
473.10150237854134,1.5195881712831039
473.10150237854134,1.50433872312847
473.10150237854134,1.5742968612003205
473.10150237854134,1.5513541502882569
473.3498496238844,1.5255031814088225
473.8465441145705,1.6051034183190354
474.3432386052566,1.329477668491862
474.34323860525666,1.5020713938687742
474.8399330959428,1.284970796975919
475.8333220773151,1.8235200819831916
476.33001656800127,1.794301554881268
476.82671105868735,1.8829736658067597
477.32340554937355,1.8786370470401363
478.0684472854027,1.9627498229915217
478.56514177608886,1.9683835825947325
479.061836266775,1.9787308947010298
478.8134890214319,1.3282045096962058
478.8134890214319,1.352303402386243
478.56514177608886,1.6801352074235893
478.8134890214319,1.598966990227337
478.31679453074577,1.7590787282981233
478.06844728540267,1.640244020409122
477.57175279471653,1.4897393947653412
477.07505830403045,1.311934174812966
476.82671105868735,1.378513295568974
476.82671105868735,1.2735098653488437
476.57836381334425,1.2512921504149819
476.0816693226582,1.2716641821339028
475.8333220773151,1.2781898285768096
475.08828034128584,1.2573705852380714
475.3366275866289,1.3177439285392778
475.584974831972,1.104359649602565
475.5849748319719,1.2221642176912104
476.0816693226581,1.2433723444069478
476.33001656800116,1.3922207874349202
476.0816693226581,1.2913431333338992
476.08166932265806,1.724289653923552
476.08166932265806,1.3131196502374693
476.3300165680011,1.4912808321339452
476.3300165680011,1.22450686598021
476.3300165680011,1.2563343600128776
476.3300165680011,1.2105423893596163
476.3300165680011,1.232659439685021
476.3300165680011,1.2898804362703342
476.3300165680011,1.2115798746902127
476.3300165680011,1.2091145881783147
476.3300165680011,1.3080130263551133
476.3300165680011,1.254957544114614
476.3300165680011,1.2141859127058365
476.3300165680011,1.311970690186597
476.3300165680011,1.2863068545411613
476.3300165680011,1.2714156621672585
476.3300165680011,1.3318983252229226
476.3300165680011,1.3600217138132427
476.08166932265806,1.359707427723539
476.08166932265806,1.3550977956224737
476.57836381334414,1.3068856707246497
477.3234055493734,1.3689668802156059
477.8201000400595,1.4497377689287785
478.31679453074565,1.36117247573234
478.8134890214318,1.3229748365461411
479.3101835121179,1.3644597969385215
479.55853075746097,1.3013181481766565
479.80687800280407,1.3054743166239098
480.05522524814705,1.181643970311063
479.80687800280396,1.29265598635373
480.05522524814705,1.4565671183456148
480.05522524814705,1.4154183991367917
479.55853075746086,1.3928653778130646
479.55853075746086,1.3823364722628075
479.55853075746086,1.2043314574857011
479.31018351211776,1.3083292449409774
479.80687800280396,1.3645380640400873
480.30357249349004,1.3894832005494557
480.30357249349004,1.5595647820433034
480.55191973883313,1.5370891518342524
480.30357249349015,1.650196430516389
480.80026698417623,1.5744187596021961
481.2969614748623,1.4860575513945657
481.2969614748623,1.816145070866183
481.7936559655484,1.4611205369184987
481.7936559655484,1.408692411938598
481.7936559655484,1.3535858592208678
481.7936559655484,1.3950710592611824
481.7936559655484,1.3192002928740065
481.7936559655484,1.3287774830795933
481.5453087202053,1.338957032129693
481.5453087202053,1.4356356981231766
481.5453087202052,1.2754903375337643
481.2969614748622,1.3744737026907097
481.2969614748622,1.439143302294246
481.2969614748622,1.4596355432052148
481.2969614748622,1.4693052488471938
481.2969614748622,1.482010992491344
481.5453087202053,1.9472941120754446
481.5453087202053,1.8254269527110782
482.0420032108914,1.8411356361581002
482.53869770157746,1.845403439759497
482.78704494692056,1.8340243050413185
483.53208668294974,1.9037156997192368
483.78043392829284,1.8354884910658602
484.02878117363593,1.443855059063768
484.27712841897903,1.4798736639957275
484.27712841897903,1.5164128258820762
484.52547566432213,1.4686065803155082
484.52547566432213,1.4683729623233335
484.52547566432213,1.4766996851792797
484.52547566432213,1.4747820069844677
484.52547566432213,1.5231585819969062
484.52547566432213,1.4860084783806198
484.52547566432213,1.486135350905469
484.52547566432213,1.484839580897969
484.52547566432213,1.5007310568383763
484.52547566432213,1.4918795816757209
484.52547566432213,1.4835570539197571
484.52547566432213,1.4549067375582287
484.52547566432213,1.4581462345160419
484.52547566432213,1.4593720939635795
484.52547566432213,1.4518242755168032
484.52547566432213,1.4465713122505353
484.52547566432213,1.4428829015286289
484.52547566432213,1.436258075015391
484.52547566432213,1.501063468108737
484.52547566432213,1.489981026303373
484.7738229096651,1.49559298193333
484.7738229096652,1.2047755858101115
484.27712841897903,1.2447504812076584
484.5254756643221,1.1275359043772126
484.5254756643221,1.2885919584770433
484.7738229096651,1.2433269716902415
484.7738229096651,1.4692440724750098
485.0221701550082,1.4899392227790496
485.0221701550082,1.5382330936862296
485.0221701550082,1.5114676730603134
485.0221701550082,1.5093740584933086
484.7738229096651,2.0447119949809824
484.2771284189789,1.466915514687249
484.0287811736358,1.5129703410724642
483.7804339282928,1.3973316447830477
483.7804339282928,1.2705731621979077
483.5320866829497,1.2266852896485674
483.5320866829497,1.2460375884988024
482.7870449469205,1.2690922549205461
482.2903504562344,1.3931946887549487
482.78704494692056,1.133489142101769
482.78704494692056,1.2827505633413532
483.03539219226366,1.1992581496693853
483.28373943760676,1.248114044292175
484.028781173636,1.3324080721480445
484.5254756643221,1.3687033575767298
485.02217015500827,1.2529818535881099
485.51886464569446,1.6381250258470395
485.5188646456944,1.424400693718325
486.01555913638055,1.5751258039463125
485.7672118910375,1.3811543133692157
485.7672118910375,1.2933710876595117
485.7672118910375,1.2671378491515408
485.7672118910375,1.2564221936321756
485.7672118910375,1.32825891250512
485.7672118910375,1.2433115823459704
485.7672118910375,1.276778188575664
485.7672118910375,1.2828211506283096
485.7672118910375,1.2781178500652435
485.7672118910375,1.2652222392700068
485.7672118910375,1.3094549476245614
485.7672118910375,1.314973011475165
485.7672118910375,1.3031062860500948
485.51886464569446,1.3175077323454314
485.51886464569446,1.2833549848261023
485.51886464569446,1.3712680843498088
486.01555913638055,1.304496362763497
486.5122536270667,1.6881993184450395
487.0089481177529,1.6256847223526762
487.50564260843896,1.6477747061694286
487.753989853782,1.6814920777761668
487.75398985378195,1.7055048327653943
488.0023370991251,1.614444440580347
488.00233709912504,1.5943349551333157
487.75398985378206,1.3860228294534085
487.2572953630959,1.3459955995418877
487.0089481177529,1.3969098910572055
487.00894811775294,1.3126159171597742
486.7606008724099,1.340818670910343
486.51225362706685,1.3137699490898245
486.5122536270669,1.2926719784331873
486.5122536270669,1.4768739792039687
486.7606008724099,1.4835044375429944
487.00894811775294,1.3744578007471795
486.7606008724099,1.405116686602326
486.7606008724099,1.3888892577012946
487.25729536309603,1.3921176690255475
487.5056426084391,1.4905651323499012
487.75398985378206,1.466565882008881
488.49903158981124,1.4955590275544235
489.2440733258404,1.5706210468741701
489.4924205711835,1.522716682705442
490.2374623072127,1.567275493865356
489.9891150618696,1.7610121424857166
490.4858095525558,1.5385592244482333
490.7341567978988,1.601171176117117
490.4858095525557,1.5728790532379184
490.7341567978988,1.533127144810174
490.4858095525557,1.5531297659163268
490.4858095525557,1.4117864067693393
490.4858095525557,1.4937078406199373
490.7341567978988,1.4164891023025683
490.2374623072127,1.3227614083755885
490.4858095525558,1.5817090203959607
490.4858095525558,1.6201980217301215
490.4858095525558,1.624119333395549
490.4858095525558,1.6388263351485477
490.4858095525558,1.6378446734507386
490.4858095525558,1.6660893095701261
490.4858095525558,1.6164179410603687
490.4858095525558,1.5206058877255872
490.4858095525558,1.5712612696970105
490.4858095525558,1.5751456410225104
490.4858095525558,1.5723171400827924
490.4858095525558,1.5879228822521099
490.4858095525558,1.5475342676088015
490.4858095525558,1.5656668030810412
490.7341567978989,1.5329948800449236
490.7341567978989,1.5326413475970346
490.7341567978989,1.5241605201216555
490.7341567978989,1.5255412485961524
490.7341567978989,1.5344897250382457
490.7341567978989,1.5282599963469858
490.7341567978989,1.5222166311327043
490.7341567978989,1.5046490437988658
490.7341567978989,1.493140192823636
490.7341567978989,1.5057357550272634
490.7341567978989,1.4964239367397771
490.7341567978989,1.4961527715123883
490.7341567978989,1.4713558324601448
490.7341567978989,1.4999483369415136
490.73415679789883,1.51595779842472
490.73415679789883,1.5170682429997986
490.9825040432419,1.516752060604975
491.230851288585,1.378828609106537
490.9825040432419,1.5252134310118917
491.2308512885849,1.337294840268831
491.97589302461415,1.4667488552874717
492.47258751530023,1.478532222270405
493.2176292513294,1.561871607392824
494.4593654780448,1.4849628128134367
494.95605996873087,1.5724733807353113
495.70110170476016,1.55832270389401
496.19779619544624,1.552909866235788
496.44614344078934,1.7757614487957383
496.6944906861323,1.4436663209582252
496.9428379314754,1.5123943079225786
496.44614344078934,1.4024798120677693
496.19779619544636,1.3943556238217167
496.1977961954463,1.3956636002782725
496.1977961954463,1.3438874173915343
496.44614344078934,1.3646636409885906
496.19779619544624,1.7664639456521238
495.94944895010315,1.6864881189680854
495.45275445941706,1.6872357116166348
495.20440721407397,1.7342556538012004
494.7077127233879,1.7065234097452309
494.4593654780449,1.7415745445631956
493.4659764966726,1.7514917871060265
493.4659764966726,1.3420052255153898
492.72093476064344,1.3464244828758594
492.96928200598654,1.3408477287394158
492.96928200598654,1.3063020362511628
492.96928200598654,1.384230796635623
493.21762925132964,1.3594436680188318
493.46597649667274,1.3815407766455658
493.9626709873588,1.3280889890594516
493.9626709873588,1.4492810663962064
494.2110182327019,1.2594427741068126
494.45936547804496,1.281467392624525
494.45936547804496,1.3485914624109232
494.45936547804496,1.3067578839968148
494.45936547804496,1.3145123803731311
494.45936547804496,1.4038754857192142
494.45936547804496,1.2830806280476683
494.45936547804496,1.3083317149639964
494.45936547804496,1.3000884492698552
494.70771272338806,1.3863812208314872
494.70771272338806,1.300628583666576
494.95605996873115,1.3998062822212627
495.45275445941724,1.3241770432218347
495.4527544594172,1.4381736664070983
495.94944895010326,1.4123977955134028
495.9494489501032,1.372771822444844
496.19779619544624,1.3585169694856654
496.4461434407894,1.3717012672442315
496.69449068613244,1.374219459540902
496.69449068613244,1.440067731239817
496.69449068613244,1.4847555205196128
496.69449068613244,1.3828094959547368
496.69449068613244,1.3375443943937124
496.6944906861324,1.3481077104101051
496.44614344078934,1.3322199601786708
496.69449068613244,1.2548691809367332
496.44614344078946,1.2655170338226882
496.44614344078946,1.552958084541711
496.69449068613255,1.4305192682507728
496.69449068613244,1.5871676620855593
496.94283793147554,1.5522310113427407
497.6878796675047,1.5780658209175944
497.93622691284776,1.5755419063367693
497.6878796675046,1.5755500613177036
497.6878796675046,1.4940313268988996
498.43292140353384,1.4276399768270738
498.43292140353384,1.450713220653562
499.1779631395631,1.4138451772822889
498.92961589422,1.3788064891600462
498.6812686488769,1.3343660731829616
498.681268648877,1.5176967883869004
498.681268648877,1.5158514555986797
498.68126864887705,1.5415432745136641
498.6812686488771,1.5017355170167408
498.6812686488771,1.3350434637005362
498.6812686488771,1.5616609835394988
498.6812686488771,1.3097836570170598
498.68126864887716,1.632912804943024
498.68126864887716,1.64301577731479
498.68126864887716,1.640497860260574
498.68126864887716,1.6311198996913527
498.68126864887716,1.618230793043733
498.68126864887716,1.6188505708092036
498.68126864887716,1.6142539386877763
498.68126864887716,1.590011899330181
498.68126864887716,1.480486829703951
498.68126864887716,1.573268342655232
498.68126864887716,1.6096594123762786
498.9296158942202,1.6149944382205326
498.9296158942202,1.5572271339134511
498.9296158942202,1.5488145199682586
498.9296158942202,1.6030938908067272
498.6812686488772,1.5368439191887797
498.9296158942203,1.5757200922061794
499.4263103849065,1.5239151152460044
499.4263103849065,1.6569216098090025
500.4196993662788,1.5511414033134594
500.9163938569649,1.6129300019048578
501.6614355929941,1.8633907703777628
502.1581300836802,1.9260346996250255
503.15151906505247,1.9077913471673518
503.89656080108165,1.94704485515054
504.1449080464247,1.9366290460584055
504.64160253711077,1.9282351746285298
504.88994978245387,2.1020131169990637
504.88994978245387,1.524411855227337
504.64160253711077,1.5675641973837142
504.39325529176773,1.5156738433814183
503.6482135557386,1.4955097362936063
503.39986631039557,1.4271716297761041
503.3998663103955,1.4236487838325682
503.1515190650524,1.450162195497541
502.9031718197093,1.4293897566427258
502.40647732902323,1.4422576022834508
502.15813008368025,1.4321770876102013
502.15813008368025,1.428063875006416
501.66143559299405,1.428250268165464
501.66143559299405,1.400044625891705
501.66143559299405,1.3893294005248253
501.90978283833715,1.462929803400701
501.9097828383371,1.4214796195602455
502.1581300836802,1.4200589036377502
502.1581300836802,1.4592676658577015
502.40647732902323,1.6986593242327996
502.65482457436633,1.5813570478537309
502.9031718197093,1.4436934124259764
502.9031718197093,1.4847967251308536
502.9031718197093,1.3995668642535835
502.9031718197093,1.4389332976033538
502.9031718197093,1.3974557175898552
502.9031718197093,1.427545533898086
502.9031718197093,1.3898463960415748
502.9031718197093,1.4357168717002202
502.9031718197093,1.400280017698615
502.9031718197093,1.3930773967375787
502.9031718197093,1.4219569256350546
502.9031718197093,1.3859805670898517
502.9031718197093,1.4252486659076984
503.1515190650524,1.406394443644749
503.1515190650524,1.4348578847992826
503.3998663103955,1.4179869237959426
503.6482135557386,1.4316025137631272
504.1449080464248,1.5399615827276818
504.39325529176784,1.4519907124731977
504.3932552917679,1.5317676879330455
504.64160253711094,1.4008472707653075
504.39325529176784,1.4477244581391762
504.3932552917678,1.4306935202773645
504.39325529176784,1.4835809331445737
504.3932552917679,1.4124515459417197
504.3932552917679,1.4376654162206481
504.3932552917679,1.4414281656878571
504.14490804642486,1.3845193659554011
504.1449080464249,1.3296473889010447
504.1449080464249,1.4426818146434481
503.8965608010818,1.4889830212319994
503.6482135557387,1.5037995621493447
503.89656080108176,1.494879328825619
504.1449080464248,1.4868345742100226
504.6416025371109,1.5005095772613322
504.6416025371109,1.5881304058157797
504.889949782454,1.6561097790580352
505.13829702779697,1.4695322848073298
505.38664427314006,1.5835024662477786
505.63499151848316,1.5047792551088843
506.13168600916936,1.5208629697351999
506.1316860091693,1.4881603579396014
506.1316860091693,1.4385100218242362
506.62838049985544,1.4263466619698135
506.87672774519854,1.5155552876348237
506.62838049985555,1.4213260797935536
506.38003325451245,1.5301309601571818
506.6283804998555,1.4183983005945149
506.62838049985555,1.5411382412235426
506.87672774519865,1.5461605852705582
506.38003325451245,1.6009114537088982
506.87672774519854,1.5796109641594187
507.3734222358846,1.6222161234497545
507.8701167265707,1.5819263746093464
507.87011672657076,1.5753525088614577
508.6151584626,1.728037940740329
508.86350570794303,1.5972040388795896
509.3602001986292,1.5974977450156604
509.1118529532861,1.9628270992929628
509.1118529532861,1.8849767166582052
509.1118529532861,1.8696002937759044
508.3668112172568,1.8798724190278675
508.1184639719137,1.848343800989818
508.1184639719137,1.8041721646813949
507.8701167265706,1.7418445825259978
507.8701167265706,1.6370135896345597
507.8701167265706,1.6381727307795946
507.8701167265706,1.6448617559465206
507.8701167265706,1.639337024804767
507.8701167265706,1.6585191841597227
507.8701167265706,1.6416533924094312
507.8701167265706,1.6337319797090413
507.8701167265706,1.6246872850739533
507.8701167265706,1.6126684982882924
507.8701167265706,1.6124480398674421
507.8701167265706,1.6035308695296147
507.8701167265706,1.5385210012090633
507.6217694812275,1.6066347164952002
507.8701167265706,1.5697200728929033
507.6217694812276,1.6348958125492512
507.8701167265707,1.5175777109952138
507.8701167265707,1.6586985324212737
508.1184639719138,1.593515972626609
508.6151584625999,1.569009732145703
508.86350570794303,1.631890093051061
509.6085474439722,1.6102721718217656
510.35358918000145,1.5145341602202533
510.85028367068753,1.5404511553148499
511.59532540671665,1.5333444360317103
511.84367265205975,1.5618714580706896
511.8436726520598,1.5746371909290227
511.84367265205975,1.660218573031099
511.8436726520598,1.6722610249003007
511.8436726520598,1.4746760658834532
511.3469781613736,1.6104907706495204
511.0986309160305,1.450606232213011
510.60193642534443,1.5009032645464522
510.35358918000134,1.4693537906167293
510.10524193465824,1.4052500439956634
510.10524193465824,1.4140823823548525
509.85689468931514,1.4277117775908093
509.36020019862906,1.3683601003082968
508.863505707943,1.4026809401448808
508.1184639719138,1.3806410209243558
507.8701167265707,1.406266497163978
507.6217694812276,1.4047048599948702
507.8701167265707,1.4715398386550331
508.1184639719138,1.4139738306690768
508.863505707943,1.500283103033247
509.11185295328596,1.4917864643780294
509.60854744397216,1.5132564388827998
509.85689468931525,1.7099593279889136
510.60193642534443,1.5011048478216589
510.85028367068753,1.6022308952354847
510.85028367068753,1.440707037795031
510.85028367068753,1.4382932682126024
510.85028367068753,1.4726915724957583
510.85028367068753,1.4677125397889248
510.85028367068753,1.42236644097206
510.85028367068753,1.4714256048612513
510.85028367068753,1.440424692871805
510.85028367068753,1.4445686655976824
510.85028367068753,1.479878008120746
510.85028367068753,1.4681680969712678
510.60193642534443,1.4677303255285568
510.85028367068753,1.4866499483575302
510.85028367068753,1.4587556260157173
510.8502836706874,1.5412884217429932
511.0986309160305,1.4127600959441173
511.3469781613736,1.4847717202536623
511.3469781613736,1.4498157137357406
511.34697816137356,1.4563271771822193
512.0920198974028,1.4216370552239335
511.8436726520597,1.4400068560487156
511.8436726520597,1.3671954477505932
511.59532540671665,1.4719340728277175
511.3469781613736,1.4623810508074018
511.84367265205975,1.436824032393829
511.8436726520597,1.4033812011471414
512.0920198974028,1.4416928836744045
512.3403671427459,1.401124529354124
512.5887143880889,1.4280029277627402
512.837061633432,1.8350244190037983
513.8304506148042,1.8483724352369786
514.5754923508334,1.8684290172554807
515.3205340868626,1.8637750895741385
515.8172285775487,1.8753388751668356
516.810617558921,1.8661804217670048
516.5622703135779,2.040485624905683
517.058964804264,1.880530025625355
517.0589648042641,1.7214450593785986
517.3073120496072,1.6579894146933223
517.5556592949501,1.614337308636505
517.307312049607,1.572590565289919
517.058964804264,1.530749865033243
516.810617558921,1.4825709507814966
516.5622703135778,1.3579246994319056
516.0655758228917,1.5398231894335106
515.8172285775486,1.5748404709143216
515.8172285775486,1.6292536773688415
515.8172285775486,1.631792080472974
515.8172285775486,1.6317384711682712
515.8172285775486,1.6403164639011338
515.8172285775486,1.6433316924716126
515.8172285775486,1.6219393128507185
515.8172285775486,1.6151726278565823
515.8172285775486,1.620857937186272
515.8172285775486,1.6227154151424215
515.8172285775486,1.6288544451515141
515.8172285775486,1.6330619865060394
515.8172285775486,1.6239772540614565
515.8172285775486,1.617327005498396
515.8172285775486,1.6123354099435587
515.8172285775486,1.6061736882312025
515.8172285775486,1.6081062368996393
515.8172285775486,1.5995270001254802
515.8172285775486,1.5940352023012554
515.8172285775486,1.5611138499774535
516.0655758228917,1.5745535656194651
516.3139230682348,1.6176876417566786
516.5622703135778,1.6294193034888154
517.058964804264,1.4542813717217196
517.55565929495,1.5446187844697603
518.0523537856362,1.501358833437176
518.5490482763223,1.4855503300960058
519.0457427670085,1.530017000911286
519.0457427670085,1.5523385769539266
519.7907845030377,1.6034621009942605
520.0391317483808,1.675497959357966
520.2874789937239,1.6410655395715563
520.5358262390669,1.6904614264323563
520.5358262390669,1.7050434433926043
520.2874789937238,1.5573363190962404
520.2874789937238,1.5600429109091702
520.2874789937238,1.6622559819591325
520.0391317483807,1.5700594884468584
519.7907845030377,1.7299414066678533
519.5424372576946,1.5814956812638248
519.5424372576946,1.5683799473595796
519.5424372576946,1.4763602667980822
519.5424372576946,1.4128435827412424
519.5424372576946,1.4817434596744021
519.2940900123515,1.4912135098069814
519.2940900123515,1.492617611047581
519.2940900123515,1.4950939655108535
519.2940900123515,1.4984773537929899
519.2940900123515,1.5199417859591802
519.2940900123515,1.449309643573547
519.2940900123515,1.5436904721532068
519.2940900123515,1.5119308715229995
519.2940900123515,1.5259198054338874
519.2940900123515,1.5228066308499622
519.2940900123515,1.4930814160502563
519.0457427670084,1.5317475971552315
519.0457427670084,1.5146557088851522
519.0457427670084,1.5090538954648265
519.0457427670084,1.5177042574211528
519.0457427670084,1.5171868719964612
519.0457427670084,1.5173979139220661
519.0457427670084,1.518124733949199
519.0457427670084,1.489817360447846
519.0457427670084,1.4933115789054812
519.0457427670084,1.5012958565079308
519.0457427670084,1.5009179155808627
519.0457427670084,1.5051585970012495
519.0457427670084,1.5027963705480758
519.0457427670084,1.5100500301674853
519.0457427670084,1.7454089986326826
519.5424372576945,1.78327517103625
519.5424372576944,1.883310008436627
520.0391317483806,1.7579462075091004
520.0391317483806,1.8802781344238464
520.0391317483806,1.780365828405724
520.2874789937237,1.8499586487463844
520.2874789937237,1.5383834964131753
520.2874789937237,1.5014604018876045
520.0391317483806,1.4484961579075006
519.7907845030375,1.4653437857219598
519.5424372576944,1.4519052131367776
519.5424372576945,1.4346367846282382
519.5424372576945,1.4453948109576198
519.5424372576945,1.5619991689623687
519.2940900123514,1.5669436868874593
519.5424372576945,1.5798378987654265
519.5424372576945,1.6452955117281136
519.7907845030375,1.650876486105434
520.0391317483806,1.6642549145043686
520.5358262390668,1.7390619414728743
520.2874789937237,1.7463322144838989
521.0325207297528,1.57372786275294
521.5292152204389,1.6118187409696973
521.5292152204389,1.5866113859163204
521.777562465782,1.6252204884234456
522.0259097111251,1.6048879200584405
522.5226042018112,1.5790320182689686
522.5226042018112,1.6724062524229129
522.7709514471543,1.5243034947675353
522.5226042018113,1.5980517840104245
522.7709514471543,1.5770827044759632
522.7709514471543,1.648453103363411
522.7709514471543,1.651750236044988
522.7709514471543,1.6578609073264847
522.7709514471543,1.6454712356841188
522.7709514471543,1.6592141819771153
522.7709514471543,1.6660722370539
522.7709514471543,1.6559612350915902
522.7709514471543,1.6639889832694092
522.7709514471543,1.6612487441491632
522.7709514471543,1.6546038072531861
523.0192986924974,1.7044730391710312
523.0192986924974,1.6976812341753886
523.0192986924974,1.6482705854228152
523.0192986924974,1.662045912569234
522.7709514471543,1.5891993865791805
523.0192986924974,1.6398426148024414
523.2676459378405,1.5562468482638927
523.7643404285266,1.7135182654286656
524.0126876738697,1.6155040063517994
524.757729409899,1.7469371412848789
525.2544239005849,1.6891052587508617
525.7511183912711,1.694439629344039
525.9994656366142,1.7401446748364506
526.7445073726433,1.7534716740848093
526.9928546179865,1.549196661659549
527.4895491086726,1.5640708068549907
527.7378963540157,1.5604888332493831
527.7378963540157,1.7696316047019236
527.9862435993588,1.5521586869780435
527.7378963540157,1.7662786910152524
527.4895491086726,1.5354098275898391
526.9928546179865,1.5538354760406972
526.9928546179865,1.475325171289192
526.7445073726435,1.4592092323140011
526.2478128819574,1.4810608746137115
525.5027711459283,1.5054646870303008
525.0060766552422,1.4212303878408572
525.0060766552422,1.2800456715845774
525.2544239005853,1.4921465684799413
525.0060766552422,1.4580834762693238
525.5027711459283,1.5088192701913674
525.7511183912713,1.53945148328539
525.9994656366144,1.6079729471871413
525.7511183912713,1.5643878052778124
525.7511183912713,1.694527050445836
525.7511183912713,1.4815730307638748
525.9994656366144,1.6045212752091833
525.7511183912713,1.4780659738442719
525.7511183912713,1.4685423871967505
525.7511183912713,1.5164366714212063
525.7511183912713,1.483878967580643
525.7511183912713,1.48539849566392
525.7511183912713,1.5060771294275532
525.7511183912713,1.7594348089013194
525.7511183912713,1.7365245763924326
525.9994656366144,1.7807321415220572
525.7511183912713,1.7886098641529724
525.5027711459284,1.7465773402237907
525.7511183912713,1.8079979517116846
525.9994656366143,1.8072688530262477
525.9994656366144,1.5276427765923684
525.9994656366144,1.472012797086531
525.5027711459284,1.500703321173069
525.7511183912713,1.432983652026874
525.5027711459284,1.4858772863240128
525.5027711459284,1.4002164054954982
525.2544239005853,1.4401175914589464
525.7511183912713,1.5100659699211338
525.7511183912713,1.5211698045987323
525.9994656366143,1.5222975848842082
526.2478128819575,1.505517656903929
526.7445073726436,1.3486886929537687
526.7445073726436,1.4862378219217331
527.2412018633298,1.414605804873423
527.4895491086729,1.6157578849167096
527.986243599359,1.7278711039736998
528.2345908447021,1.6491325636231398
529.2279798260743,1.637918108326841
529.9730215621034,1.7382996365811965
529.9730215621034,1.8444865631146845
529.9730215621034,1.7282560887745504
530.4697160527896,1.7256898417807511
530.2213688074465,1.7211480473517071
530.4697160527896,1.7023729310093632
530.2213688074465,1.6841120794370443
530.2213688074467,1.6691496060646582
530.4697160527896,1.6641835669649359
530.2213688074467,1.4672805385806849
529.9730215621036,1.6369282713990472
530.2213688074467,1.7592543697108853
530.2213688074467,1.7438830153298464
530.2213688074467,1.72047330072854
530.2213688074467,1.7387208805717862
530.2213688074467,1.6978048186660808
530.2213688074467,1.7122374870662407
530.2213688074467,1.715078110988957
530.2213688074467,1.6687933545660243
530.2213688074467,1.7094519699201705
530.4697160527897,1.6583571742202503
530.4697160527897,1.6666476719238428
530.4697160527896,1.6008903543539483
530.7180632981328,1.6432623488515499
530.9664105434758,1.6476232372801767
530.9664105434758,1.7287638970992416
531.4631050341619,1.6961244652747012
531.711452279505,1.755861625479643
532.2081467701912,1.7323373617661408
532.4564940155343,1.7314284477333075
533.2015357515635,1.7760797825386994
533.4498829969066,1.6644372886612804
533.6982302422496,1.650739716607524
534.1949247329356,1.6603961709906048
534.4432719782787,1.6758651490126424
534.4432719782787,1.7952236699505162
534.6916192236218,1.729433746676009
534.4432719782787,1.7490184428515787
534.1949247329356,1.6616115149403436
533.9465774875927,1.5128893412902626
533.6982302422496,1.4844971338358768
532.9531885062204,1.4891318842838175
532.7048412608774,1.466297540330659
532.2081467701913,1.4709301301312905
531.4631050341621,1.4588177312704038
530.9664105434761,1.51851743502205
530.9664105434761,1.3486628605196196
530.718063298133,1.4770596275524874
530.718063298133,1.4925555604723055
530.718063298133,1.4988982055892397
531.4631050341621,1.5903581113150456
531.7114522795052,1.5626434750007463
531.7114522795054,1.6412183833056917
532.2081467701914,1.4479886611966677
532.2081467701914,1.4821177724638375
532.2081467701914,1.472850891447617
532.2081467701914,1.4654775096977875
532.2081467701914,1.620888021792255
532.2081467701914,1.4966304186925674
532.4564940155345,1.7610946222822175
532.4564940155345,1.8084796704408326
532.7048412608776,1.8542806417407425
532.9531885062207,1.7869381978536467
533.2015357515638,1.8945581466039845
533.6982302422499,1.7942019995602203
533.946577487593,1.8094404400094526
533.946577487593,1.5437429244167664
534.4432719782792,1.568813957645553
534.4432719782792,1.5346279512839174
534.4432719782792,1.4748921766755334
534.1949247329361,1.5179528177714892
534.1949247329361,1.4464603898542303
533.9465774875931,1.4248476593605102
534.1949247329362,1.6291418604243477
534.4432719782792,1.5717669150483604
534.1949247329362,1.5367056934344114
534.1949247329361,1.5038697934066878
534.4432719782792,1.5827030271905533
534.1949247329361,1.6378081325049156
534.4432719782792,1.6280149250293263
534.6916192236222,1.6820307688177971
534.9399664689653,1.6884798734604958
534.194924732936,1.658346115539916
534.194924732936,1.717170572689506
534.4432719782791,1.637744262082596
534.4432719782791,1.639601592670674
534.4432719782791,1.665479874014541
534.6916192236222,1.6584068799631952
534.6916192236222,1.662893682781769
534.6916192236221,1.664131067893541
534.9399664689652,1.6554940777150746
535.1883137143083,1.5137854667594361
535.4366609596512,1.7461894434531062
535.6850082049943,1.7048837686708673
535.6850082049943,1.7357409034233742
535.6850082049943,1.7433321155787602
535.6850082049943,1.7435745277205312
535.6850082049943,1.7401576577823215
535.6850082049943,1.7373719511595733
535.6850082049943,1.7455399210234757
535.6850082049943,1.7295023691815663
535.9333554503374,1.6800626869380753
535.9333554503374,1.6811636849226617
535.9333554503374,1.6928971354017894
535.9333554503374,1.6862058809494582
535.9333554503374,1.674266566595859
535.9333554503374,1.6752778900438974
535.9333554503374,1.6775262121200698
535.9333554503374,1.703811147986606
535.9333554503374,1.6996471900248877
536.1817026956805,1.6974603937727313
536.1817026956805,1.6730740334978638
536.6783971863666,1.5107080010228242
537.1750916770528,1.634071790483839
537.671786167739,1.5704206764465467
537.6717861677391,1.6461860666497887
539.1618696397975,1.5981476389394138
539.9069113758267,1.6326589164510086
540.6519531118558,1.6481592383415584
541.148647602542,1.6752308891564798
541.6453420932282,1.7406419495989645
541.8936893385712,1.7379616393530497
542.3903838292574,1.578825097946762
