active,angle,s0,s1,s2,s3,s4,line_position,x,y,theta
False,78.806,0,0,0,0,0,0,0.0,0.0,0.0
False,78.8,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.804,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.8,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.811,0,0,0,0,0,0,0.0,0.0,0.0
False,78.813,0,0,0,0,0,0,0.0,0.0,0.0
False,78.808,0,0,0,0,0,0,0.0,0.0,0.0
False,78.803,0,0,0,0,0,0,0.0,0.0,0.0
False,78.8,0,0,0,0,0,0,0.0,0.0,0.0
False,78.808,0,0,0,0,0,0,0.0,0.0,0.0
False,78.813,0,0,0,0,0,0,0.0,0.0,0.0
False,78.816,0,0,0,0,0,0,0.0,0.0,0.0
False,78.813,0,0,0,0,0,0,0.0,0.0,0.0
False,78.807,0,0,0,0,0,0,0.0,0.0,0.0
False,78.808,0,0,0,0,0,0,0.0,0.0,0.0
False,78.813,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.818,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.815,0,0,0,0,0,0,0.0,0.0,0.0
False,78.815,0,0,0,0,0,0,0.0,0.0,0.0
False,78.818,0,0,0,0,0,0,0.0,0.0,0.0
False,78.821,0,0,0,0,0,0,0.0,0.0,0.0
False,78.822,0,0,0,0,0,0,0.0,0.0,0.0
False,78.822,0,0,0,0,0,0,0.0,0.0,0.0
False,78.822,0,0,0,0,0,0,0.0,0.0,0.0
False,78.825,0,0,0,0,0,0,0.0,0.0,0.0
False,78.824,0,0,0,0,0,0,0.0,0.0,0.0
False,78.824,0,0,0,0,0,0,0.0,0.0,0.0
False,78.827,0,0,0,0,0,0,0.0,0.0,0.0
