active,state,x,y,theta
1,3,1487.2548766259074,-123.59217857927356,-1.4829196092119414
1,3,1488.1267111466436,-133.487736744412,-1.4829196092119414
1,3,1488.7151994481405,-140.1672385058804,-1.4829196092119414
1,3,1489.5846055867494,-150.31228101071167,-1.4876955177762297
1,3,1490.4201737065998,-160.95843232983108,-1.497247334904808
1,3,1490.8976263944987,-167.77125717481115,-1.5044111977512447
1,3,1491.612346102091,-178.92399476425027,-1.509187106315535
1,3,1492.0533109714224,-186.36134397731274,-1.5139630148798233
1,3,1492.6218976783478,-197.27377831497236,-1.523514832008404
1,3,1493.0862264551065,-208.19114580004398,-1.5330666491369846
1,3,1493.340706799304,-215.38871171514873,-1.537842557701275
1,3,1493.7089191474513,-226.5582702141399,-1.537842557701275
1,3,1494.044079631856,-237.10770287239222,-1.5402305119834214
1,3,1494.2539884733744,-244.55515556517773,-1.5450064205477096
1,3,1494.5357707301448,-255.47880058987076,-1.5450064205477096
1,3,1494.7214908539254,-262.67847571978217,-1.5450064205477096
1,3,1494.9993918375221,-273.9748549093455,-1.547394374829856
1,3,1495.2392871479137,-284.7752936109921,-1.549782329112
1,3,1495.3958386785837,-292.22406602399985,-1.549782329112
1,3,1495.6467636584184,-303.52107661997513,-1.5473943748298538
1,3,1495.8269412192121,-310.8451026879337,-1.5450064205477096
1,3,1496.0884485637662,-322.01765807638685,-1.549782329112
1,3,1496.3180574754156,-332.94252428213156,-1.549782329112
1,3,1496.4746090060855,-340.3912966951393,-1.549782329112
1,3,1496.7094363020906,-351.56445531465084,-1.549782329112
1,3,1496.8607694484049,-358.7649353138918,-1.549782329112
1,3,1497.1061795935182,-369.8136599627026,-1.547394374829856
1,3,1497.3657574353392,-380.3652229419651,-1.5450064205477096
1,3,1497.5514775591198,-387.56489807187654,-1.5450064205477096
1,3,1497.8110554009409,-398.116461051139,-1.547394374829856
1,3,1497.9571985210646,-404.69603865099276,-1.5497823291120023
1,3,1498.1614583699993,-415.00042260049065,-1.5521702833941464
1,3,1498.3227585160826,-424.93299334132035,-1.5569461919584369
1,3,1498.4029059658087,-431.2653394067507,-1.559334146240581
1,3,1498.49079348097,-440.9504740117778,-1.5641100548048714
1,3,1498.5242112142805,-447.0348883067701,-1.5664980090870155
1,3,1498.5538929050472,-456.59620890965147,-1.5688859633691596
1,3,1498.571921366868,-466.0333870122258,-1.5688859633691596
1,3,1498.5762802231895,-472.11789151615847,-1.5712739176513038
1,3,1498.5716544967954,-481.8034329799357,-1.5712739176513038
1,3,1498.561068706897,-488.1362773840815,-1.5736618719334479
1,3,1498.534026034727,-497.5734339610927,-1.5736618719334479
1,3,1498.534026034727,-507.4103131321033,-1.57366187193345
1,3,1498.5162348030362,-513.6189687748738,-1.57366187193345
1,3,1498.5002523359349,-523.1803220909371,-1.571273917651306
1,3,1498.5002523359349,-532.2605182487931,-1.5712739176513082
1,3,1498.4900816750521,-538.3450158135607,-1.5736618719334523
1,3,1498.485693169567,-547.5338541103346,-1.568885963369164
1,3,1498.5030396122227,-553.1216388782522,-1.56649800908702
1,3,1498.5705565857268,-561.6893344944075,-1.5593341462405834
1,3,1498.680621532846,-569.6356765731875,-1.554558237676293
1,3,1498.680621532846,-574.9324576652701,-1.5545582376762908
1,3,1498.8096617723509,-582.8785218097726,-1.5545582376762908
1,3,1498.9225719819176,-589.8313279362121,-1.5545582376762908
1,3,1498.9916883880069,-594.4252309761561,-1.5569461919584349
1,3,1499.068544858105,-601.1301597515238,-1.5617221005227253
1,3,1499.0967734138592,-605.3519645376603,-1.5664980090870135
1,3,1499.1172036685427,-611.9331332643187,-1.5688859633691576
1,3,1499.114238462134,-618.1418077891659,-1.573661871933448
1,3,1499.0976036873792,-622.2395025990533,-1.5760498262155944
1,3,1499.0976036873792,-628.7948603591095,-1.5760498262155966
1,3,1499.0718953991218,-635.1276614289351,-1.5736618719334525
1,3,1499.0718953991218,-639.667759507863,-1.5736618719334503
1,3,1499.0451789426972,-646.2489057176816,-1.5760498262155944
1,3,1499.0155567136635,-650.8432331702631,-1.5784377804977385
1,3,1498.962420679415,-657.7967530206082,-1.5784377804977385
1,3,1498.6093019399427,-664.8591278100517,-1.5784377804977363
1,3,1498.5687087618796,-669.4533714270024,-1.5808257347798826
1,3,1498.503979099563,-676.7793274648424,-1.5784377804977408
1,3,1498.4599460564048,-683.6087331375985,-1.5760498262155944
1,3,1498.441294945316,-688.203118227472,-1.573661871933448
1,3,1498.4382111306509,-694.6601397333129,-1.5688859633691599
1,3,1498.456358138685,-698.8819998908388,-1.5641100548048716
1,3,1498.4962102552718,-704.8422005475304,-1.5641100548048716
1,3,1498.5402431477753,-710.4298387441235,-1.5617221005227253
1,3,1498.5666628832773,-713.7824216620794,-1.5641100548048716
1,3,1498.594624660129,-718.8734621946238,-1.5664980090870135
1,3,1498.6159741016359,-723.8403612180734,-1.5664980090870135
1,3,1498.6298512386152,-727.0688455833157,-1.5664980090870135
1,3,1498.651200680122,-732.0357446067653,-1.5664980090870135
1,3,1498.6650778171013,-735.2642289720076,-1.5664980090870135
1,1,1498.6793404477294,-739.8586297811844,-1.5688859633691599
1,1,1498.698554926824,-744.328834653859,-1.5641100548048716
1,1,1498.721060627437,-747.1847386210063,-1.5617221005227253
1,1,1498.7571170781812,-751.1581309531766,-1.5617221005227253
1,1,1498.7874508485725,-755.0073928219406,-1.5641100548048716
1,1,1498.8023953922925,-757.2424680682,-1.5641100548048716
1,1,1498.8194452562266,-760.3467610758491,-1.566498009087018
1,1,1498.8301199769799,-762.8302105875739,-1.566498009087018
1,1,1498.836524809432,-764.3202802946087,-1.566498009087018
1,1,1498.8453907386777,-765.9345126585863,-1.5641100548048716
1,1,1498.8536932629665,-767.1762211287303,-1.5641100548048716
1,1,1498.8570142726821,-767.6729045167878,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8586747775398,-767.9212462108168,-1.5641100548048716
1,1,1498.8579927829824,-767.7970744905107,-1.566498009087018
1,1,1498.857607306479,-767.672901495668,-1.5688859633691643
1,1,1498.8577259147353,-767.4245545146742,-1.5736618719334525
1,1,1498.862944654208,-766.4311801857604,-1.5784377804977408
1,1,1498.8724332317524,-765.1894802124846,-1.5784377804977408
1,1,1498.895205817859,-762.2094002766224,-1.5784377804977408
1,1,1498.909557351409,-759.4776208721088,-1.5736618719334525
1,1,1498.9055543277025,-753.8898212345616,-1.5664980090870182
1,1,1498.8517364502716,-747.0604986419738,-1.5593341462405839
1,1,1498.7795063287244,-741.8457116527743,-1.5545582376762956
1,1,1498.5892456157608,-733.2798953208803,-1.542618466265573
1,1,1498.2645662658858,-724.0968638008324,-1.5282907405727042
1,1,1497.9711210204778,-717.8951448274304,-1.518738923444128
1,1,1497.416615304256,-708.3499254229845,-1.5067991520334054
1,1,1497.0047542642649,-702.1549259369741,-1.502023243469113
1,1,1496.3514186516536,-692.9893424268788,-1.4972473349048248
1,1,1495.767930239823,-684.9391772413933,-1.4996352891869666
1,1,1495.414775518994,-679.9848030679024,-1.4996352891869666
1,1,1494.9373219235636,-673.1719652732551,-1.502023243469113
1,1,1494.5720217812159,-667.4716934244282,-1.5115750605976936
1,1,1494.399387810216,-664.3721633548776,-1.5187389234441324
1,1,1494.2203778900723,-660.2783934635672,-1.5354546034191454
1,1,1494.1454598065493,-657.9202894692489,-1.542618466265582
1,1,1494.0641021979857,-654.4443932587666,-1.5521702833941626
1,1,1494.0099299826688,-650.8437733957624,-1.559334146240597
1,1,1493.983154619212,-648.2362654078757,-1.561722100522741
1,1,1493.9549260634578,-644.0144606217392,-1.5664980090870315
1,1,1493.9233765011443,-639.2959729195866,-1.561722100522741
1,1,1493.8864009992276,-635.6951285553623,-1.559334146240597
1,1,1493.7896211875134,-629.7356031024824,-1.5497823291120163
1,1,1493.6888440993023,-625.6391217323292,-1.542618466265582
1,1,1493.4641558912458,-619.0617954932793,-1.5306786948548572
1,1,1493.1632300896865,-612.3632013068578,-1.5211268777262765
1,1,1492.9435482356623,-608.1470214735707,-1.5163509691619883
1,1,1492.5762768196269,-601.8248391326417,-1.509187106315556
1,1,1492.1973657431747,-596.1254558554205,-1.4996352891869775
1,1,1492.0208063734385,-592.6163383819156,-1.4996352891869753
1,1,1491.699610318331,-588.0331565927893,-1.5020232434691216
1,1,1491.4488428987895,-584.1919593259272,-1.509187106315554
1,1,1491.3264190934444,-582.0845652122841,-1.5163509691619883
1,1,1491.188028506596,-579.2319437866889,-1.528290740572713
1,1,1491.0962193563996,-576.8744370004423,-1.5354546034191496
1,1,1491.038941934457,-575.1369517741069,-1.54023051198344
1,1,1490.9752867515956,-572.7785168725347,-1.5473943748298766
1,1,1490.9339254911833,-570.9163722688025,-1.5497823291120207
1,1,1490.876019726606,-568.3093698235776,-1.5473943748298788
1,1,1490.7996733025411,-565.205968947324,-1.5450064205477325
1,1,1490.742718556986,-563.0957863401994,-1.5426184662655884
1,1,1490.6587549405806,-560.1168024318968,-1.5426184662655884
1,1,1490.5675878847396,-557.0138015709351,-1.540230511983442
1,1,1490.5128876512351,-555.152001054358,-1.5426184662655862
1,1,1490.4358312307781,-552.2970481153073,-1.5450064205477325
1,4,1490.3717002345634,-549.6901913792543,-1.5473943748298766
1,1,1490.336832555485,-548.2005159116919,-1.5473943748298766
1,1,1490.336832555485,-546.1826945432796,-1.5473943748298788
1,1,1490.3009861297944,-544.5688358867117,-1.5497823291120252
1,1,1490.2853309767274,-543.8239586454109,-1.5497823291120252
1,1,1490.2853309767274,-542.5628202901532,-1.5497823291120274
1,1,1490.2853309767274,-541.5539096059471,-1.5497823291120252
1,1,1490.2730261665506,-540.933163584893,-1.5521702833941715
1,1,1490.2578747178138,-540.0640804965886,-1.5545582376763156
1,1,1490.242723269077,-539.1949974082842,-1.5521702833941693
1,1,1490.2319008056936,-538.5742237737811,-1.5545582376763156
1,1,1490.218824728866,-537.7051069824404,-1.5569461919584597
1,1,1490.2085061302669,-536.9601367045444,-1.5569461919584597
1,1,1490.1832833631618,-536.4560754681773,-1.556946191958462
1,1,1490.1832833631618,-535.9516201260743,-1.5569461919584642
1,1,1490.1804368272321,-535.7032894306903,-1.5617221005227546
1,1,1490.1766117753098,-535.3307882895638,-1.5593341462406105
1,1,1490.1721047232502,-534.8341147200751,-1.5641100548048987
1,1,1490.1721047232502,-534.5818870490235,-1.5641100548048965
1,1,1490.1721047232502,-534.0774317069205,-1.5641100548048987
1,1,1490.1691691970832,-533.7049224938145,-1.5617221005227546
1,1,1490.168190688361,-533.5807527561125,-1.5641100548048987
1,1,1490.1659371623311,-533.3324159713683,-1.5593341462406105
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.164365643709,-533.2082523230264,-1.5569461919584642
1,1,1490.1662336546844,-533.3324118646465,-1.55455823767632
1,2,1490.1662336546844,-533.584245429962,-1.5545582376763223
1,2,1490.1770561180679,-534.2050190644651,-1.552170283394176
1,2,1490.2031480150488,-535.44647995343,-1.5473943748298877
1,2,1490.2306327277122,-536.5637042688813,-1.5450064205477436
1,2,1490.3009885898684,-539.1704004306234,-1.5426184662655995
1,2,1490.3765349406774,-542.398018340357,-1.552170283394178
1,2,1490.4157630965965,-545.0053637583944,-1.5593341462406123
1,2,1490.3971127299817,-549.5995654596867,-1.5903775519084962
1,2,1490.1925028201033,-554.4375966320667,-1.635748683269249
1,2,1489.9214627988194,-557.6545164708585,-1.6739559517835652
1,2,1489.2335292570392,-562.5725180970234,-1.7455945802479116
1,2,1488.2998375832071,-566.8158199659282,-1.8291729801229828
1,2,1487.4175538171346,-569.7916633622998,-1.8888718371766045
1,2,1485.9658661644432,-573.622207680856,-1.9772261456159659
1,2,1484.913907064031,-575.8714378817907,-2.0393129569517336
1,2,1483.2629497674395,-578.7880684058644,-2.132443173955381
1,2,1482.1954351565328,-580.3134985396213,-2.230349299523321
1,2,1481.8781879386593,-580.6955557643175,-2.297212019423377
1,2,1482.0517480274875,-580.5180554236413,-2.392730190709173
1,2,1483.1876785081438,-579.5544748321249,-2.4834724534306787
1,2,1484.4934913143134,-578.6058415758863,-2.5431713104843
1,2,1486.9211482333512,-577.1032189168822,-2.6315256189236615
1,1,1489.9120381506286,-575.590423045622,-2.7151040187987325
1,1,1492.2012446138476,-574.628403697081,-2.772414921570208
1,1,1495.8479274119377,-573.3996597646848,-2.8607692300095673
1,1,1498.3735034409358,-572.7521533938832,-2.9204680870631865
1,1,1502.4027158526721,-572.0117837020402,-2.9992705783739675
1,1,1506.2298991620207,-571.6072511615566,-3.073297161120458
1,1,1508.586542287007,-571.4996902457278,-3.118668292481211
1,1,1512.0627307344798,-571.5279141947958,-3.1807551038169763
1,1,1515.0361788256562,-571.722744854593,-3.2332900980241615
1,1,1517.1354814405715,-571.9436269794326,-3.259557595127755
1,1,1520.3356756375374,-572.3694764221884,-3.288213046513493
1,1,1523.2795288452303,-572.8329990269011,-3.307316680770654
1,1,1525.2382962040213,-573.1654288758671,-3.3120925893349424
1,1,1528.6661390819054,-573.7471811115576,-3.307316680770654
1,1,1532.221298965732,-574.3200141020382,-3.2953769093599274
1,1,1534.9237844138465,-574.7191176018964,-3.2810491836670566
1,1,1539.2351072040437,-575.2666514053789,-3.2547816865634607
1,1,1542.1992388957087,-575.5749503317335,-3.2356780523063016
1,1,1546.6551261187203,-575.9310970320746,-3.207022600920564
1,1,1550.9956170677365,-576.1479033549314,-3.175979195252682
1,1,1553.7264012305438,-576.2222609841947,-3.161651469559811
1,1,1557.5755425224709,-576.2581091569792,-3.1401598810205056
1,1,1560.8038128454214,-576.2226465057141,-3.1210562467633443
1,1,1562.5416800681003,-576.1786476651841,-3.1115044296347656
1,1,1564.7754385160192,-576.1007380454997,-3.101952612506189
1,1,1566.2642047606168,-576.0381313184822,-3.0971767039418987
1,1,1567.1326081318607,-576.0005738213916,-3.099564658224043
1,1,1568.2492388785863,-575.9549519414104,-3.101952612506187
1,1,1568.7455883014654,-575.9364533318827,-3.106728521070475
1,1,1569.6143107945488,-575.9071922521634,-3.1091164753526193
1,1,1570.6072492080373,-575.8773074800202,-3.1138923839169097
1,1,1571.2278990808402,-575.8608524990851,-3.116280338199056
1,1,1572.345136395323,-575.8339013656536,-3.1186682924812
1,1,1573.462434882395,-575.8096182181579,-3.1210562467633443
1,1,1574.2073195155028,-575.7943188134224,-3.1210562467633443
1,3,1575.2162301997091,-575.7943188134224,-3.121056246763342
1,3,1576.0852401340985,-575.7754319209257,-3.1186682924811957
1,3,1576.5896954762015,-575.7754319209257,-3.118668292481198
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1577.0941508183046,-575.7502091538206,-3.1186682924812
1,3,1576.9700133389176,-575.7532037242019,-3.116280338199056
1,3,1576.845883364357,-575.7564947203889,-3.113892383916912
1,3,1576.225320336574,-575.7759136325245,-3.1067285210704796
1,3,1575.2327154988293,-575.815281151058,-3.0971767039418987
1,3,1574.1164423531288,-575.8689010795432,-3.090012841095464
1,3,1571.76106339584,-576.0046022734297,-3.0780730696847414
1,3,1568.540638465124,-576.232612859077,-3.0637453439918727
1,3,1566.1891622680714,-576.4245161210449,-3.056581481145436
1,3,1561.6137675878808,-576.8419427636292,-3.0446417097347114
1,3,1556.3012730688695,-577.3778297080755,-3.037477846888279
1,3,1552.5971751658528,-577.773824730929,-3.032701938323991
1,3,1546.67371207734,-578.4357141266474,-3.0279260297597026
1,3,1542.7257978988603,-578.8864028577556,-3.0279260297597026
1,3,1536.8023348103477,-579.548292253474,-3.032701938323993
1,3,1530.7546594954492,-580.2167511853253,-3.0303139840418467
1,3,1526.8046416555308,-580.6485795606324,-3.0350898926061394
1,3,1520.8765889208953,-581.2680174578567,-3.03986580117043
1,3,1514.9456454259937,-581.859136560425,-3.0446417097347203
1,3,1510.9898461095004,-582.2343277770407,-3.049417618299013
1,3,1504.806180368563,-582.7910378921742,-3.0541935268633034
1,3,1498.371203680034,-583.3239295392331,-3.063745343991882
1,3,1494.037889859698,-583.6567445837787,-3.066133298274026
1,3,1486.8550454908036,-584.1825412365846,-3.0709092068383144
1,3,1482.0239630042568,-584.5187919982307,-3.0732971611204607
1,3,1474.2186318562797,-585.0433290448204,-3.075685115402607
1,3,1465.9164156972017,-585.5813462710638,-3.078073069684751
1,3,1460.0915883743726,-585.9448529685068,-3.0804610239668953
1,3,1450.670680351228,-586.4989091934879,-3.085236932531188
1,3,1444.4718558926463,-586.8486187159804,-3.085236932531188
1,3,1434.430446236488,-587.4271376309204,-3.0828489782490416
1,3,1423.8931644985444,-588.0342253811662,-3.0852369325311857
1,3,1416.7025281265896,-588.4398884272575,-3.0852369325311857
1,3,1405.0487381444564,-589.0973423295435,-3.0852369325311857
1,3,1393.5197122429413,-589.7615677504006,-3.0828489782490394
1,3,1385.4617909139256,-590.2258113241179,-3.0852369325311813
1,3,1373.3090061957005,-590.853206169741,-3.094788749659762
1,3,1365.3705972489884,-591.2250262427885,-3.094788749659762
1,3,1352.9654930987813,-591.7763733333366,-3.0995646582240526
1,3,1341.0531409138216,-592.2203386961795,-3.1091164753526312
1,3,1333.1096336059138,-592.4594168733247,-3.1138923839169195
1,3,1321.3165954800984,-592.7439005188062,-3.121056246763352
1,3,1313.7497653485518,-593.1222420253835,-3.1210562467633496
1,3,1302.203781367751,-593.3455972639763,-3.123444201045496
1,3,1291.6510003100298,-593.5497391487116,-3.121056246763354
1,3,1284.3264880058907,-593.7089286711837,-3.118668292481212
1,3,1273.5265272992242,-593.9694562943553,-3.116280338199066
1,3,1266.5754786781863,-594.1620514779326,-3.111504429634773
1,3,1255.653145749366,-594.4907842839307,-3.111504429634773
1,3,1245.2272824991285,-594.8045746896562,-3.111504429634773
1,3,1238.0284721596786,-595.0212394936095,-3.111504429634773
1,3,1226.8579043915668,-595.357443499744,-3.111504429634773
1,3,1219.9073288914085,-595.566637103561,-3.111504429634773
1,3,1208.9849959625883,-595.8953699095591,-3.111504429634773
1,3,1198.3108978730595,-596.2166315154209,-3.111504429634773
1,3,1191.1120875336096,-596.4332963193742,-3.111504429634773
1,3,1180.1897546047894,-596.7620291253724,-3.111504429634773
1,3,1173.2387059837515,-596.9546243089496,-3.116280338199066
1,3,1162.3143087317058,-597.2051030157053,-3.1210562467633585
1,3,1151.7615276739846,-597.4092449004406,-3.1234442010455004
1,3,1144.8089499340374,-597.5354372824261,-3.1234442010455004
1,3,1134.1317769762616,-597.7292327261894,-3.1234442010455004
1,3,1127.42750558417,-597.8509182373896,-3.1234442010455004
1,3,1117.3713259879885,-598.0454534451962,-3.121056246763354
1,3,1107.9366192703126,-598.261775964667,-3.1162803381990614
1,3,1101.7295753771048,-598.4040934116872,-3.121056246763354
1,3,1092.790555349855,-598.5663406057563,-3.1258321553276422
1,3,1087.0792781019015,-598.6563606344782,-3.1258321553276422
1,3,1078.2642201016015,-598.8058296406298,-3.123444201045496
1,3,1069.5731542885155,-598.9428165106682,-3.1282201096097886
1,3,1063.7374282064764,-599.0138908047003,-3.1306080638919305
1,3,1054.4248550701275,-599.105069513549,-3.132996018174077
1,3,1045.2363465281137,-599.184061717406,-3.132996018174077
1,3,1038.9037967953964,-599.2460632394232,-3.1306080638919305
1,3,1029.0948104021818,-599.3655285421579,-3.1282201096097886
1,3,1022.6383593534904,-599.4518728646618,-3.1282201096097886
1,3,1012.5807994834212,-599.550345683043,-3.135383972456223
1,3,1002.7712089665631,-599.5995382881262,-3.137771926738365
1,3,996.4383775627235,-599.6161730894412,-3.1401598810205114
1,3,986.7528449357633,-599.6300502644038,-3.1401598810205114
1,3,980.5441701748914,-599.6389458893799,-3.1401598810205114
1,3,971.6036785192357,-599.6517555893454,-3.1401598810205114
1,3,963.4082278348851,-599.6634978143138,-3.1401598810205114
1,3,958.3171106601421,-599.6647135498426,-3.1425478353026532
1,3,950.9908688720975,-599.6664630229207,-3.1401598810205114
1,3,944.1613214425643,-599.6680938876544,-3.1425478353026577
1,3,939.6910730656549,-599.6638239868543,-3.1425478353026577
1,3,932.8615256361217,-599.665454851588,-3.1401598810205114
1,3,928.391279808294,-599.6718597015708,-3.1401598810205114
1,3,921.4375640761176,-599.6818228015441,-3.1401598810205114
1,3,914.111322288073,-599.6835722746221,-3.1425478353026532
1,3,909.1443796470624,-599.6788279403996,-3.1425478353026532
1,3,900.9489242893952,-599.6709997889327,-3.1425478353026532
1,3,893.0018160637783,-599.6634088541769,-3.1425478353026532
1,3,887.2898667696032,-599.6443129597476,-3.1473237438669415
1,3,878.7220942855399,-599.5849796091942,-3.149711698149088
1,3,873.0102959055091,-599.5386042446245,-3.149711698149088
1,3,864.3184288054624,-599.4680330376705,-3.149711698149088
1,3,856.1232398254186,-599.4014944711139,-3.149711698149088
1,3,851.0323432862676,-599.354081470415,-3.1520996524312297
1,3,843.4579501251321,-599.3016274486146,-3.144935789584795
1,3,839.1118844012483,-599.2922870486036,-3.1425478353026532
1,3,832.9032155410222,-599.3011826651255,-3.1377719267383606
1,3,827.439798799064,-599.3481508240018,-3.128220109609784
1,3,824.0874674697269,-599.3969860831769,-3.125832155327638
1,3,818.8728230259436,-599.4791782833144,-3.125832155327638
1,3,813.6583946767145,-599.5738224798548,-3.1210562467633496
1,3,810.1824500965181,-599.6535202501861,-3.1162803381990614
1,3,804.3483412921698,-599.8081970709762,-3.1138923839169195
1,3,798.1420419821408,-599.9801572197418,-3.1138923839169195
1,3,793.7974928725197,-600.0953420862877,-3.1162803381990614
1,3,786.8459975553747,-600.2713381174647,-3.1162803381990614
1,3,782.2529108180568,-600.3821372215721,-3.1186682924812077
1,3,774.9280531832721,-600.5238354369338,-3.1258321553276422
1,3,767.9746467358242,-600.5836128096257,-3.140159881020511
1,3,763.3802431320877,-600.5737386912397,-3.1473237438669455
1,3,756.3028732009374,-600.4909227761008,-3.1592635152776682
1,3,749.7231715159321,-600.3510646797309,-3.166427378124103
1,3,745.5028366312953,-600.2361474698713,-3.171203286688391
1,3,739.5455595659583,-600.0454579317525,-3.1759791952526792
1,3,735.6982985039864,-599.9177105522052,-3.173591240970533
1,3,730.3613671704662,-599.7532564411576,-3.1712032866883866
1,3,725.3962673061876,-599.6180597236757,-3.1664273781240984
1,3,722.292794920965,-599.5446776457528,-3.164039423841952
1,3,717.4508956929311,-599.4533251600267,-3.1568755609955175
1,3,712.360136565121,-599.3937555911017,-3.149711698149083
1,3,709.0075299409222,-599.3705381930589,-3.1473237438669366
1,3,703.7922599940255,-599.365556661063,-3.1377719267383557
1,3,698.0803150427423,-599.3873805487071,-3.1377719267383557
1,3,694.2309820551144,-599.4066839760184,-3.1353839724562094
1,3,687.7740781276603,-599.4467733487335,-3.1353839724562094
1,3,683.8005987876886,-599.4714437319427,-3.1353839724562094
1,3,677.2195786716986,-599.5201616648669,-3.1329960181740675
1,3,671.0111269541218,-599.5735347755813,-3.1329960181740675
1,3,667.0377178548725,-599.6076935664385,-3.1329960181740675
1,3,660.8292661372957,-599.6610666771528,-3.1329960181740675
1,3,655.1174905571248,-599.71016993901,-3.1329960181740675
1,3,651.5165550219604,-599.7368269211761,-3.1353839724562094
1,3,645.9288135883068,-599.7648480253376,-3.1377719267383557
1,3,642.7003057809891,-599.769473745929,-3.1425478353026484
1,3,637.4850160079282,-599.7644921949955,-3.1425478353026484
1,3,632.6422460124408,-599.7656486263521,-3.140159881020502
1,3,629.4137351367873,-599.7702743513397,-3.140159881020502
1,3,624.4467953280896,-599.7773908513205,-3.140159881020502
1,3,619.1073309740908,-599.7786658910214,-3.1425478353026484
1,3,615.7546440541379,-599.7794664973453,-3.140159881020502
1,3,609.794316283701,-599.7880062973223,-3.140159881020502
1,3,603.8339885132642,-599.7965460972994,-3.140159881020502
1,3,599.6120896758712,-599.8025951222832,-3.140159881020502
1,3,592.9067209341298,-599.8122023972574,-3.140159881020502
1,3,588.5606452971541,-599.8132402202698,-3.142547835302644
1,3,581.9794450468767,-599.8148117808314,-3.140159881020502
1,3,575.7707702860048,-599.8237074058076,-3.140159881020502
1,3,571.6730558482262,-599.8344711007761,-3.1377719267383557
1,3,565.8369171035116,-599.8498012117919,-3.1401598810204976
1,3,560.2491246883591,-599.8644789776581,-3.1377719267383513
1,3,556.8964492392674,-599.8732856371778,-3.1401598810204976
1,3,552.05367924378,-599.8744420685344,-3.142547835302644
1,3,548.8251665271231,-599.87135825129,-3.142547835302644
1,3,544.1065710181631,-599.8668511337787,-3.142547835302644
1,3,539.7604953811874,-599.8678889567911,-3.140159881020502
1,3,536.5320078248657,-599.8802241859103,-3.1353839724562094
1,3,531.3168161911531,-599.9126040638724,-3.1353839724562094
1,3,525.4808172203694,-599.9558067591071,-3.1329960181740675
1,3,521.5074081211202,-599.9899655499643,-3.1329960181740675
1,3,514.8022802661374,-600.0476085095357,-3.1329960181740675
1,3,507.84881434245125,-600.1073863935358,-3.1329960181740675
1,3,502.8820529683896,-600.1500848821072,-3.1329960181740675
1,3,495.68024897600026,-600.2119976905358,-3.1329960181740675
1,3,491.0859519138939,-600.2460083229545,-3.135383972456214
1,3,484.00814609793275,-600.281501721559,-3.13777192673836
1,3,477.67531469409323,-600.2981365228741,-3.1401598810205065
1,3,473.8259465858771,-600.308247872693,-3.13777192673836
1,3,468.23815417072456,-600.3229256385591,-3.1401598810205065
1,3,463.39538417523715,-600.3240820699158,-3.142547835302653
1,3,460.6635657226816,-600.3214726860934,-3.142547835302653
1,3,456.19331734577224,-600.3172027852933,-3.142547835302653
1,3,453.213151761166,-600.3143561847598,-3.142547835302653
1,3,448.61873942448875,-600.3044820476055,-3.144935789584799
1,3,443.52767450583195,-600.281383151586,-3.147323743866941
1,3,440.05087017031747,-600.2614570539026,-3.147323743866941
1,3,433.84229099975624,-600.2258747366108,-3.147323743866941
1,3,427.01290713564794,-600.1785800368942,-3.1497116981490874
1,3,422.1703470130406,-600.1334798654979,-3.1520996524312337
1,3,414.47200736384906,-600.0525904430503,-3.1520996524312337
1,3,406.64960651835156,-599.9610565412047,-3.15448760671338
1,3,401.3105075285676,-599.8985810208974,-3.1520996524312337
1,3,393.4879104074329,-599.8257268978725,-3.1497116981490874
1,3,388.64525639470133,-599.7921906562553,-3.147323743866941
