phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
0,-982,-341,-724,9628,-321,12500,0.0,70.47694533286494,0.0
0,-1883,-485,-801,9985,-359,12589,0.0,99.94065961402805,0.0
0,-1883,-485,-801,9826,575,12886,0.0,107.371332698506,0.0
0,-1883,-485,-801,10093,378,13480,0.0,104.54072136457377,0.0
0,-1883,-485,-801,10508,-62,12887,0.0,99.35047541262992,0.0
0,-1883,-485,-801,10737,-206,12770,0.0,96.61614507810845,0.0
0,-1883,-485,-801,11175,-214,12666,0.0,93.78215100799636,0.0
0,-1883,-485,-801,11580,250,11452,0.0,87.02786629870322,0.0
0,-2371,-461,-329,12340,-169,10642,0.0,109.0062778195859,0.0
0,-2371,-461,-329,12796,-531,8735,0.0,94.74689246865582,0.0
0,-2371,-461,-329,13738,131,7719,0.0,85.72175889048074,0.0
0,-2371,-461,-329,14234,315,6539,0.0,75.45318328830345,0.0
0,-2371,-461,-329,14659,71,6077,0.0,71.15652095230811,0.0
1,-2371,-461,-329,14602,-476,5841,0,70.29065926227311,0.0
1,-2371,-461,-329,15106,109,5694,0.0,67.50578017826183,0.0
1,-2581,-492,236,15267,453,5537,0.0,95.7125942479928,0.0
1,-2581,-492,236,15260,-317,5278,0.0,91.76212624759513,0.0
1,-2581,-492,236,15186,-316,5134,0.0,89.72443017088992,0.0
1,-2581,-492,236,15525,221,4976,0.0,90.44583281629272,0.0
1,-2581,-492,236,15619,-65,4918,0.0,88.0543320005312,0.0
1,-2581,-492,236,15588,-265,4774,0.0,86.47611803397926,0.0
1,-2581,-492,236,15603,66,4642,0.0,86.5662350949619,0.0
1,-2696,-540,541,15834,69,4541,0.0,100.90869612320085,0.0
1,-2696,-540,541,15760,-222,4488,0.0,99.51606858847263,0.0
1,-2696,-540,541,15894,-26,4383,0.0,99.35515816492388,0.0
1,-2696,-540,541,15925,61,4241,0.0,97.96527675247188,0.0
1,-2696,-540,541,15866,-203,4176,0.0,98.45946453008224,0.0
1,-2696,-540,541,15934,-52,4041,0.0,97.90315319270994,0.0
