-1241,2731,-541
-1372,2573,-700
-1403,2604,-699
-1393,2663,-588
-1466,2609,-559
-1576,2548,-585
-1710,2570,-540
-1689,2618,-526
-1691,2712,-340
-1732,2802,-270
-1747,2744,-250
-1838,2689,-313
-1903,2707,-238
-1996,2606,-185
-1877,2565,-338
-1894,2521,-457
-1830,2515,-503
-1653,2481,-703
-1581,2462,-695
-1613,2513,-650
-1469,2525,-655
-1281,2558,-764
-1075,2377,-995
-862,2192,-1125
-833,2181,-1118
-807,2045,-1230
-923,1983,-1266
-421,2046,-1291
-152,1880,-1390
-138,1507,-1422
-51,1309,-1448
90,1152,-1476
210,973,-1497
57,950,-1535
-243,655,-1565
-299,538,-1521
281,662,-1488
494,673,-1472
377,707,-1454
377,707,-1454
636,677,-1358
368,671,-1435
-300,692,-1560
-606,709,-1515
-1063,622,-1478
-1348,441,-1366
-1515,451,-1307
-1452,482,-1304
-1398,667,-1312
-1215,872,-1372
-1349,1339,-1307
-1526,1870,-1096
