phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2805,1149,1791,16048,-42,3120,-0.24834724534306707,-165.34175565746284,-0.1368197020370936
1,-2805,1149,1791,16204,302,3740,-0.24834724534306662,-165.09561676477645,-0.13681970203709334
1,-3004,1028,1648,15773,563,4291,-0.7450417360291999,-171.98751390327882,-0.41045910611128
1,-3004,1028,1648,16134,260,3285,-1.2417362267153331,-170.9808366265725,-0.6840985101854667
1,-3004,1028,1648,15747,38,4352,-2.2351252080875987,-162.89478376820298,-1.2313773183338397
1,-3004,1028,1648,16536,497,2137,-3.2285141894598652,-155.04275544824094,-1.778656126482213
1,-3004,1028,1648,16664,183,2441,-3.2285141894598652,-164.85659215293225,-1.778656126482213
1,-3004,1028,1648,16750,222,1511,-3.7252086801459985,-162.61459053285196,-2.0522955305563997
1,-3004,1028,1648,16337,-232,1522,-3.9735559254890642,-165.7936090476966,-2.189115232593492
1,-2914,989,1937,16341,-352,1319,-3.7252086801459967,-165.88691891783694,-2.0522955305563984
1,-2914,989,1937,16998,-474,539,-3.7252086801459967,-172.12745386870765,-2.0522955305563984
1,-2914,989,1937,15909,-62,3594,-3.7252086801459967,-168.61496748741268,-2.0522955305563984
1,-2914,989,1937,16399,474,2263,-3.7252086801459967,-165.6485259478137,-2.0522955305563984
1,-2914,989,1937,16131,-308,2077,-3.7252086801459967,-171.82125648551042,-2.0522955305563984
1,-2914,989,1937,16220,-702,1650,-3.7252086801459967,-169.47867163830477,-2.0522955305563984
1,-2914,989,1937,16321,250,2054,-3.7252086801459967,-167.05355046507984,-2.0522955305563984
1,-2900,993,1977,16227,51,2094,-3.7252086801459967,-171.68956828860806,-2.0522955305563984
1,-2900,993,1977,16336,-467,1919,-3.7252086801459967,-172.15484524612043,-2.0522955305563984
1,-2900,993,1977,16257,167,2111,-3.7252086801459967,-167.95444777264805,-2.0522955305563984
1,-2900,993,1977,16306,121,2151,-3.7252086801459967,-171.04938680160743,-2.0522955305563984
1,-2900,993,1977,16309,-257,2117,-3.7252086801459967,-171.58504061590014,-2.0522955305563984
1,-2900,993,1977,16362,69,2020,-3.7252086801459967,-168.79272443518934,-2.0522955305563984
1,-2900,993,1977,16266,172,2233,-3.7252086801459967,-169.1598509773158,-2.0522955305563984
1,-2772,1023,2078,16433,-43,1790,-3.7252086801459967,-169.78320450127748,-2.0522955305563984
1,-2772,1023,2078,16379,-10,1693,-3.7252086801459967,-169.89230028290464,-2.0522955305563984
1,-2772,1023,2078,16319,120,1743,-3.476861434802929,-167.75271865776588,-1.9154758285193043
1,-2772,1023,2078,16287,89,1596,-3.476861434802929,-169.65306137659994,-1.9154758285193043
1,-2772,1023,2078,16349,-1,1346,-3.2285141894598617,-168.5540070053653,-1.7786561264822103
1,-2772,1023,2078,16976,-887,-332,-2.980166944116796,-171.70134298892822,-1.6418364244451176
1,-2772,1023,2078,16719,-781,-1003,-2.235125208087595,-171.5015680694277,-1.231377318333837
1,-2649,994,2228,15970,-750,1019,-0.9933889813722612,-174.03411821683554,-0.5472788081483699
1,-2649,994,2228,17300,-824,116,5.329070518200751e-15,-173.36380404211144,3.4787316828507214e-15
1,-2649,994,2228,16988,-144,813,0.7450417360292043,-169.3474567827838,0.410459106111283
1,-2649,994,2228,15365,-638,2186,1.986777962744537,-174.26060122890868,1.0945576162967494
1,-2649,994,2228,16900,-100,2373,3.22851418945987,-162.84013201894265,1.778656126482216
1,-2649,994,2228,15993,135,3313,4.470250416175203,-170.28627702086942,2.4627546366676825
1,-2649,994,2228,15754,744,3380,5.215292152204404,-166.99664637173774,2.8732137427789626
1,-2896,1138,1733,14789,965,4607,6.208681133576668,-159.84496292855889,3.420492550927335
1,-2896,1138,1733,15452,147,3305,7.450417360292004,-164.51262817525787,4.104591061112804
1,-2896,1138,1733,14843,-802,3620,7.69876460563507,-163.8089285291301,4.241410763149896
1,-2896,1138,1733,15143,-913,6306,8.195459096321201,-173.3226477581348,4.515050167224081
1,-2896,1138,1733,16000,-97,5669,8.692153587007333,-166.84926181827117,4.788689571298267
1,-2896,1138,1733,15712,709,6471,7.9471118509781284,-171.54685916403903,4.378230465186985
1,-2896,1138,1733,16019,113,5831,7.450417360291993,-170.9032946641253,4.104591061112798
1,-3128,1157,1394,15838,85,5189,6.457028378919723,-162.98917682371396,3.557312252964422
1,-3128,1157,1394,16128,1168,4414,5.46363939754746,-156.15521671392062,3.010033444816051
1,-3128,1157,1394,16170,662,4605,4.71859766151826,-162.5128906641391,2.5995743387047705
1,-3128,1157,1394,16322,512,4035,4.221903170832128,-160.0007166097269,2.3259349346305846
1,-3128,1157,1394,15962,308,3772,3.7252086801459967,-154.608905554955,2.052295530556399
1,-3128,1157,1394,15980,212,2740,2.980166944116796,-154.72624298304723,1.6418364244451182
1,-3128,1157,1394,16081,-288,1364,1.7384307174014637,-147.1468743633788,0.957737914259652
1,-2969,1071,1589,16187,91,2482,0.99338898137227,-161.3726731544425,0.5472788081483755
1,-2969,1071,1589,16807,208,781,0.99338898137227,-160.05608350770927,0.5472788081483755
1,-2969,1071,1589,15955,141,2466,0.99338898137227,-162.57003268430213,0.5472788081483755
1,-2969,1071,1589,16252,41,1632,0.99338898137227,-166.2962547109242,0.5472788081483755
1,-2969,1071,1589,16015,-211,3278,1.4900834720584086,-166.3519815871839,0.820918212222565
1,-2969,1071,1589,15943,7,3343,1.738430717401478,-165.11746903851446,0.9577379142596597
1,-2969,1071,1589,16012,417,3786,1.9867779627445472,-165.20490092733266,1.0945576162967545
1,-3100,1130,1392,15414,-344,3941,2.2351252080876165,-163.92465837760588,1.2313773183338492
1,-3100,1130,1392,15611,-229,5781,2.4834724534306787,-170.36150734971375,1.36819702037094
1,-3100,1130,1392,15841,-80,7476,2.731819698773741,-165.9808713632443,1.505016722408031
