raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z
2018,3078,2765,1519,-13147,-10050
2071,2655,3439,394,-10183,-8571
2201,2000,3975,716,-6694,-14069
2466,1213,4349,-300,-3734,-15570
2732,623,4427,506,211,-17424
2666,468,4478,928,1174,-15759
2578,490,4465,-141,941,-19641
2599,527,4429,79,914,-15014
2620,556,4422,-71,465,-15797
2668,533,4484,-343,248,-16137
3052,679,4815,-846,659,-16517
2809,556,4438,-319,1060,-16058
2778,583,4401,-639,807,-16146
2748,586,4434,-789,581,-16042
2788,530,4413,-864,573,-16128
2772,547,4461,-763,376,-16290
2742,587,4467,-621,661,-16239
2816,611,4451,-773,262,-17523
2684,518,4414,-425,1856,-15889
2609,312,4447,317,2721,-16798
2466,-95,4450,-47,3137,-14703
2449,-394,4450,293,2091,-15675
2651,-292,4795,233,2083,-16117
2439,-363,4480,406,1619,-15771
2311,-367,4391,-500,1693,-15348
2289,-480,4419,-583,1353,-15335
2225,-532,4428,-256,1261,-16169
2053,-660,4366,-1236,1055,-16212
1878,-753,4335,-1172,1281,-16267
1698,-797,4315,-915,1290,-16019
1235,-856,4175,-42,1853,-15997
1203,-809,4248,-574,1171,-16348
1104,-751,4228,-299,1470,-16123
924,-744,4254,-1090,949,-16015
1420,-447,4719,-1115,834,-15880
1026,-475,4384,-1214,679,-15696
790,-546,4351,-812,1000,-16009
643,-493,4272,-1443,609,-15436
645,-333,4345,-1295,491,-16110
494,-234,4359,-1194,961,-16576
494,-234,4359,-1110,260,-15711
386,-234,4351,-1418,388,-15740
243,-153,4275,-871,578,-16476
205,-40,4274,-903,-7,-16114
99,18,4230,-698,460,-15563
70,167,4230,-775,522,-15951
-7,261,4236,-978,438,-16137
130,451,4565,-911,281,-15814
-160,367,4212,-225,301,-16294
-81,454,4224,-572,342,-16639
-221,483,4213,-247,29,-16088
-188,598,4242,-387,215,-16228
-200,740,4207,-97,39,-16138
-321,748,4127,131,581,-15816
-334,777,4143,260,644,-16007
-304,930,4152,934,438,-16109
-309,1016,4109,355,990,-16171
-322,1147,4069,1013,395,-17418
-246,1382,4399,972,1541,-15966
-177,1325,4068,687,11,-16242
-208,1456,4087,2100,1230,-17329
-202,1543,4013,1857,-1154,-15243
-155,1621,4023,1976,320,-15690
-174,1713,3946,3762,1171,-14499
-280,1658,3947,3551,461,-16018
-53,1705,4001,3175,-716,-15566
282,1808,4122,4013,740,-16583
600,1910,4118,2352,-652,-16098
915,1863,4196,1817,-356,-15182
1230,1785,4374,3034,14,-16492
1744,1922,4639,1783,-10,-16829
1539,1627,4363,1488,-1383,-15551
1799,1469,4504,877,-1341,-16135
2160,1330,4453,2318,-1319,-16375
2346,1217,4482,1582,-970,-16122
2161,984,4574,1209,-264,-15319
2018,853,4592,3865,-353,-14481
1948,755,4618,2741,-1851,-16341
1883,683,4549,3044,-714,-15723
2098,741,4585,1271,92,-15037
2268,687,4534,112,-252,-16982
2498,566,4553,-472,1598,-16752
2933,642,4881,-50,1301,-15387
2707,465,4569,-286,1788,-17344
2760,484,4468,62,1173,-18478
2589,658,4511,791,-1142,-15853
2399,1062,4424,891,-3757,-15522
2384,1681,4130,1570,-6901,-12332
2351,2189,3733,-697,-11399,-10734
2383,2586,3396,-622,-12714,-8367
2360,2814,3025,-897,-14667,-6759
2391,2959,2852,-1663,-14805,-6806
2359,3019,2629,-1581,-15489,-4782
2426,3072,2490,-2176,-16886,-4530
2666,3213,2700,-2086,-15945,-5169
2362,3104,2360,-1622,-16591,-4343
2385,3100,2275,-3358,-16411,-1790
2417,3015,2397,-2561,-15889,-3772
2467,3040,2288,-1305,-14603,-2029
2426,3075,2383,-1204,-16277,-1178
2294,3090,2406,-1003,-17009,-609
2144,3190,2362,-539,-15914,-136
1989,3193,2351,-1465,-18961,180
1967,3193,2377,-637,-16042,-172
1708,3314,2213,-1155,-17014,-357
1512,3361,2312,387,-16705,-408
1598,3471,2737,-494,-17157,-860
1159,3299,2509,-129,-17195,995
1014,3322,2550,766,-14786,-506
958,3350,2432,-1763,-16791,-677
850,3349,2464,-887,-17036,980
622,3356,2358,-287,-15747,634
182,3436,2178,-53,-15626,122
-106,3426,2161,-1325,-17140,-222
-179,3378,2175,-451,-17781,12
-480,3388,1974,-244,-15731,158
-791,3368,1762,-340,-16939,210
-863,3370,1718,-385,-16551,-51
-652,3520,1943,-280,-16563,-492
-1112,3367,1332,-415,-17256,-1623
-1159,3381,1141,427,-16430,-335
-1234,3330,996,1490,-17436,-1015
-1379,3286,752,969,-15667,695
-1428,3238,403,1966,-16146,-672
-1383,3219,329,2597,-17815,738
-1252,3325,258,1695,-16592,1542
-1160,3344,201,1283,-16690,-224
-958,3376,52,-1617,-16678,3169
-989,3355,91,1780,-15537,674
-938,3333,100,-470,-16780,1730
-746,3463,462,910,-16270,1482
-952,3337,119,310,-16463,1331
-908,3328,103,86,-16495,1596
-922,3352,138,487,-16281,1295
-875,3326,140,407,-16451,1651
-933,3343,182,238,-17596,2172
-902,3331,168,-442,-18058,173
-832,3407,157,647,-16477,-557
-727,3404,178,145,-18563,175
-731,3309,14,893,-15899,1668
-852,3176,-242,1204,-15454,1400
-847,3193,-203,1363,-15481,981
-299,3416,219,1735,-16442,1060
-378,3223,-211,1320,-16372,1654
-189,3192,-372,1442,-16329,1925
124,3208,-361,1358,-16508,2406
426,3221,-245,1026,-16340,2318
795,3157,-202,902,-15478,2746
1107,3217,56,138,-16725,2838
1349,3227,234,341,-16145,2161
1482,3198,343,146,-15978,3008
1698,3232,520,176,-16412,3476
1779,3267,680,-170,-16489,2961
1800,3275,763,-157,-16182,2824
2168,3426,1221,230,-16570,2738
1934,3252,976,289,-16039,2342
1922,3285,1054,-2,-16249,2269
1959,3289,1201,67,-16536,2097
1976,3305,1239,-502,-16796,2428
1986,3278,1449,-325,-16406,2126
1938,3325,1460,-442,-16297,2287
2039,3323,1705,-723,-16792,1963
2047,3259,1802,-1023,-15936,2383
2029,3259,1914,-559,-15561,1100
2002,3231,2198,-994,-16727,393
1861,3248,2567,-1458,-16710,1751
1973,3381,2306,-1805,-16732,734
1572,3276,2362,-1079,-16869,-22
1406,3279,2502,-1269,-15987,918
1257,3301,2502,-937,-16541,-147
998,3304,2591,-1009,-16700,-960
743,3259,2513,-413,-16894,-431
574,3287,2514,-998,-16385,369
414,3323,2471,-664,-15047,360
297,3267,2443,-708,-17192,-745
-13,3296,2315,-965,-16887,-1141
-240,3341,2204,-811,-16093,-1136
-58,3474,2484,-724,-16958,-1301
-342,3374,2110,-557,-16597,-1678
-641,3362,1877,-507,-16874,-1316
-883,3383,1608,-54,-15705,-563
-1006,3358,1334,-89,-16349,400
-1021,3372,1183,-188,-15268,664
-1004,3414,1089,27,-16470,794
-1140,3389,886,-388,-15599,151
-1261,3318,945,1307,-18963,-743
-1282,3328,1006,-252,-18433,2680
-1282,3261,1000,3254,-16052,-486
-1380,3261,1000,596,-17263,1041
-1344,3338,1055,2134,-16124,-141
-1076,3464,1424,1295,-16598,479
-1361,3321,1057,1557,-14077,-1795
-1373,3295,1032,2347,-14302,5229
-1352,3318,857,1180,-19130,1467
-1327,3301,707,1377,-14482,8161
-1378,3191,-35,1150,-11326,10855
-1308,2695,-812,2539,-4286,12989
-1411,1805,-1359,1434,981,14659
-1319,871,-1633,1314,2366,16748
-1151,108,-1459,1409,9276,13646
-1225,-510,-1232,2317,10869,10906
-1131,-740,-1087,4,13803,10681
-760,-970,-474,2066,13807,6236
-960,-1629,-186,412,11449,4817
-986,-1811,156,851,14739,4771
-963,-1939,552,2103,18386,3867
-903,-2020,634,2587,16265,1049
-997,-2017,905,2588,17567,-761
-968,-1998,1054,1588,17073,253
-946,-2036,1082,2075,16565,581
-1007,-2013,1095,2750,16090,1040
-1016,-2019,1134,1782,17504,-84
-959,-2025,1191,2539,16223,-1247
-989,-2032,1237,2346,16333,289
-730,-1850,1581,2208,17038,-572
-991,-2004,1229,3209,14979,-152
-989,-2051,1254,1029,16695,-652
-887,-2015,1300,2677,16160,374
-1099,-1976,1261,2489,16722,-721
-1142,-1938,1349,1812,14470,-1190
-1126,-1926,1412,1453,16119,113
-1119,-1909,1498,2614,16109,-1299
-1012,-1955,1563,2004,16600,-708
-933,-1962,1759,2763,16649,-438
-847,-1979,1974,2724,14947,-595
-741,-1969,2104,1818,16336,-712
-316,-1818,2612,2195,15597,-1032
-363,-2009,2370,1729,15779,-927
-121,-2068,2564,1480,17152,-612
254,-2070,2754,1514,16397,-1353
433,-2064,2892,725,16426,-1218
625,-2084,2851,372,15586,-963
826,-2081,2944,694,16513,-867
959,-2125,2939,220,16927,-1138
1094,-2113,2967,386,16465,-745
1215,-2163,3001,316,16398,-741
1414,-2157,3062,250,16800,-175
1664,-2123,3069,-190,17120,-901
2131,-1981,3387,24,16765,-703
1914,-2147,2928,114,16023,-674
2041,-2191,2909,103,16119,-888
2197,-2131,2795,-262,16945,-1425
2370,-2144,2760,-479,17357,-1460
2455,-2164,2663,-463,16226,-867
2590,-2184,2361,-773,15469,-1075
2584,-2122,2250,-1343,16509,-248
2707,-2126,1988,-1080,16870,-854
2729,-2099,1768,-1992,16201,-123
2675,-2080,1460,-1855,16284,-124
2569,-2118,1379,-1374,16837,-96
2638,-1961,1547,-1074,16572,193
2122,-2177,998,-1317,15854,-275
1959,-2108,776,-1332,16911,115
2037,-2097,830,-541,16426,540
1933,-2133,761,-1408,16434,143
1756,-2162,731,-2249,16260,516
1587,-2169,582,2706,17952,2782
1408,-2128,452,-738,18826,1158
1404,-2108,463,152,16887,1524
1397,-2150,446,411,16397,1882
1409,-2106,453,551,16198,1576
1422,-2144,402,481,16435,1750
1659,-1988,777,1314,16409,898
1382,-2122,421,1189,15999,93
1432,-2073,375,139,16593,1973
1426,-2077,440,-85,17469,1249
1344,-2177,487,-813,15447,1668
1379,-2220,558,-455,16441,828
1238,-2169,461,-429,16538,59
1150,-2130,350,-623,16508,960
990,-2162,378,-247,17165,1178
897,-2141,331,-197,17090,1444
711,-2181,353,-608,15979,1946
460,-2147,601,-655,16623,1189
517,-2054,197,-195,16316,1725
-16,-2118,305,-27,16406,1233
-317,-2140,393,-273,16354,1199
-422,-2127,539,45,17037,1155
-485,-2153,669,728,16272,1446
-635,-2114,736,623,16535,2032
-905,-2022,832,1232,15828,1370
-1001,-2050,1012,1992,16659,1404
-935,-2080,1129,2238,16618,965
-988,-2052,1277,2401,16609,982
-989,-1982,1583,2912,16400,720
-678,-1787,2082,2751,16020,689
-920,-1944,1959,2505,16314,659
-695,-1978,2137,2370,15659,924
-462,-2032,2304,2990,15255,-90
-183,-2084,2461,2729,16510,123
89,-2034,2522,1899,16666,1212
295,-2138,2562,2066,16148,413
493,-2142,2589,2177,15814,-318
622,-2182,2670,1466,15875,894
805,-2190,2706,1071,16512,-486
1016,-2163,2890,105,16318,-794
1153,-2040,3084,-1801,16761,-2212
1425,-1880,3466,-627,16532,-2280
1256,-1999,3261,-1698,17084,-1928
1203,-1998,3171,-711,16364,-2334
1284,-1994,3149,-737,16217,-2121
1252,-1982,3186,-734,16163,-2294
1232,-2009,3194,-831,16232,-2165
1203,-2027,3149,-916,16368,-2341
1231,-1964,3188,-1647,16672,-2195
1238,-1951,3165,-828,16344,-1578
1344,-1928,3260,-1355,16224,-3655
1510,-1830,3434,-1277,15662,-2771
1835,-1826,3448,-1438,16515,-3421
2235,-1779,3712,-2399,15878,-2486
2187,-1928,3245,-2038,16303,-2274
2356,-1981,3047,-1765,16265,-2897
2494,-2047,2899,-1340,15615,-2353
2568,-2016,2875,-1244,15435,-1657
2776,-1971,2752,-1922,17015,-1840
2873,-2002,2487,-1637,16011,-1979
2820,-2028,2262,-1969,15149,-2330
2900,-2026,2288,-1806,16345,-1948
2896,-2032,2258,-1921,15948,-2188
2800,-2078,2226,-2481,17906,-3495
2726,-2112,2099,-392,16818,-2356
2976,-1959,2372,-1183,16786,-1552
2830,-2088,1850,-2042,16866,-256
2807,-2089,1633,-2178,16350,2065
2819,-2118,1774,-1872,16535,277
2818,-2095,1733,-1954,16439,672
2848,-2080,1696,-2000,16515,686
2889,-2062,1728,-1872,16373,624
2819,-2101,1681,-1927,16324,692
2791,-2085,1666,-1991,16486,713
2824,-2077,1629,-647,13005,974
2814,-2104,1665,-2321,17189,1804
2814,-2104,1665,-650,16861,-157
2604,-2243,1815,900,16414,-1307
2465,-2183,2261,1873,16950,-1906
1735,-2419,1916,5395,16584,-1748
1137,-2460,1838,10917,15282,-1612
324,-2385,1578,11272,11468,-2942
-680,-2137,1155,8660,6550,-1849
-1469,-1724,808,10587,5801,144
-1820,-1405,360,23206,11327,5672
-2088,-1117,44,16144,-5097,-505
-2691,-332,-87,17161,22,2401
-2688,-252,-61,16186,289,751
-2725,-266,-139,16429,2468,354
-2736,-296,-97,15996,417,-47
-2388,-135,310,16306,283,-781
-2728,-275,-85,16378,1597,-189
-2722,-290,-86,15527,527,924
-2732,-257,-96,16351,1126,1333
-2707,-270,-147,17873,1502,1207
-2743,-285,-98,16776,1300,266
-2764,-222,-86,15675,1664,-5
-2795,-64,-143,15442,473,89
-2864,157,-273,16095,539,80
-2883,259,-327,16813,1017,-219
-2889,349,-322,16800,398,-219
-2949,521,-337,16361,587,618
-2641,864,28,16162,357,469
-2871,867,-272,16079,831,659
-2976,1049,-240,16334,623,165
-2954,1166,-136,16050,-203,3
-2922,1366,-44,15978,-324,430
-2891,1521,64,16282,201,426
-2938,1656,141,16312,742,643
-2889,1729,285,16724,-156,643
-2896,1763,432,15886,-551,391
-2844,1898,638,16526,-223,154
-2798,1919,813,15584,-561,803
-2782,1966,899,17093,-901,228
-2492,2045,1325,15662,-550,1051
-2799,1916,959,17513,1290,-69
-2857,1928,867,16113,-2075,2248
-2804,1975,923,16201,-871,-834
-2812,1980,1128,16359,-1718,-1829
-2764,1967,1178,16119,-1053,1533
-2694,1980,1308,16243,1646,-3487
-2728,1946,1385,16848,-1373,-2146
-2716,1986,1311,16425,-374,-591
-2673,1951,1396,16195,-1358,-1931
-2632,1978,1420,16467,-1100,-2438
-2606,2017,1720,16528,-661,-204
-2399,1967,1370,16213,-123,-460
-2583,1904,1551,16328,-540,-2470
-2576,1853,1687,16277,-467,-2496
-2571,1819,1733,16057,-544,-1883
-2598,1791,1800,15774,-926,-1368
-2515,1711,1959,16501,-82,-2071
-2433,1623,2014,16664,-1229,-1935
-2432,1450,2144,15454,-1063,-1067
-2474,1217,2206,16759,258,-906
-2486,1060,2238,16177,-127,-701
-2481,842,2238,16394,164,-218
-2197,817,2572,17034,-410,620
-2560,494,2116,15713,509,735
-2531,288,2089,16755,1147,-67
-2437,55,2222,16165,2105,-165
-2424,-189,2063,16057,2780,597
-2386,-447,2020,16452,3074,169
-2356,-610,1793,16069,2306,268
-2434,-683,1601,15569,1930,1312
-2446,-814,1356,16760,1842,506
-2388,-1004,1088,16080,2872,1137
-2376,-1008,788,16721,2597,845
-2452,-880,582,15925,1189,860
-2275,-606,609,16892,1448,1257
-2601,-535,69,15501,519,1877
-2693,-232,-203,16064,732,736
-2756,-66,-341,16170,54,983
-2728,-58,-333,17311,1032,712
-2801,57,-319,16164,472,1437
-2790,223,-426,15615,76,1184
-2778,368,-395,16272,-961,476
-2856,409,-401,17306,1641,1569
-2890,526,-399,16472,204,898
-2919,660,-359,16413,-361,1281
-2932,683,-353,17027,-67,180
-2599,824,8,17170,-494,195
-2878,688,-438,16049,-701,1076
-2888,747,-418,16773,-831,406
-2851,804,-383,16484,-1165,326
-2937,926,-403,16176,-1198,509
-2926,1133,-407,15197,-2599,1108
-2823,1226,-413,15390,-1976,1052
-2946,1180,-397,16505,-1609,935
-2939,1031,-448,18587,78,449
-2936,794,-445,17392,1442,595
-2775,250,-558,16946,4860,2346
-2476,-161,-717,13885,5832,4088
-1665,-437,-553,11782,9809,4999
-1267,-957,-930,7545,12721,7450
-432,-1304,-869,2667,17773,10213
409,-1507,-744,2789,16008,7000
1301,-1359,-573,-2984,13115,6485
2239,-1127,-251,-7643,13318,6467
3037,-699,7,-11636,10764,4967
3468,134,174,-12311,6268,4084
3780,669,568,-14774,2392,2239
4000,1052,851,-15507,1536,1603
3962,1232,1033,-15921,1150,130
3992,1224,1122,-15957,1531,-356
4378,1335,1585,-15715,2269,815
4121,1246,1330,-16734,2453,103
4016,1458,1287,-16224,207,1114
3912,1619,1364,-15961,1080,1459
3892,1657,1366,-16058,2241,658
3925,1676,1363,-15004,683,2892
4023,1435,1400,-15130,1673,2202
3984,1263,1240,-15949,1603,3664
4024,1106,1149,-14769,4882,7467
3938,1075,901,-16946,4979,8881
3764,998,560,-12158,4013,8519
3587,958,403,-12419,4418,10267
3850,1041,679,-10861,948,10120
3775,828,616,-11354,5664,11874
3941,775,776,-11475,2633,10745
4009,710,927,-12156,2031,10339
4092,649,1100,-13317,2991,11211
4258,587,1307,-12945,2359,10404
4279,604,1445,-13298,-100,9303
4266,575,1551,-12381,17,9934
4337,546,1501,-12796,-342,7248
4466,421,1913,-16121,-2344,7706
4499,205,2064,-12589,-1094,4669
4431,17,2047,-15315,-107,3568
4679,-108,2306,-15597,-2030,4539
4304,-558,1916,-17372,-697,8319
4128,-778,1600,-16279,-1129,4214
4008,-911,1404,-14041,-471,3895
4003,-841,1418,-15946,1200,6510
3901,-790,1192,-16125,1928,1877
4082,-620,1220,-17093,-2458,7476
3978,-304,939,-16477,-1908,-697
4063,-27,936,-16682,-3549,2785
4078,303,921,-16219,-1624,1064
4106,575,992,-15515,-4766,407
4106,575,992,-16329,-2022,-485
4132,961,1153,-14415,-2693,-2939
4442,1295,1837,-15362,-3151,-3890
4141,1287,1559,-15306,-2210,-4531
4162,1340,1527,-16000,-3058,-3979
4179,1347,1562,-14321,164,-3436
4196,1341,1670,-14695,-1481,-2988
4241,1435,1780,-16279,-656,-5106
4217,1478,1993,-13558,2236,-4713
4274,1397,2283,-14887,124,-4212
4304,1212,2356,-16264,2034,-2999
4228,1383,2273,-15233,2634,-2975
4197,1437,2570,-13584,2721,-3574
4204,1359,3304,-16040,4988,-4303
4577,1010,3042,-14875,5828,-3061
4377,696,3185,-15779,6056,-2792
4246,353,3391,-17052,6453,-902
4253,188,3246,-15298,4230,-2640
4414,23,3187,-14832,7262,3417
4304,-142,3108,-14471,6722,333
4307,-390,2851,-15054,5656,5133
4286,-645,2692,-14626,6326,5927
4301,-740,2458,-14676,6502,5830
4327,-660,2192,-15211,4243,7925
4328,-459,1968,-14887,2808,12538
4530,-269,1803,-12064,1422,13017
3989,27,777,-11528,-4697,6977
3658,361,321,-10403,-3581,10762
3149,137,-238,-4210,-2913,10661
2289,-429,-744,-5985,1661,21886
1495,-977,-820,437,1986,19937
-148,-981,-1105,6770,556,21124
-1646,-873,-681,15710,331,1391
-2374,-717,95,15070,1115,6161
-2399,-756,159,13875,1350,6243
-2303,-671,-333,11655,672,12308
-2051,-550,-774,8166,3846,16577
-1123,-456,-745,3407,549,10149
-724,-680,-1219,-5174,-2515,16905
-512,-847,-1179,2768,738,21836
-1415,-649,-1023,4142,6377,18007
-2010,-612,-671,9400,5573,11101
-2745,-381,456,14528,-1243,-7712
-2652,-136,1687,13865,-8121,-8130
-2462,149,2198,16280,-6787,-5886
-2526,462,2088,17571,-3931,-5178
-2868,464,1088,10160,-1997,6629
-2754,272,-144,6131,-1945,15411
-1904,247,-1129,8640,-6319,28619
-1869,747,-704,5384,-941,9949
-2943,1318,464,2132,-2287,-6799
-2146,1806,2425,2956,-14862,-9912
-868,2532,2986,3283,-26521,-7200
-1373,2892,2113,6146,-21236,59
-2860,1581,330,10177,-1426,20564
-2500,66,-487,10738,-631,17575
-1891,-1125,97,4093,12763,7044
-711,-2044,1284,6236,8669,444
110,-2079,2405,1529,11736,-4844
-27,-1639,3203,402,8450,-12138
19,-615,3957,2499,-5159,-14367
439,1136,4543,2476,-26767,-8787
-983,2066,3250,3718,-20690,-6771
-2814,1077,1374,12289,-5981,14632
-2390,-619,-2,11600,5615,23214
-1315,-1388,-166,5535,7702,11638
-770,-1990,799,6106,10151,-4305
-199,-2172,2019,8457,6297,-9370
365,-2100,2624,8268,21512,-10781
-343,-2046,2090,13489,-1726,10437
-703,-2002,1324,12593,12089,5020
-382,-2166,1597,10245,13530,-1544
-77,-2045,2430,6702,9612,-8824
500,-1395,3660,8265,1839,-14525
403,-1170,3753,9815,-2652,-19895
126,-1400,3457,7302,7776,-8100
20,-1971,2613,10582,10727,-2780
84,-2210,1937,7540,12152,1821
248,-2308,1610,9332,12512,8279
228,-2334,1495,7732,14712,7930
387,-2311,1994,6201,12184,-7226
380,-2055,2676,11043,8616,-21718
-28,-1993,2481,5335,6153,806
-723,-2041,1237,14973,11770,20467
-559,-2100,1263,1399,8064,-1744
530,-1852,3044,9548,6372,-21044
443,-1801,3123,6443,11552,-20445
-445,-2074,1826,7053,7871,11021
-912,-1909,614,14063,6712,20425
-676,-2030,717,7823,10918,4821
75,-2176,2133,3892,7047,-9058
583,-1752,3301,6359,8060,-24058
517,-1407,3579,8425,4557,-19520
-635,-1788,2335,3475,2696,1692
-1387,-1626,474,11387,6295,17975
-1381,-1384,-82,14570,439,22131
-1357,-1682,935,6435,1379,291
-142,-1530,3241,5705,9613,-19376
368,-963,3881,8514,3027,-20644
141,-546,3923,7163,616,-20446
-1565,-719,2666,6731,-7424,-3785
-2313,-860,616,8373,6854,9956
-2156,-434,-697,11292,-2468,24276
-2293,150,-898,12327,-8945,24502
-2945,393,387,4948,-10788,2218
-2167,468,2605,3393,-6040,-9967
-790,1044,3736,7009,-8827,-18490
-696,1632,3477,6754,-20015,-17216
-2352,1578,2054,3582,-7197,-4612
-2612,1222,-42,119,4844,23038
-2150,446,-1213,6110,-590,30055
-2354,324,-958,3687,1735,24084
-2843,572,-410,8558,5469,8375
-3034,1260,361,7613,330,4055
-2701,2066,1002,20114,-25709,-10580
-2303,2507,421,4188,-14351,13287
-2294,2528,25,17027,-11205,4899
-2293,2043,-650,7663,-3799,14046
-2664,1574,-578,8516,317,16824
-2936,1452,802,20861,6604,1114
-2441,1706,2079,7456,-3336,-11831
-2439,1770,1117,13488,907,524
-2957,1565,611,13984,23,-277
-2991,1304,-47,16710,7222,9370
-3071,1150,116,16718,6790,-6360
-3016,680,150,19680,23816,5791
-2698,2136,920,6385,2253,-2569
-1042,3110,1891,1223,-14531,-10668
-810,3224,1765,-2116,-26740,-10615
-2463,2418,988,5243,-889,-2043
-3019,337,389,-3582,23942,-487
-1969,-1356,955,16683,32732,-3361
-1730,-1191,1073,15608,27993,551
-2917,140,412,7538,14909,2741
-2777,2067,403,6847,2299,64
-1484,3164,974,4454,-4975,1982
265,3364,2061,1782,-16514,-10989
922,3400,2033,2805,-16332,-6522
881,3525,1297,-1760,-12939,1745
1177,3296,486,-4569,-6854,11977
2318,2894,531,-11519,-7282,5584
3475,2153,1102,-18574,1766,17161
4170,1024,1448,-18406,8896,6306
4005,-589,1166,-8350,13712,6840
2733,-1908,1533,-6713,10998,5573
725,-2356,1220,4437,13755,2753
725,-2356,1220,5209,13225,-1499
196,-2268,1198,1784,16855,3896
1182,-2190,644,-10506,17470,7896
2854,-1423,435,-24247,4224,13706
4089,592,1026,-26599,2715,11287
3021,2822,2325,-10671,1332,2604
1905,3190,2641,-17050,7954,2026
3046,2810,2142,-25202,14020,7243
4331,794,1696,-20271,10688,10916
3512,-1579,1595,-7412,10776,9664
1940,-2276,1143,-1491,12519,300
1522,-1897,614,-6129,14225,12544
2335,-890,-480,-14882,5379,9361
3105,922,-319,-18891,-4391,11000
2598,2885,662,-9154,1204,8326
1381,3472,957,-10342,6985,11359
2347,2566,-9,-17562,12874,13761
3546,308,108,-12933,14651,14824
2801,-1400,244,-5711,13638,11253
1010,-1679,-306,-420,7101,4863
-346,-1260,-734,1241,10007,13128
-685,-968,-990,-3251,16804,4965
-826,-805,-1109,997,20134,11621
-393,-128,-1143,4738,24468,10343
-865,-172,-1429,1308,19089,7543
-724,147,-1568,-4852,11727,14527
-237,-388,-1457,-1283,548,21222
-102,-1004,-1098,962,6397,17350
-319,-1327,-773,2724,11758,8965
-1504,-1238,-297,9996,12148,-9106
-2113,-1100,434,9104,9999,-10141
-2121,-1171,1185,7721,16155,-11815
-1705,-1515,1327,6755,15285,-11872
-1615,-1600,902,2062,15144,-924
-992,-1349,-652,-220,11560,15209
1036,-563,-836,-6897,3282,14425
1905,575,-1094,-11157,-904,16323
2265,1953,-568,-13926,-10386,17968
1589,2942,-78,-9590,-11741,10687
321,3578,700,4578,-8808,-1339
-444,3558,940,-6589,-13028,3925
180,3626,1017,-11209,-13931,-776
1129,3570,1555,-15645,1344,-2552
2409,3071,2408,-26469,8963,-4351
4161,1263,3042,-20264,11171,-876
4238,-535,2997,-17878,17917,807
2862,-2032,2353,-9050,13921,2544
1137,-2157,1274,-7077,10012,1000
-1074,-1688,220,4106,16849,-4499
-1737,-1152,-158,3906,10881,-1223
-1724,-459,-935,5894,19520,13959
-1074,345,-1622,-3308,-3186,17811
148,1713,-1527,-5680,5389,17385
1034,1545,-1394,-4023,12525,15018
1600,596,-1209,-11412,20365,6085
2243,-398,-707,-12999,5506,3085
3242,-1180,627,-15132,12367,-940
3829,-1377,2579,-17928,6175,-8388
3845,-197,3792,-23481,-1438,-9926
3171,1622,4447,-15111,3414,-7691
1601,2399,3774,-18506,-4735,-8066
1386,2951,3202,-10428,7161,-24572
1377,3146,2878,-7204,-2139,-9518
1862,3107,2836,-20335,2760,2235
3543,2208,2898,-28861,4490,-5908
4422,521,2931,-24069,-6293,-1060
4295,164,3204,-26049,-1779,-7097
4067,1556,2945,-28539,-3517,2256
2237,2888,3072,-20563,-2580,6
804,3129,2952,-12758,2703,-6428
941,2862,3301,-9805,-13740,-13137
1148,3084,3526,-5402,-11746,-18759
213,3356,2403,-2337,-6768,-4508
-199,3587,1162,-9359,-1877,1947
974,3453,472,-19226,-1940,14123
2986,2593,746,-24030,8496,10864
3437,531,-4,-19594,10130,13085
1542,-1436,-443,-6032,14099,6649
-1084,-1693,-21,6513,14566,633
-2488,-757,848,12219,6396,-7821
-2890,556,1527,12505,2893,-13455
-2682,1326,1906,12234,-738,-12687
-2150,1806,2697,8964,-2039,-14152
-963,2301,3107,1183,-968,-13855
-712,2024,3446,5474,2957,-15716
-736,1998,3457,7102,-2068,-12496
-638,2299,3303,9725,-7776,-5569
-248,2609,3242,6952,-11260,-8467
270,2854,3190,3968,-13864,-4071
409,3095,2951,5018,-22205,-1796
-203,3118,2666,7702,-12956,-3755
-1147,2697,2669,4629,3039,-10233
-1154,2391,2975,9883,5012,-22573
-653,2752,2960,4033,767,-17540
512,3143,3390,-6526,-18647,-8029
1195,2882,3299,-2566,-17127,-9967
1453,3025,3030,-1924,-29474,-278
753,3158,2839,6975,-15352,269
-472,3008,2673,12805,10531,-14332
-376,3067,2715,4219,726,-11056
920,3388,2388,-7200,-19258,4581
2210,3157,2100,-8602,-14253,-1190
3102,2703,1883,-16034,-16512,2620
3462,2391,2033,-15333,-12283,4310
3354,2476,1578,-11814,-2929,9696
3173,1823,165,-7612,10755,13513
3327,-91,100,-8784,15305,11026
1826,-1904,366,-1285,15273,4033
118,-2321,1243,4856,17851,-6707
-1261,-1611,2049,7155,8049,-7845
-2031,-506,2417,11582,7553,-11723
-2372,133,2182,11449,7986,-13355
-2460,382,2203,10771,7968,-16323
-2661,535,1920,11387,4677,-12256
-2852,702,1356,13520,2360,-6413
-3039,905,768,15037,4143,-1551
-3074,1122,460,12345,2039,821
-3041,1050,-41,11594,2999,7235
-2590,1046,-116,8572,2694,7688
-2721,647,-688,11171,4946,9295
-2436,357,-824,9664,3913,12785
-2393,211,-926,6497,6596,14923
