phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2511,421,-1027,15904,494,6790,0.9933889813722772,13.582141476506685,0.5472788081483789
1,-2511,421,-1027,15300,-274,6932,0.9933889813722772,23.12043367829081,0.5472788081483789
1,-2511,421,-1027,15575,-654,5202,0.9933889813722772,13.539407674445842,0.5472788081483789
1,-2511,421,-1027,15557,497,3702,0.9933889813722772,9.174646267874348,0.5472788081483789
1,-2511,421,-1027,16351,426,3663,0.9933889813722772,13.902885914906292,0.5472788081483789
1,-2511,421,-1027,15833,-374,3638,0.9933889813722772,18.674890580831647,0.5472788081483789
1,-2511,421,-1027,16264,6,4273,0.9933889813722772,12.519530665591624,0.5472788081483789
1,-2644,414,-963,15879,236,3578,0.4966944906861386,13.572719217606503,0.2736394040741893
1,-2644,414,-963,16256,129,3552,0.2483472453430693,14.344401133525125,0.1368197020370945
1,-2644,414,-963,16013,88,3646,0.0,12.58842315427114,-2.981770013872047e-16
1,-2644,414,-963,15897,84,4514,-1.2417362267153322,14.510595364193561,-0.6840985101854665
1,-2644,414,-963,16293,271,3537,-1.2417362267153322,14.385274550660164,-0.6840985101854665
1,-2644,414,-963,16382,514,1080,-0.7450417360291937,8.434527114138875,-0.41045910611127684
1,-2644,414,-963,16661,611,3194,-0.993388981372263,12.284579220863293,-0.5472788081483717
1,-2644,414,-963,16387,795,3803,-0.7450417360291937,15.305354403061495,-0.41045910611127684
1,-2623,442,-922,16314,1051,4318,-0.49669449068612437,12.94154203959459,-0.2736394040741821
1,-2623,442,-922,15847,980,4708,-0.49669449068612437,11.320548855577288,-0.2736394040741821
1,-2623,442,-922,15951,518,4579,-0.24834724534305508,12.318743441268776,-0.13681970203708724
1,-2623,442,-922,15757,418,4641,1.4210854715202004e-14,18.409643785453127,7.553817368475852e-15
1,-2623,442,-922,16768,185,9198,0.2483472453430835,20.027892523170827,0.13681970203710234
1,-2623,442,-922,15762,40,2985,0.2483472453430835,13.953581179326898,0.13681970203710234
1,-2623,442,-922,16113,421,6035,1.4210854715202004e-14,10.974696197831484,7.553817368475852e-15
1,-2496,443,-1077,15347,430,4004,1.4210854715202004e-14,10.059943532313705,7.553817368475852e-15
1,-2496,443,-1077,16015,155,4401,1.4210854715202004e-14,11.869947012878935,7.553817368475852e-15
1,-2496,443,-1077,15808,531,5729,1.4210854715202004e-14,9.112341031060959,7.553817368475852e-15
1,-2496,443,-1077,15724,365,5605,1.4210854715202004e-14,11.21889405414003,7.553817368475852e-15
1,-2496,443,-1077,15503,-456,4405,1.4210854715202004e-14,13.652520860056558,7.553817368475852e-15
1,-2496,443,-1077,15847,302,5551,1.4210854715202004e-14,9.089955661966467,7.553817368475852e-15
1,-2496,443,-1077,15839,640,4300,1.4210854715202004e-14,9.81511506977179,7.553817368475852e-15
1,-2485,448,-1033,15661,-562,5076,1.4210854715202004e-14,15.989646893401343,7.553817368475852e-15
1,-2485,448,-1033,16148,117,4439,1.4210854715202004e-14,8.518044664407586,7.553817368475852e-15
1,-2485,448,-1033,15764,646,4604,1.4210854715202004e-14,11.79162911577683,7.553817368475852e-15
1,-2485,448,-1033,15984,-298,4747,1.4210854715202004e-14,15.13167262220763,7.553817368475852e-15
