1961,2079,3956
1535,2943,3104
755,3523,1827
-749,3378,134
-809,2781,-826
-890,2556,-1033
-619,2335,-1213
-200,2158,-1023
-427,1839,-1453
-480,1852,-1480
-447,2018,-1385
-541,2163,-1384
-99,2135,-1363
-250,2496,-1058
-387,2672,-1024
-354,2750,-919
-551,2904,-779
-592,3034,-545
-647,3070,-458
-316,3161,-94
-765,2950,-406
-652,3006,-397
-679,2977,-459
-518,2932,-572
-428,2919,-647
-262,2905,-676
7,2616,-933
-48,2641,-958
-564,2534,-1067
-681,2217,-1273
-1161,2221,-1219
-947,2153,-938
-1459,1729,-1375
-1713,1592,-1339
-2325,1392,-1042
-2818,1299,-500
-3011,1393,23
-3039,1542,537
-2852,1599,1225
-2609,1578,1812
-2508,1522,2121
-2546,1457,1997
-2800,1434,1613
-2619,1564,1618
-3039,1449,782
-3029,1529,540
-3005,1629,150
-2846,1805,-312
-2604,1876,-678
-2288,1894,-876
-2341,1717,-973
-2602,1600,-606
-2940,1512,-125
-3047,1546,418
-3018,1606,791
-2558,1878,1498
-2710,1788,1551
-2685,1786,1530
-2796,1695,1414
-2957,1526,1143
-2994,1545,804
-3038,1711,473
-2947,1842,384
-2837,1963,581
-2891,1817,696
-2898,1623,974
-2965,1261,1070
-2702,1076,1569
-2919,924,1510
-2486,1240,2192
-1453,1731,3056
-368,2129,3509
672,2313,3792
1253,2450,3637
1656,2436,3642
1853,2486,3591
1669,2506,3609
1054,2529,3611
587,2483,3930
-487,2160,3409
-1131,1891,3210
-1609,1599,2951
-2089,1298,2646
-2484,921,2250
-2701,528,1765
-2928,246,1219
-3000,130,698
-2936,-1,380
-2947,27,246
-2975,143,359
-2755,371,1219
-2877,329,1492
-2520,375,2226
-1936,451,2888
-1430,513,3325
-762,635,3797
51,716,4147
744,745,4354
1178,820,4385
1375,864,4423
1100,1062,4386
649,1372,4251
539,1693,4370
-116,1893,3693
-612,2272,3225
-1049,2473,2909
-1531,2549,2422
-1892,2596,1939
-2043,2661,1643
-1944,2841,1337
-1904,2954,807
-1691,3018,923
-1538,3091,947
-1486,3163,712
-1122,3322,1025
-1474,3163,616
-1335,3165,302
-1273,3153,166
-1060,3156,-110
-960,3083,-310
-901,2906,-576
-633,2671,-941
-324,2624,-1082
149,2668,-1007
190,2389,-1181
496,2013,-1293
1061,1657,-1040
1124,1086,-1408
1436,726,-1355
1778,550,-1156
1778,550,-1156
1943,413,-1016
1948,487,-1051
1934,512,-1139
2036,538,-1058
1998,538,-1082
2025,538,-1053
2000,563,-1091
1997,551,-1115
2293,661,-742
1969,583,-1078
1987,557,-1110
1929,538,-1080
1963,559,-1122
2020,440,-1105
1945,405,-1151
1816,293,-1213
1757,212,-1189
1659,75,-1213
1667,-205,-1124
1582,-392,-1160
1566,-313,-851
1194,-586,-1157
1011,-717,-1227
772,-737,-1246
558,-745,-1292
408,-762,-1321
307,-728,-1345
90,-734,-1383
-124,-629,-1412
-291,-561,-1437
-397,-504,-1441
-434,-472,-1392
-302,-255,-1127
-680,-395,-1402
-775,-473,-1335
-798,-576,-1317
-906,-602,-1283
-889,-631,-1299
-965,-613,-1346
-895,-630,-1327
-924,-613,-1250
-926,-626,-1330
-911,-635,-1238
-907,-597,-1276
-676,-384,-989
-957,-524,-1290
-1059,-473,-1297
-1187,-395,-1337
-1210,-312,-1388
-1247,-153,-1448
-1281,-85,-1438
-1427,8,-1440
-1340,127,-1523
-1304,220,-1522
-1259,297,-1552
-1004,577,-1211
-1292,513,-1632
-1272,641,-1567
-1284,773,-1653
-1257,946,-1613
-1211,1027,-1623
-1126,1166,-1614
-1043,1316,-1614
-1024,1484,-1558
-814,1647,-1603
-580,1660,-1541
-360,1650,-1522
84,1865,-1207
-46,1760,-1527
56,1795,-1553
233,1860,-1505
337,1810,-1486
472,1746,-1440
728,1734,-1378
790,1706,-1389
838,1697,-1362
946,1636,-1331
1090,1563,-1296
1355,1469,-1230
1835,1493,-820
1739,1290,-1132
1853,1083,-1123
1939,864,-1102
1873,717,-1089
1676,715,-1256
1677,780,-1218
1911,715,-1113
2042,520,-982
2202,296,-935
2332,129,-816
2108,-34,-957
2330,206,-660
2083,123,-999
2128,134,-1004
2113,117,-1018
2115,115,-974
2131,121,-988
2184,203,-918
2295,439,-914
2225,942,-917
2227,1652,-757
2135,2255,-493
1980,2733,-102
2050,3409,1163
1890,3366,1839
2018,3078,2765
2071,2655,3439
2201,2000,3975
2466,1213,4349
2732,623,4427
2666,468,4478
2578,490,4465
2599,527,4429
2620,556,4422
2668,533,4484
3052,679,4815
2809,556,4438
2778,583,4401
2748,586,4434
2788,530,4413
2772,547,4461
2742,587,4467
2816,611,4451
2684,518,4414
2609,312,4447
2466,-95,4450
2449,-394,4450
2651,-292,4795
2439,-363,4480
2311,-367,4391
2289,-480,4419
2225,-532,4428
2053,-660,4366
1878,-753,4335
1698,-797,4315
1235,-856,4175
1203,-809,4248
1104,-751,4228
924,-744,4254
1420,-447,4719
1026,-475,4384
790,-546,4351
643,-493,4272
645,-333,4345
494,-234,4359
494,-234,4359
386,-234,4351
243,-153,4275
205,-40,4274
99,18,4230
