angle,s0,s1,s2,s3,s4
-0.3735262523801968,1656,1788,2028,1788,1688
-0.36581306620236986,1676,1804,2044,1804,1708
-0.3567675367380878,1720,1816,2056,1816,1752
-0.34840933122227163,1740,1840,2080,1840,1772
-0.3378894276252815,1740,1868,2076,1868,1772
-0.3287335336589678,1772,1872,2080,1872,1808
-0.31945578288951215,1800,1908,2116,1908,1800
-0.30695739516055764,1844,1908,2120,1908,1844
-0.29712075635924656,1868,1932,2112,1932,1868
-0.2856129191627002,1872,1968,2148,1936,1904
-0.27232190641303705,1904,1968,2148,1968,1904
-0.26010541051983316,1928,1992,2140,1960,1928
-0.24655204950499493,1964,2024,2176,1996,1964
-0.23381253548876352,1964,2028,2176,1996,1964
-0.2232758362526309,1988,2052,2172,2020,1988
-0.20974780086150255,2024,2056,2176,2024,2024
-0.19480373240698623,2024,2056,2208,2056,2024
-0.18144228984549343,2048,2080,2200,2048,2048
-0.16734140397728736,2048,2112,2200,2080,2048
-0.15338186834793285,2076,2108,2228,2076,2076
-0.140138979511638,2080,2108,2236,2080,2080
-0.12813282466655876,2104,2104,2228,2104,2104
-0.1171587518730597,2104,2136,2224,2104,2104
-0.10731767333151548,2108,2108,2236,2108,2108
-0.09561376694604538,2104,2140,2228,2104,2104
-0.08405650645675664,2108,2140,2228,2108,2108
-0.07237423877646278,2108,2144,2236,2108,2108
-0.06090295114717106,2100,2132,2228,2132,2132
-0.0491620693631702,2108,2140,2228,2108,2140
-0.03729228038965157,2116,2144,2236,2116,2116
-0.02563866707900452,2136,2136,2232,2136,2136
-0.014226145231317166,2116,2148,2236,2116,2116
-0.003129103443964291,2116,2148,2236,2116,2116
0.00741328214163045,2108,2140,2228,2140,2140
0.0181503758802835,2112,2144,2232,2112,2112
0.028518902692781487,2116,2144,2236,2116,2116
0.039025423322859215,2112,2144,2232,2112,2112
0.05042521847848353,2116,2144,2236,2116,2116
0.061997099711858225,2116,2144,2236,2116,2116
0.0744298366580904,2076,2140,2228,2108,2108
0.08765878172946313,2080,2112,2232,2112,2080
0.10125955056758712,2076,2108,2228,2076,2076
0.11562366027192655,2080,2112,2232,2080,2080
0.13040764188058285,2048,2108,2200,2080,2048
0.1456610441859867,2052,2084,2204,2084,2052
0.16122212634737862,2016,2080,2200,2080,2048
0.17681618634814544,1988,2080,2200,2048,2020
0.19271717940635588,1988,2052,2172,2052,1988
0.2087400220727785,1960,2024,2176,2024,1992
0.2246164481941709,1932,2028,2180,2028,1964
0.2402009622031076,1900,1992,2144,1992,1932
0.2556159738855847,1868,1992,2144,1992,1932
0.2715212740026313,1832,1960,2140,1960,1896
0.2887039270046274,1808,1936,2116,1936,1840
0.30615618382604853,1772,1932,2112,1932,1836
0.3246445916442424,1712,1900,2080,1900,1776
0.341905437150194,1680,1876,2056,1876,1748
0.35940440030201376,1624,1844,2056,1844,1688
0.37644282829229775,1588,1808,2020,1808,1652
0.3926095083468651,1528,1788,1996,1788,1592
0.4082856033198673,1468,1752,1992,1752,1564
0.4234495194462409,1400,1720,1960,1720,1500
0.4380945582862771,1376,1700,1940,1700,1472
0.4520440104498431,1312,1668,1908,1668,1412
0.46536740608349997,1248,1632,1900,1632,1376
0.47779088278031595,1228,1612,1880,1612,1324
0.48991610273164415,1160,1580,1852,1580,1288
0.501591119494017,1092,1544,1816,1544,1228
0.512813069455017,1072,1512,1820,1544,1200
0.5234511437342385,1008,1488,1792,1516,1136
0.5339092989250508,940,1448,1756,1448,1100
0.5444369224587355,916,1424,1732,1456,1076
0.5542825858097403,860,1396,1704,1428,1020
0.5636679583819312,792,1364,1700,1396,952
0.5725997148051408,768,1340,1668,1368,928
0.5815295424877063,704,1308,1644,1340,872
0.5916824643162284,672,1276,1612,1308,832
0.6034967346914077,632,1236,1604,1268,792
0.6153155681675607,516,1188,1552,1220,712
0.6241372569705187,460,1128,1492,1188,656
0.6327037521517267,424,1096,1492,1156,620
0.6407394341068362,368,1072,1464,1136,560
0.6480081960849784,332,1032,1428,1092,528
0.6547461824905317,272,1008,1404,1068,500
0.6607768687332619,248,984,1376,1016,440
0.6659748650859488,184,944,1376,1004,412
0.6697586728207503,188,952,1348,984,384
0.6721476530517884,156,924,1344,952,348
0.672720615017326,128,924,1348,952,352
0.6718847764432164,160,920,1348,980,352
0.6696796036698321,180,948,1344,976,384
0.665841464506559,216,980,1376,1016,408
0.6606599949348895,212,980,1372,1012,444
0.6540570364962344,280,1004,1408,1064,472
0.6459650824243841,340,1044,1436,1108,532
0.6368467297368864,392,1096,1464,1128,588
0.6266876868675348,460,1120,1492,1156,652
0.6158770833872327,524,1192,1556,1224,716
0.6046909679822986,576,1212,1580,1244,768
0.5936544392566504,636,1280,1608,1280,828
0.5825294333099226,704,1308,1644,1340,904
0.57137120759259,756,1336,1668,1368,956
0.5599973406640172,852,1400,1700,1400,1016
0.5491412446159724,884,1428,1732,1456,1076
0.5381967388586455,944,1456,1756,1488,1104
0.5268696760546593,1012,1488,1788,1516,1172
0.517574756670211,1028,1516,1816,1544,1192
0.5084972972042573,1100,1516,1816,1544,1228
0.49962314341838837,1132,1544,1844,1572,1260
0.4922535787800245,1156,1576,1848,1604,1316
0.4869264748245815,1200,1596,1872,1624,1328
0.4844287928930576,1184,1596,1872,1624,1344
0.483469893365424,1208,1592,1876,1624,1344
0.4856187026617787,1212,1596,1880,1628,1376
0.4905473049480638,1184,1572,1872,1604,1352
0.49663924484951366,1176,1560,1868,1592,1308
0.5029191587192523,1124,1544,1848,1576,1292
0.5118141806061389,1084,1520,1820,1552,1260
0.516072635249004,1056,1508,1812,1568,1248
0.5231297071383108,1016,1496,1804,1528,1216
0.5258227394626607,992,1476,1816,1536,1224
0.528682254920698,996,1484,1788,1544,1188
0.5324628818302494,964,1484,1784,1512,1156
0.5328990651810103,940,1484,1788,1512,1164
0.5318876690478851,936,1476,1788,1508,1164
0.5302894808019675,960,1484,1784,1516,1164
0.5259096588198107,980,1484,1796,1516,1172
0.5220183082721611,1004,1516,1816,1516,1204
0.5152331153513694,1020,1536,1836,1536,1216
0.5075941270272504,1040,1544,1848,1544,1232
0.5029058172020792,1088,1564,1844,1564,1252
0.49353798161866175,1124,1580,1880,1580,1292
0.48654033522779955,1128,1600,1872,1600,1320
0.4789802497501111,1152,1600,1900,1632,1344
0.46782307457921923,1220,1636,1908,1636,1380
0.45666445782567605,1252,1664,1932,1664,1412
0.4457006623906121,1308,1692,1964,1692,1440
0.43422638021669663,1344,1696,1968,1728,1472
0.4233057182229,1372,1720,1988,1720,1532
0.41251553920345235,1436,1752,1992,1752,1564
0.4016453105993369,1464,1780,2020,1780,1592
0.39083280879414733,1496,1780,2020,1780,1624
0.3818807026857273,1524,1808,2048,1808,1652
0.37230016532567795,1556,1808,2052,1808,1652
0.3625147639980707,1588,1840,2048,1840,1684
0.35108547676667046,1612,1868,2076,1868,1708
0.3407026266250962,1612,1868,2084,1868,1740
0.32958316776366336,1676,1900,2080,1900,1772
0.3179311368775141,1708,1900,2108,1900,1804
0.30607591983471377,1740,1928,2112,1928,1804
0.2948732870986688,1768,1928,2136,1928,1832
0.2834552613441334,1796,1956,2136,1956,1860
0.27234483631847406,1804,1960,2140,1960,1868
0.26143182631151685,1840,1964,2144,1964,1904
0.2505399377328345,1832,1988,2168,1988,1928
0.24003110332972397,1868,1992,2172,1992,1932
0.22997873145996,1868,1996,2176,1996,1932
0.2198866178979464,1892,2020,2172,2020,1956
0.20976498198629914,1892,2024,2176,2024,1964
0.20005806947735624,1932,2028,2176,2028,1996
0.1897440484086893,1956,2020,2200,2052,1988
0.18000729184648515,1956,2052,2208,2052,1988
0.16951837652513238,1980,2056,2208,2056,2012
0.16005330728656678,1984,2048,2200,2048,2016
0.15057465753098642,1984,2048,2204,2080,2016
0.1418465063944066,1992,2056,2204,2056,2024
0.13325182885550768,2016,2080,2200,2080,2048
0.12417993904307989,2016,2080,2204,2080,2048
0.11512422132983367,2024,2088,2208,2088,2056
0.10637351252970552,2016,2080,2228,2080,2048
0.09792875760983023,2016,2084,2204,2084,2048
0.09027319904528135,2024,2088,2208,2088,2056
0.08324786748639479,2040,2072,2232,2104,2072
0.0776378947852318,2044,2080,2204,2080,2080
0.0753754069774608,2056,2088,2208,2088,2056
0.0756871961404672,2048,2080,2200,2080,2080
0.07925170433230652,2048,2080,2200,2080,2048
0.08434908968707663,2056,2088,2208,2088,2056
0.08918428276034177,2048,2080,2200,2048,2048
0.09484008015270821,2036,2068,2224,2068,2068
0.09980081626672634,2044,2076,2208,2044,2044
0.10185663126104548,2024,2060,2208,2060,2060
0.10383441061796754,2048,2080,2200,2048,2048
0.10472023526011902,2044,2076,2204,2044,2044
0.10482012116527858,2036,2068,2200,2036,2068
0.10384683780595479,2016,2080,2200,2048,2048
0.09854796280695535,2044,2072,2200,2044,2044
0.09478980408756373,2048,2080,2200,2048,2048
0.08819627322990964,2048,2080,2200,2048,2048
0.08000478793885814,2040,2072,2204,2040,2072
0.07193919117988251,2048,2080,2200,2048,2048
0.06420896591152062,2048,2080,2200,2048,2080
0.057198240539028715,2048,2084,2204,2048,2084
0.050714209421301164,2048,2080,2204,2048,2080
0.042946216558372705,2052,2084,2204,2052,2084
0.036918143125994736,2040,2108,2228,2040,2076
0.03333100501612983,2072,2072,2208,2040,2072
0.02863377801771467,2048,2080,2228,2048,2080
0.02786246106753619,2056,2088,2208,2056,2056
0.027344796451737555,2048,2080,2232,2048,2080
0.030977593398980142,2048,2080,2200,2080,2080
0.032839930389917366,2056,2088,2208,2056,2088
0.033269674579576095,2048,2080,2208,2080,2080
0.03434367530740641,2048,2080,2208,2080,2080
0.03487393536275476,2040,2072,2224,2104,2072
0.03449611110565648,2048,2080,2200,2080,2080
0.03415375460048795,2048,2080,2204,2080,2080
0.03427591748915154,2064,2096,2216,2096,2064
0.036756066586961636,2080,2080,2200,2080,2080
0.036396423570519754,2076,2108,2228,2076,2076
0.03540421128010844,2084,2084,2204,2084,2084
0.03455039556383152,2072,2108,2204,2072,2072
0.0346523759402525,2088,2088,2208,2088,2088
0.032934081136717086,2076,2108,2228,2076,2076
0.03306138695914854,2080,2080,2204,2080,2080
0.03390498037284567,2084,2084,2204,2084,2084
0.03340072325475947,2080,2080,2236,2080,2080
0.03143286868201037,2080,2108,2236,2080,2080
0.03037357497400626,2068,2100,2228,2068,2068
0.027594927048923232,2076,2104,2232,2076,2076
0.026496095717098093,2080,2112,2232,2080,2080
0.027129969562989537,2080,2112,2228,2080,2080
0.02584547978083413,2080,2112,2232,2080,2080
0.02462634653272276,2076,2108,2228,2108,2076
0.025002350004709156,2080,2112,2232,2112,2080
0.024250947303284302,2084,2116,2236,2116,2084
0.023593516838686168,2084,2116,2236,2116,2084
0.023388560303190864,2068,2104,2224,2104,2104
0.02131978075569303,2084,2116,2236,2116,2084
0.01932354826963229,2084,2116,2236,2116,2084
0.016867121512146144,2076,2108,2228,2108,2108
0.01415394363577715,2084,2116,2236,2116,2084
0.012654652208552063,2080,2112,2232,2112,2080
0.01125900744214274,2076,2140,2228,2108,2108
0.00970039217390472,2084,2116,2236,2116,2084
0.008631519325320395,2100,2132,2220,2100,2100
0.00782265763282839,2076,2136,2236,2104,2076
0.005362902014301276,2084,2116,2236,2116,2084
0.003991315010144856,2076,2108,2236,2108,2076
0.0011210504893978432,2076,2140,2236,2108,2076
-0.003739094541523038,2084,2116,2236,2116,2084
-0.008651870379724893,2076,2140,2228,2108,2076
-0.011884192413467241,2068,2128,2224,2096,2068
-0.014750924086302523,2076,2108,2204,2108,2076
-0.018602371604785797,2076,2108,2204,2108,2076
-0.02173700582228519,2076,2108,2228,2108,2044
-0.028382811767761765,2072,2104,2200,2104,2072
-0.0327705398246499,2080,2112,2208,2112,2080
-0.035942525905384624,2080,2112,2204,2112,2080
-0.04004711219889916,2080,2112,2200,2112,2080
-0.041938047563378704,2076,2108,2200,2108,2076
-0.04516930987563206,2084,2116,2204,2116,2084
-0.04785598752616774,2096,2096,2224,2096,2096
-0.05175922840217448,2084,2116,2204,2084,2084
-0.055831460352193336,2084,2116,2208,2084,2084
-0.06164401353817441,2100,2100,2232,2100,2064
-0.06759565749830375,2076,2108,2228,2076,2076
-0.07215562076519368,2084,2116,2204,2084,2084
-0.07686232039736032,2080,2112,2232,2080,2080
-0.08105036499106195,2088,2116,2208,2088,2052
-0.0848627305257915,2100,2100,2228,2100,2068
-0.09019984551170304,2088,2116,2208,2088,2052
-0.09718254638553994,2080,2112,2204,2080,2080
-0.10518449698257033,2080,2108,2204,2080,2040
-0.11238938869835131,2056,2088,2208,2088,2056
-0.11961417613677565,2048,2080,2200,2080,2048
-0.12552799700091052,2076,2076,2200,2076,2044
-0.1308982783012461,2068,2068,2200,2068,2032
-0.1344921480111362,2052,2084,2204,2052,2020
-0.1383237327305471,2044,2076,2196,2044,2012
-0.14228595367567237,2044,2044,2200,2044,2012
-0.1445274348723811,2028,2060,2180,2028,2028
-0.14651389048733357,2016,2048,2200,2048,2016
-0.14899510255582826,2020,2052,2172,2020,1988
-0.15053651933276585,2020,2052,2180,2020,1988
-0.152666028384647,2020,2048,2168,2048,1984
-0.15524041045781545,2024,2056,2204,2056,1992
-0.15552544926205955,2020,2048,2200,2048,1988
-0.15630702657039977,2020,2052,2200,2052,1988
-0.15565640700010192,2020,2052,2180,2052,1988
-0.15461991244151158,2012,2076,2164,2044,2012
-0.15352783209703455,2020,2052,2180,2052,2020
-0.15006564445768034,2004,2072,2164,2044,2004
-0.14629310304153437,2016,2048,2168,2048,2016
-0.14438943207535057,2012,2044,2168,2044,2012
-0.13880028160494629,2012,2076,2172,2044,2012
-0.1334728573075129,2020,2080,2172,2052,2020
-0.1274331333066392,2032,2064,2192,2064,2032
-0.12202245256948199,2048,2080,2200,2080,2048
-0.11905689636225777,2068,2068,2200,2068,2032
-0.11490369138723118,2084,2084,2204,2084,2052
-0.11098278669873361,2080,2080,2200,2080,2048
-0.10878504790648391,2080,2080,2200,2080,2048
-0.10511097938308692,2076,2108,2204,2076,2044
-0.10102208583282091,2088,2088,2208,2088,2056
-0.09779551582919754,2108,2108,2204,2076,2076
-0.09386916963897066,2112,2112,2208,2072,2072
-0.08832217936307743,2084,2116,2204,2084,2052
-0.08260848513864906,2116,2116,2208,2076,2044
-0.07714815242139837,2104,2104,2224,2104,2072
-0.06965887032717698,2100,2100,2220,2100,2068
-0.06363757096089404,2104,2104,2208,2104,2072
-0.05676100522609102,2096,2096,2224,2096,2064
-0.048159385400803736,2088,2116,2208,2088,2088
-0.041361582686733955,2112,2080,2232,2112,2080
-0.03427327856436688,2116,2084,2204,2084,2084
-0.026172451530913087,2108,2072,2228,2108,2072
-0.019076212417881454,2108,2076,2236,2108,2076
-0.013004068544202555,2112,2084,2232,2112,2084
-0.0062101228840465775,2112,2112,2232,2112,2080
-0.00020513101556537093,2108,2108,2228,2108,2076
0.0066033919628242016,2112,2112,2232,2112,2080
0.01161097814935339,2116,2116,2236,2116,2084
0.017162743577604788,2108,2108,2228,2108,2076
0.022196389589122012,2116,2116,2236,2116,2084
0.02830611985185948,2116,2116,2236,2116,2084
0.03304081795700226,2112,2112,2236,2112,2080
0.03813172916625076,2108,2108,2228,2108,2076
0.0442876738902324,2084,2084,2236,2116,2084
0.05128808174995159,2076,2108,2236,2108,2076
0.05727546234386069,2088,2088,2236,2116,2088
0.06393747312924593,2080,2112,2208,2112,2048
0.07079793409303972,2068,2100,2220,2100,2068
0.07727151286203891,2048,2088,2208,2088,2048
0.08350531467755318,2044,2072,2200,2104,2044
0.08982547635483981,2052,2084,2204,2084,2052
0.09611766754680445,2040,2072,2200,2104,2040
0.10141880407300255,2048,2080,2200,2080,2048
0.10695194957438578,2020,2084,2204,2084,2052
0.1126954502933138,2008,2072,2192,2072,2040
0.11748171067085274,2016,2080,2200,2080,2048
0.12334260776680862,2024,2056,2204,2088,2024
0.1306617123228755,1992,2056,2208,2088,2024
0.137639899539571,1984,2048,2200,2080,2016
0.14413536145244724,1996,2060,2180,2060,1996
0.15081444805794905,1964,2056,2176,2056,1996
0.15659542151510597,1964,2060,2180,2060,1996
0.16218562761537825,1952,2048,2168,2048,1984
0.16939655458885755,1952,2048,2168,2048,1984
0.17620763318969312,1920,2048,2168,2048,1984
0.18103005388896212,1924,2048,2168,2020,1988
0.1869215400024914,1900,2024,2176,2024,1964
0.19220382243755935,1924,2020,2168,2020,1956
0.19820041741140593,1928,2024,2172,2024,1960
0.2030855680300841,1892,2028,2148,2028,1956
0.20874672456876384,1896,2028,2148,1992,1928
0.21297279397627142,1896,2020,2140,1988,1928
0.21960023206920112,1888,2016,2136,1984,1920
0.22461027478001586,1868,1996,2148,1964,1900
0.23093726609231754,1884,1984,2136,1952,1884
0.23771306434230743,1852,1980,2128,1948,1884
0.24473998969132513,1828,1984,2136,1956,1892
0.251207863327498,1828,1984,2112,1956,1860
0.25632577740501616,1820,1976,2128,1948,1852
0.26420531274374476,1824,1952,2104,1924,1824
0.2715187038925007,1796,1952,2104,1952,1828
0.2796978358307338,1804,1932,2120,1932,1804
0.28965819851961694,1796,1932,2112,1932,1796
0.29837180449431205,1780,1904,2092,1904,1780
0.30724798566850114,1744,1908,2088,1908,1744
0.3182022126835786,1732,1920,2072,1888,1732
0.3280603577608399,1704,1892,2076,1860,1736
0.33749770330216383,1676,1868,2060,1868,1712
0.34853244746506634,1648,1872,2052,1844,1684
0.35761531068733904,1616,1868,2048,1836,1648
0.36693870283092245,1612,1832,2020,1804,1644
0.377287415974369,1556,1816,2032,1816,1596
0.3861378031919211,1528,1816,2024,1784,1596
0.39519830332032535,1528,1808,1988,1780,1560
0.4061336233266518,1492,1780,1988,1748,1524
0.41748910249677174,1464,1752,1968,1720,1496
0.4293685170726493,1396,1752,1960,1720,1432
0.44176780674744576,1376,1724,1936,1692,1408
0.4514229057714987,1300,1696,1936,1660,1364
0.4633849401340382,1252,1660,1900,1628,1316
0.4769632809436962,1220,1632,1872,1604,1288
0.48525697190826395,1160,1604,1852,1576,1224
0.49743720625834553,1132,1604,1844,1572,1196
0.5086798942115778,1068,1544,1812,1512,1132
0.52105076544571,1008,1516,1792,1480,1072
0.5335907230012008,972,1488,1756,1456,1036
0.5460223438308375,884,1456,1732,1428,980
0.5585050329547957,836,1400,1704,1368,932
0.5709312290560131,760,1368,1668,1336,856
0.5829698976116877,704,1308,1636,1308,800
0.5956566566893114,612,1280,1580,1248,708
0.6092647042848517,580,1240,1552,1208,676
0.6237206657329668,456,1184,1520,1156,584
0.640368255074885,364,1104,1464,1068,460
0.6548707009542433,268,1036,1392,1036,396
0.6713360792811868,152,952,1340,920,280
0.6878455714848963,12,872,1260,840,140
0.7059648876615351,0,784,1200,752,52
0.7224808111354714,0,680,1104,648,0
0.7394746217003061,0,536,996,536,0
0.7574045566662944,0,448,940,448,0
0.7750501486780674,0,296,816,296,0
0.792709858658808,0,148,700,148,0
0.8102694576897056,0,52,604,52,0
0.8277585322452263,0,0,456,0,0
0.845084929830649,0,0,344,0,0
0.8626084005534576,0,0,192,0,0
0.8802305166010868,0,0,44,0,0
0.89823890406245,0,0,0,0,0
0.9162851627711337,0,0,0,0,0
0.9349462813270991,0,0,0,0,0
0.953256736921903,0,0,0,0,0
0.9716743451610297,0,0,0,0,0
0.9897718649633971,0,0,0,0,0
1.0080360726502775,0,0,0,0,0
1.026665562475935,0,0,0,0,0
1.045675814851336,0,0,0,0,0
1.0652530657515142,0,0,0,0,0
1.084964735962621,0,0,0,0,0
1.1053454278469765,0,0,0,0,0
1.1262241773651207,0,0,0,0,0
1.147129133893117,0,0,0,0,0
1.167675165229613,0,0,0,0,0
1.1873513843777843,0,0,0,0,0
1.2070011459444758,0,0,0,0,0
1.2262581251772933,0,0,0,0,0
1.2459818788004042,0,0,0,0,0
1.2654816833836673,0,0,0,0,0
1.284223075262051,0,0,0,0,0
1.3019969085953897,0,0,0,0,0
1.3189230263494907,0,0,0,0,0
1.3350557093346407,0,0,0,0,0
1.3500306298934674,0,0,0,0,0
1.3643705271494162,0,0,0,0,0
1.3783336473011047,0,0,0,0,0
1.3917288142132085,0,0,0,0,0
1.403630276685091,0,0,0,0,0
1.4143615386688844,0,0,0,0,0
1.4240585903164307,0,0,0,0,0
1.4328279506723278,0,0,0,0,0
1.440834164357637,0,0,0,0,0
1.4481772593027706,0,0,0,0,0
1.4547736426407307,0,0,0,0,0
1.460597620801209,0,0,0,0,0
1.4660275521494435,0,0,0,0,0
1.4709937497049481,0,0,0,0,0
1.4756411268751886,0,0,0,0,0
1.4797531601466398,0,0,0,0,0
1.4832895585681487,0,0,0,0,0
1.4867001356359566,0,0,0,0,0
1.489966603279079,0,0,0,0,0
1.4935599537179962,0,0,0,0,0
1.4973453991516277,0,0,0,0,0
1.5011040228121084,0,0,0,0,0
1.504489820956691,0,0,0,0,0
1.5079400601675164,0,0,0,0,0
1.5115033224886476,0,0,0,0,0
1.5151984287412545,0,0,0,0,0
1.5185778599966069,0,0,0,0,0
1.5215259770156737,0,0,0,0,0
1.5243400957284605,0,0,0,0,0
1.527023061813634,0,0,0,0,0
1.5296121466984791,0,0,0,0,0
1.5317787288904476,0,0,0,0,0
1.5335735751787303,0,0,0,0,0
1.5351845659260366,0,0,0,0,0
1.536432841557805,0,0,0,0,0
1.537770467604632,0,0,0,0,0
1.5393400858224031,0,0,0,0,0
1.5409819598672403,0,0,0,0,0
1.5420338192028076,0,0,0,0,0
1.5426212521947866,0,0,0,0,0
1.5431068044687977,0,0,0,0,0
1.5440655588682501,0,0,0,0,0
1.5455717886536824,0,0,0,0,0
1.547181135648096,0,0,0,0,0
1.5490515573581685,0,0,0,0,0
1.5512046983861358,0,0,0,0,0
1.5535546802481441,0,0,0,0,0
1.55646761201803,0,0,0,0,0
1.5593456470266494,0,0,0,0,0
1.5618789239169402,0,0,0,0,0
1.5645363944486674,0,0,0,0,0
1.5680913650013046,0,0,0,0,0
1.573270232488482,0,0,0,0,0
1.574151157425222,0,0,0,0,0
1.5748698370400351,0,0,0,0,0
1.5745618940992643,0,0,0,0,0
1.5749225181859614,0,0,0,0,0
1.5745357399205322,0,0,0,0,0
1.574302877771088,0,0,0,0,0
1.5735362087746778,0,0,0,0,0
1.5722078748745398,0,0,0,0,0
1.5731749127933625,0,0,0,0,0
1.5724838625102067,0,0,0,0,0
1.5727881595490834,0,0,0,0,0
1.5727338189191116,0,0,0,0,0
1.5728974988898026,0,0,0,0,0
1.5730832909912154,0,0,0,0,0
1.573067767693258,0,0,0,0,0
1.5730688385875635,0,0,0,0,0
1.572798849302805,0,0,0,0,0
1.573301181431047,0,0,0,0,0
1.5729736532445635,0,0,0,0,0
1.573086556484317,0,0,0,0,0
1.5729727851104032,0,0,0,0,0
1.5728706491968873,0,0,0,0,0
1.5729718774599437,0,0,0,0,0
1.5727010864004876,0,0,0,0,0
1.572770718407424,0,0,0,0,0
1.572700319252712,0,0,0,0,0
1.5725019933476418,0,0,0,0,0
1.5725053775311644,0,0,0,0,0
1.572476935352959,0,0,0,0,0
1.572315803061661,0,0,0,0,0
1.5724255570924837,0,0,0,0,0
1.5723151568759557,0,0,0,0,0
1.5722357444979682,0,0,0,0,0
1.572318490111927,0,0,0,0,0
1.5722171507131673,0,0,0,0,0
1.5722205277914454,0,0,0,0,0
1.5721921122249385,0,0,0,0,0
1.5720727386749225,0,0,0,0,0
1.572115530728956,0,0,0,0,0
1.5720453691929335,0,0,0,0,0
1.5719817168008963,0,0,0,0,0
1.5720274586331318,0,0,0,0,0
1.5719215802815354,0,0,0,0,0
1.5719600065707675,0,0,0,0,0
1.571958451930391,0,0,0,0,0
1.5718831119515726,0,0,0,0,0
1.5719240804218684,0,0,0,0,0
1.5718765407014461,0,0,0,0,0
1.5718113979798631,0,0,0,0,0
1.5717993824465046,0,0,0,0,0
1.5717332514532918,0,0,0,0,0
1.5717539661031057,0,0,0,0,0
1.5717355054775384,0,0,0,0,0
1.5716701048071111,0,0,0,0,0
1.5716560605174525,0,0,0,0,0
1.571603306871507,0,0,0,0,0
1.5715848542922997,0,0,0,0,0
1.571552378894992,0,0,0,0,0
1.5714921478400135,0,0,0,0,0
1.5714785563179698,0,0,0,0,0
1.5714670837167286,0,0,0,0,0
1.5714266130718166,0,0,0,0,0
1.571440093171723,0,0,0,0,0
1.5713905697693074,0,0,0,0,0
1.5713406640469079,0,0,0,0,0
1.5713445222928246,0,0,0,0,0
1.5713126265734128,0,0,0,0,0
1.5712632576851167,0,0,0,0,0
1.5712946545811246,0,0,0,0,0
1.5712589905249588,0,0,0,0,0
