phase,x,y,alpha,ref_alpha,dE_I
3,12.585027146864086,-4.209111993929763,5.728935784388747,11.2,3.650447991905734
3,10.356057207519576,-4.374417085670857,6.392243734493813,11.2,3.798391666298871
3,7.760052678488752,-4.620011910021542,7.328261049358255,11.2,3.909249561705853
3,4.799486281991998,-4.960851352366114,8.427919534818555,11.2,3.9778136514485958
3,0.49157233296868696,-5.535151883830163,9.705642520250953,11.2,3.9848361133481482
3,-2.702738356254226,-6.00377096482261,11.12187076022548,11.2,3.9462255654016594
3,-6.016954664421849,-6.510209990637239,12.663833104601412,11.2,3.860269070195633
3,-6.016954664421849,-6.510209990637239,14.313244697518236,11.2,3.7743125749896067
3,-10.067663485515638,-7.129191022188449,15.415885631180497,11.2,3.630488810910812
3,-12.523964751788489,-7.495534840173184,16.38526940551901,11.2,3.451575028742405
3,-14.367795946405256,-7.7592896811812055,16.980352192141627,11.2,3.2463208009366156
3,-15.968383086161692,-7.9687797791618316,17.036437670522425,11.2,3.018201042562877
3,-17.325854724560305,-8.120135836957717,16.831685195149575,11.2,2.7706888322120156
3,-18.067661488187856,-8.189420886305012,16.517636132901913,11.2,2.5125793823807605
3,-18.686540382082825,-8.239034891261353,16.084308849160468,11.2,2.245628805493863
3,-19.42991097954093,-8.288812872954264,15.751192814558081,11.2,1.9680586486432783
3,-19.80184465165979,-8.309706583971364,15.268598959340192,11.2,1.685175153619567
3,-20.29797090120834,-8.33341915165975,14.795431268144878,11.2,1.395204140745162
3,-20.794255707098625,-8.353577018342838,14.361255554264375,11.2,1.0981433449294675
3,-21.29067076973773,-8.370179034560842,13.961667021723354,11.2,0.7939909053617857
3,-22.035497260827746,-8.387968532161546,13.63356866104317,11.2,0.4791980873499608
3,-23.028704979633623,-8.406944717664807,13.360049907479565,11.2,0.150216587640909
3,-24.394395448626454,-8.431406381154066,13.161671194207187,11.2,-0.19827477591089748
3,-26.25670063361668,-8.464763195003057,13.304830816078608,11.2,-0.5733704992482787
3,-27.770066659925995,-8.464763195003057,13.937465537834559,11.2,-0.9700857372472214
3,-29.632286880712662,-8.502567009161082,14.703573425551886,11.2,-1.3934041212574022
3,-31.742694803328277,-8.550451021244886,15.597355398822126,11.2,-1.8468711898763774
3,-33.10817498971458,-8.584695592565856,16.68036604587556,11.2,-2.3198451183008713
3,-36.21112605821821,-8.677344426686942,17.95993946929708,11.2,-2.83714691913256
3,-37.70037690759129,-8.727150664681659,19.22959292372049,11.2,-3.37572373209815
3,-39.0655767339565,-8.77117638637861,19.716182317186494,11.2,-3.9338033997261
3,-40.0585569463418,-8.799638473412385,19.95050186687514,11.2,-4.5060684989595545
3,-40.18269150874056,-8.802751616259746,19.75615335665503,11.2,-5.08010694908442
3,-40.18269150874056,-8.802751616259746,19.438738336570054,11.2,-5.654145399209285
3,-40.18269150874056,-8.802751616259746,19.361379384727073,11.2,-6.22818384933415
3,-40.18269150874056,-8.802751616259746,19.268138797216878,11.2,-6.802222299459015
3,-40.18269150874056,-8.802751616259746,19.236215560736756,11.2,-7.376260749583881
3,-40.18269150874056,-8.802751616259746,19.33783784089653,11.2,-7.950299199708746
3,-40.18269150874056,-8.802751616259746,19.414998071986115,11.2,-8.52433764983361
3,-40.18269150874056,-8.802751616259746,19.611745876537498,11.2,-9.098376099958475
3,-40.18269150874056,-8.802751616259746,19.787915973516178,11.2,-9.67241455008334
3,-40.18269150874056,-8.802751616259746,20.038342368000357,11.2,-10.246453000208206
3,-40.18269150874056,-8.802751616259746,20.30025331235232,11.2,-10.820491450333071
3,-40.05854986623376,-8.79993490966658,20.590340897762406,11.2,-11.392756448422125
3,-39.31361504722559,-8.787481657737388,20.720799956149705,11.2,-11.954379520525347
3,-38.69276994624357,-8.782292612901495,20.81816086028996,11.2,-12.507133376900255
3,-37.57521477700668,-8.783626948861517,20.643057690327634,11.2,-13.043922159428922
3,-35.58874458153343,-8.816835241940094,20.103607943631033,11.2,-13.55233279630797
3,-33.4789023354803,-8.884874605669298,19.37329911556329,11.2,-14.030602829671976
3,-30.99800682716798,-8.997512942435751,18.38111460314707,11.2,-14.473431498631518
3,-28.146916823961085,-9.164506193518015,17.06997555327858,11.2,-14.875530310402391
3,-23.812412473970483,-9.480758833889702,15.711325347188692,11.2,-15.215707631459113
3,-20.47247149684921,-9.77260862404089,14.091001442876967,11.2,-15.50817150998553
3,-16.888271653540578,-10.120329072101365,12.505238988289737,11.2,-15.74943253360754
3,-13.306654782366758,-10.493717093998175,10.890913860954404,11.2,-15.939527601927065
3,-8.73932429870095,-10.99192836542142,9.307873965814498,11.2,-16.064375091908506
3,-8.73932429870095,-10.99192836542142,7.696447345216661,11.2,-16.189222581889947
3,-6.1470556458095444,-11.274696924877857,6.44086302339934,11.2,-16.27703766254437
3,-3.924258762804985,-11.509109417883828,5.759885608489871,11.2,-16.333098502013012
3,-2.1941599279634967,-11.679040001680216,5.618739938797515,11.2,-16.364443643841064
3,-1.2046496240063478,-11.766695713374283,5.857050203291525,11.2,-16.38165292418401
3,-0.8333208760448043,-11.796464229514566,6.241294073834125,11.2,-16.393557508127508
3,-0.46178840076833494,-11.823571856316295,6.8146620826844,11.2,-16.40015448528134
3,-0.21399631763101074,-11.84016464303699,7.460416789096147,11.2,-16.403211575533213
3,-0.09007126548787694,-11.848017202596774,8.059580005748431,11.2,-16.404498307897324
3,0.15783332664802396,-11.862834430226306,8.619188948032516,11.2,-16.402243546088066
