91.676,89.578,87.058,89.421,89.469,89.55
91.676,89.577,87.08,89.413,89.404,89.341
91.676,89.577,87.104,89.419,89.436,89.468
91.676,89.576,87.126,89.407,89.37,89.304
91.678,89.577,87.152,89.426,89.474,89.576
91.676,89.575,87.173,89.421,89.437,89.402
91.677,89.575,87.195,89.415,89.394,89.349
91.675,89.574,87.218,89.435,89.508,89.624
91.675,89.573,87.238,89.416,89.377,89.246
91.676,89.574,87.262,89.429,89.457,89.537
91.677,89.574,87.284,89.419,89.393,89.328
91.677,89.573,87.306,89.428,89.451,89.508
91.675,89.572,87.326,89.436,89.484,89.52
91.676,89.571,87.346,89.416,89.356,89.227
91.679,89.574,87.371,89.433,89.462,89.566
91.681,89.576,87.393,89.431,89.427,89.389
91.682,89.576,87.415,89.426,89.401,89.375
91.682,89.575,87.434,89.426,89.416,89.431
91.683,89.576,87.455,89.427,89.421,89.426
91.684,89.577,87.477,89.437,89.468,89.513
91.683,89.575,87.493,89.412,89.332,89.197
91.68,89.572,87.511,89.422,89.433,89.536
91.683,89.575,87.533,89.419,89.402,89.368
91.682,89.573,87.549,89.41,89.367,89.334
91.682,89.573,87.569,89.423,89.453,89.54
91.684,89.574,87.59,89.421,89.422,89.388
91.682,89.572,87.607,89.434,89.495,89.57
91.677,89.566,87.618,89.405,89.341,89.193
91.676,89.565,87.636,89.415,89.423,89.506
91.681,89.569,87.659,89.428,89.467,89.507
91.676,89.564,87.671,89.405,89.35,89.237
91.67,89.557,87.683,89.403,89.39,89.436
91.667,89.554,87.697,89.398,89.388,89.389
91.661,89.547,87.708,89.396,89.408,89.434
91.651,89.537,87.714,89.378,89.351,89.305
91.649,89.534,87.73,89.392,89.443,89.537
91.646,89.531,87.745,89.401,89.475,89.51
91.633,89.518,87.746,89.366,89.314,89.166
91.628,89.513,87.761,89.393,89.494,89.679
91.626,89.511,87.775,89.387,89.422,89.352
91.62,89.504,87.785,89.388,89.435,89.454
91.617,89.501,87.799,89.385,89.404,89.375
91.619,89.502,87.816,89.391,89.422,89.439
91.611,89.494,87.824,89.386,89.414,89.415
91.607,89.49,87.836,89.377,89.37,89.329
91.609,89.492,87.855,89.399,89.472,89.571
91.606,89.488,87.867,89.391,89.409,89.35
91.602,89.485,87.879,89.392,89.422,89.439
