acc,lpf_acc,gyro,control_angle
22909.54403527143,10898.33937311436,23.574540000000002,24181.914609337255
25236.281140722833,10559.07698244907,-279.51946,23768.961967668376
30629.136607077427,11386.823920392737,-667.6214600000001,22984.19534179562
25762.169718419158,17536.81982322342,-1139.71946,21801.399321209898
22697.373299731673,22157.205208163814,-1586.01146,20234.806034679437
25332.878528414225,23316.4427329502,-1890.11746,18394.406116262144
19661.821592789576,25351.388215106643,-1999.41346,16484.55661185059
12206.031452393054,23168.818028521076,-2285.80946,14288.447860617294
17554.34746680253,21386.352909648373,-2174.48946,12206.682345707606
12035.20308704261,21402.478692866433,-2163.86346,10156.415483779194
11745.78651057979,20286.10294039727,-2132.99746,8146.044872945374
751.81753022525,17837.656579347513,-1973.60746,6289.089604609395
-5530.629300489396,14221.679988590831,-1331.99946,5049.73604304921
-9387.825203488928,10706.680496400022,-5.773459999999998,5100.589762182717
2835.0582891195468,8720.448995338811,536.1525399999999,5667.579369114278
7702.596160323848,6957.4207585297745,782.06854,6454.725637608433
11740.918915523009,6165.330490803118,650.5085399999999,7095.83514074038
8099.0671410755685,5754.634059671369,522.99654,7600.18970452969
13891.097590615016,5388.309072052618,414.20654,7988.13537280492
12666.376060200455,5451.4263693684015,-41.19346,7921.986757370554
23508.12116585083,6627.659834895504,-347.32346,7565.1932627458045
12330.101589193666,7785.488240792346,-819.42146,6756.16896712627
11861.092422834174,9524.660413124704,-1011.19546,5782.770376186255
11376.912175240072,11601.134150997603,-1228.7754599999998,4624.466308534368
-9229.35767547237,10394.692554538411,-1281.3994599999999,3413.583105594409
-3969.158912874769,9227.517047218547,-393.87546,3081.78573961065
7987.829361858255,8852.208091852071,176.89254000000003,3314.613577733064
11290.297610495727,9171.331138794088,-85.72146,3288.316507943674
-1556.4480724408659,7626.5765724885005,-345.29946,2989.8526431891223
10091.488760017506,7369.087842470207,-122.65946,2912.212129781933
3973.225604353408,5415.598286320465,-294.19345999999996,2645.9944659473185
8691.85089834932,5051.773217236031,-309.87946,2363.2715880602054
5338.879146616625,4399.551889614276,-297.22945999999996,2089.377225675746
-1788.8810179602879,3082.9725702942396,-147.95945999999998,1952.833313721931
5722.862863984708,4578.194624239948,209.27654,2186.270701427111
-448.8105951295831,4930.229456014467,456.71054000000004,2665.8537235729846
-841.8759900496314,4047.2589208236786,969.28854,3639.263430145492
-11944.61978655738,1723.7671811183682,1540.05654,5144.764442255221
-15589.785819737399,320.43340638871484,1992.42054,7069.017466496556
-5321.476812395742,-1220.86315085261,2328.40454,9291.239154923065
10677.274660110505,-550.4582452769002,2470.0845400000003,11638.205875521064
17238.702077500493,304.2268726382172,2171.54454,13674.695180092234
19656.706403083277,1736.0095982848823,1172.1945400000002,14715.780918874161
18860.162969035497,3800.9139969844605,199.15654,14803.797224255264
7138.320411406245,3942.4597517266143,-27.53146,14667.927704129976
10030.801755947285,4990.4209868343005,19.02054,14589.982971557018
14285.480942527876,6503.156680092052,-26.01346,14483.361383242367
14185.465749972103,9116.165233745,-114.56346,14316.271596347395
16051.834497666641,12280.327265485404,-225.37745999999999,14072.788467638775
19836.692273247285,14796.144174049705,-525.43546,13559.840919302884
14440.264823410205,15172.443190379674,-738.4614600000001,12844.890096613652
13457.363006185169,14794.30928324814,-841.1794600000001,12031.616623079997
13892.016228304863,14217.840265770297,-1093.16746,10971.243074106898
12753.306956206188,13607.154664487365,-1107.33546,9901.340084610703
12412.39687965213,14134.562311311955,-1135.16546,8819.858501477716
9345.411629985052,14066.02329871573,-1139.71946,7743.997884050096
-1062.2981663749044,12531.245387825451,-580.58946,7217.08679368785
3042.1495374735537,11416.913766575595,-22.977459999999997,7236.337378016728
5141.27019621481,10325.857336430414,399.02654,7662.268852200865
11592.748729209441,9501.46298202663,358.04054,8035.1209280991225
12122.727420378473,9269.709241723456,224.45654000000002,8269.678785835365
11209.878503234922,9044.960791428432,109.08854000000001,8385.429260491297
11240.549435114803,8779.814112109427,152.09854,8539.95066360748
8926.945634906606,8397.177979979468,74.68054000000001,8612.4566713712
10034.369069607299,8159.375198974984,102.51054,8709.411291247237
11364.445036743784,8361.278539650857,19.52654,8725.261238331273
11148.338191646322,9582.34217545298,1.8165400000000018,8735.63042230249
11911.606514558494,10469.287873161475,-34.61546,8718.69769141108
8865.380582911634,10841.698911831158,-103.43146,8637.530558215281
11620.06420202196,10844.43045911241,-95.33546,8565.217451824254
3240.3631756009186,9956.194034634653,-117.09346,8463.204692252357
4026.8991805620735,9237.896102367367,-2.7374599999999982,8468.241520953507
4861.288771738379,8599.970036029725,82.77654,8551.507580704269
7233.204957070809,8430.595968246145,131.35254,8680.337479179689
8732.27031067265,8300.38609235268,130.34054,8805.575099911419
9823.641666693591,8146.305755347661,97.95654,8895.95938106578
10670.222651048398,8098.494201287869,40.27254,8927.854543868003
10210.01707094281,7928.335256926299,-1.2194599999999982,8916.652085598585
11018.058189572557,8143.6030175923925,13.454540000000001,8922.241589518524
11348.768137473788,8116.473411137576,-59.409459999999996,8855.368542334714
11156.43364844722,8908.080458422206,-146.44145999999998,8710.918616095589
3811.106528190147,8886.501193185013,-6.2794599999999985,8706.457776466483
11914.945689339527,9591.866884945128,-37.65146,8678.03692215127
11786.041166242176,10047.150505862264,-155.04345999999998,8538.235032588378
10619.908883788681,10235.914363173866,-145.93545999999998,8410.735720494233
9797.649213510222,10233.31511785553,-176.29546,8254.429009067846
10333.022108724419,10199.595063623132,-110.00946,8164.971304213398
10678.289672444518,10246.422323773302,-96.85346,8089.900889008996
5488.2050106101515,9693.437005877062,21.04454,8126.770344777677
1572.3027954840716,8715.790471678089,166.26654000000002,8297.264420646681
