phase,x,y,theta,angle,dE.I
0,0.0,0.0,0.0,79.48241274923106,0
0,0.0,0.0,0.0,78.15518069615534,0
0,0.0,0.0,0.0,76.65482096631469,0
0,0.0,0.0,0.0,75.04762626086439,0
0,0.0,0.0,0.0,73.38582388307861,0
0,-0.12417350465849462,-0.00014826039653970113,0.13681970203709334,71.76400183256011,0
0,-0.24834630123956464,-0.000593040740737294,0.2736394040741867,70.18488794779147,0
0,-0.24834630123956464,-0.000593040740737294,0.2736394040741867,68.4299172203385,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,66.62110709120826,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,64.76132186724982,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,62.873253992186804,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,60.911075437812976,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,58.910738588740415,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,56.840921706772704,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,54.76535770095615,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,52.79475913279769,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,50.86890474776743,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,49.070031915983,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,47.344223042788734,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,45.660166810351626,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,43.95834555305624,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,42.17803226224942,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,40.27667937267004,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,38.25185065624608,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,36.14473834677129,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,33.98825316320254,0
0,-0.372517681669823,-0.0013343384963051541,0.41045910611128,31.85715530148188,0
1,0.0,0.0,0.0,29.780831928652024,0
1,0.0,0.0,0.0,27.80884518335237,0.0
1,0.0,0.0,0.0,25.936934056512854,0.0
1,-0.12417350465849462,0.00014826039653970113,-0.13681970203709334,24.22105090073671,-0.001773907209407066
1,-0.7450374875638448,0.0023721621175276653,-0.2736394040741867,22.72367234936148,-0.012417299888890563
1,-1.35038389808757,0.0023721621175276653,-0.2736394040741867,21.557683987486765,-0.03170849843299871
1,-2.7162898530471207,0.004003023379585506,0.13681970203709332,20.71144387554449,-0.07051263919081471
1,-4.703062151166874,-0.0007413070552655084,0.13681970203709332,20.391567894204208,-0.13769924135034148
1,-6.565654099882924,-0.0074130122182294,0.27363940407418663,20.44081855345004,-0.2314942999200975
1,-8.552409404160636,-0.01690164603422714,0.27363940407418663,20.757722563353923,-0.35367157712239233
1,-10.663346946038827,-0.024462911885586195,0.13681970203709282,21.215207979205946,-0.506005104922947
1,-12.525949515916246,-0.02668681783368172,-2.4848083448933725e-17,21.759862569259816,-0.6849472408646077
1,-14.512719925832764,-0.021942491907783364,-0.2736394040741867,22.303540241749413,-0.8922718112336472
1,-15.133583908738114,-0.019718590186795407,-0.13681970203709293,21.48662905690621,-1.1084658670727632
1,-14.761065518994904,-0.021052931219388192,-0.27363940407418574,20.237639287793485,-1.3193382316298332
1,-14.016043609061724,-0.026390257305566177,-0.5472788081483725,19.049784990841413,-1.5195674260450007
1,-13.519384993895208,-0.032320529445358875,-0.8209182122225591,17.97703507950972,-1.7127014973863608
1,-12.898617778839087,-0.04343944626042753,-1.2313773183338386,17.06042803447789,-1.8969674656554907
1,-12.277946146604252,-0.059005130910318025,-1.6418364244451182,16.233988611572663,-2.0723666963212657
1,-11.905591310621308,-0.07012301213742451,-1.778656126482211,15.53445514582679,-2.2424465721872844
1,-11.905591310621308,-0.07012301213742451,-1.5050167224080235,15.093892213117106,-2.412526448053303
1,-11.905591310621308,-0.07012301213742451,-1.5050167224080235,14.731487642303685,-2.5826063239193218
1,-12.029725873020062,-0.06700986929006354,-1.3681970203709295,14.558348551369402,-2.754459550676751
1,-12.029725873020062,-0.06700986929006354,-1.3681970203709295,14.57641036191056,-2.9263127774341804
1,-11.78143621579415,-0.07234683016043016,-1.094557616296743,14.340302281237955,-3.0946190090883827
1,-11.408992171636816,-0.07990759299203498,-1.231377318333836,13.834675214540427,-3.257604611540337
1,-10.788283959102811,-0.09399112595786004,-1.3681970203709295,13.337382124664565,-3.4117229538132343
1,-10.415859031582407,-0.10244124573735514,-1.2313773183338366,12.799302672066297,-3.5605209399786975
1,-9.422754211960184,-0.12616064349945913,-1.5050167224080233,12.30321801815415,-3.6951317144352713
1,-8.802120339783459,-0.14320845024650056,-1.6418364244451167,11.798397751582117,-3.820876290717892
1,-8.196773929259734,-0.14320845024650056,-1.641836424445116,11.259407495450471,-3.9379730611358883
1,-7.824370949918833,-0.15254786103643483,-1.2313773183338357,10.843937177446135,-4.049749788991871
1,-7.576069256200374,-0.15729190290356912,-0.957737914259649,10.540128487462534,-4.157979349794734
1,-7.3277477372467175,-0.16085002898922965,-0.6840985101854623,10.416168895119688,-4.26266146032683
1,-7.079412057087769,-0.16322215813519717,-0.41045910611127573,10.378312190673293,-4.363795918285226
1,-7.079412057087769,-0.16322215813519717,-0.41045910611127573,10.406906156096769,-4.464930376243623
1,-6.95524067665751,-0.16396345589076503,-0.27363940407418236,10.51071509768461,-4.56429095733873
1,-6.706896263622796,-0.16514953511776473,-0.27363940407418236,10.491158759129592,-4.66010376110477
1,-6.334376457724737,-0.16559431546196232,0.13681970203709762,10.184456751215025,-4.75059485335798
1,-5.837683383194799,-0.16440823285324954,0.13681970203709762,9.951078775501944,-4.833990330260763
1,-4.968468850585337,-0.16337041007747163,4.298718436665535e-15,9.504214073027056,-4.904968456697696
1,-4.347601327292864,-0.16411171206017014,-0.13681970203708904,9.055458111899622,-4.967077047087594
1,-3.7267456052504246,-0.16781819379282056,-0.547278808148369,8.48630790372892,-5.020316270019743
1,-3.478409689076166,-0.17019032519323138,-0.547278808148369,7.880816904462992,-5.070007837006545
1,-2.609271155646402,-0.1816060285407723,-0.9577379142596493,7.250303414655134,-5.1072831392300655
1,-2.7334297909616154,-0.1796787203188654,-0.8209182122225558,7.055253549597394,-5.146332136243803
1,-2.8575884262768287,-0.1777514120969585,-0.9577379142596493,7.266498603200373,-5.187154828047758
1,-3.105890119995288,-0.1730073702298242,-1.231377318333836,7.502249047421583,-5.231524686904834
1,-3.7266301935908444,-0.16040609884381624,-1.0945576162967423,7.619470122409887,-5.284762261098988
1,-4.099091230588889,-0.15373473607401816,-0.957737914259649,7.961501561199691,-5.343320707250259
1,-4.7198844071649555,-0.14409819496448367,-0.8209182122225557,8.268012714412155,-5.410747627352615
1,-5.589047722692204,-0.13475798527513433,-0.41045910611127573,8.58623305807854,-5.490591166248218
1,-6.085736076714861,-0.13238582907560342,-0.13681970203708904,8.898071231727808,-5.5775302530584305
1,-6.830777104665828,-0.13238582907560342,0.13681970203709762,9.229418738123442,-5.675112783125085
1,-7.451632826708267,-0.13609231080825385,0.5472788081483776,9.629312355545196,-5.781564680649489
1,-7.699962134291525,-0.1390574468781502,0.8209182122225647,10.012127870619807,-5.8915641397107965
1,-7.699962134291526,-0.1390574468781502,1.0945576162967519,10.1828957086188,-6.001563598772104
1,-7.5758141195724145,-0.1365371926009486,1.2313773183338452,9.730706929748596,-6.109789514765995
1,-7.451666104853302,-0.134016938323747,1.0945576162967512,9.279857337108,-6.216241887692471
1,-6.582530875496568,-0.12260127837356197,0.4104591061112846,8.764388986525885,-6.310278043056708
1,-6.830871748160982,-0.12438038875979826,0.4104591061112846,8.22220495804409,-6.407861925173293
1,-7.0792126208253965,-0.12615949914603455,0.4104591061112846,8.262630490491581,-6.508993534042228
1,-7.203381877039532,-0.12719731008585936,0.5472788081483779,8.503984257700576,-6.611898989428506
1,-7.451717793213791,-0.12956944148627023,0.5472788081483779,8.678186868995875,-6.718352100760132
1,-8.196705715963562,-0.13846484969595926,0.8209182122225646,8.968261484517253,-6.835447896702469
1,-8.569181621909202,-0.14424677436167996,0.9577379142596579,9.232917075488995,-6.957864777015458
1,-8.941642658907247,-0.15091813713147803,1.0945576162967512,9.40142207692266,-7.085602529285562
1,-9.438246518310185,-0.16040622988310885,1.0945576162967512,9.487115789761772,-7.220434622404278
1,-9.686548448011656,-0.16515027625892426,1.0945576162967512,9.488988087216807,-7.358813885947302
1,-9.810702127011005,-0.16737406384885695,0.9577379142596574,9.497010323000005,-7.49896677347603
1,-9.810702127011005,-0.16737406384885695,0.9577379142596574,9.446830256014792,-7.6391196610047585
1,-9.934860762326219,-0.16930137207076384,0.8209182122225634,9.328223353799432,-7.781046243323704
1,-10.059023645964663,-0.17093218993451748,0.6840985101854697,9.349873713456574,-7.924746581123199
1,-10.183190069909477,-0.1722665081406602,0.5472788081483759,9.30267663143789,-8.070220724979048
1,-10.307359326123613,-0.173304319080485,0.4104591061112821,9.353830443249006,-8.217468715352243
1,-10.307359326123613,-0.173304319080485,0.4104591061112821,9.340676097120433,-8.364716705725439
1,-10.307359326123613,-0.173304319080485,0.4104591061112821,9.240422295285525,-8.511964696098634
1,-10.307359326123613,-0.173304319080485,0.4104591061112821,9.176994793268157,-8.659212686471829
1,-10.431530706553872,-0.17404561683605285,0.2736394040741883,9.21716025495924,-8.808234553708314
1,-10.555703503134943,-0.17449039718025044,0.1368197020370945,9.262971553002785,-8.959030318038813
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.287053962689187,-9.11159998957872
