calib_mag_orient,ref_orient,orient
267,75.39822368615238,75.40682032157012
269,75.39822368615238,75.40682032157012
268,75.39822368615238,75.40682032157012
280,75.39822368615238,75.40204441300584
267,75.39822368615238,75.40443236728798
278,75.39822368615238,75.40443236728798
274,75.39822368615238,75.40443236728798
266,75.39822368615238,75.40682032157012
271,75.39822368615238,75.41159623013442
266,75.39822368615238,75.41159623013442
257,75.39822368615238,75.4163721386987
262,75.39822368615238,75.4163721386987
268,75.39822368615238,75.4163721386987
265,75.39822368615238,75.41398418441656
241,75.39822368615238,75.41159623013442
270,75.39822368615238,75.41159623013442
248,75.39822368615238,75.40682032157014
262,75.39822368615238,75.40204441300584
251,75.39822368615238,75.3996564587237
251,75.39822368615238,75.39726850444156
251,75.39822368615238,75.39249259587727
250,75.39822368615238,75.39010464159513
254,75.39822368615238,75.38532873303085
254,75.39822368615238,75.3829407787487
254,75.39822368615238,75.3829407787487
296,75.39822368615238,75.3829407787487
272,75.39822368615238,75.3829407787487
277,75.39822368615238,75.38532873303085
267,75.39822368615238,75.39010464159514
266,75.39822368615238,75.39249259587729
265,75.39822368615238,75.39488055015943
241,75.39822368615238,75.39965645872373
258,75.39822368615238,75.40204441300587
255,75.39822368615238,75.39965645872373
272,75.39822368615238,75.39726850444158
265,75.39822368615238,75.39488055015944
277,75.39822368615238,75.39488055015944
266,75.39822368615238,75.39488055015944
277,75.39822368615238,75.39488055015944
275,75.39822368615238,75.39488055015944
271,75.39822368615238,75.39488055015944
272,75.39822368615238,75.39488055015944
276,75.39822368615238,75.39488055015944
270,75.39822368615238,75.39488055015944
275,75.39822368615238,75.39488055015944
272,75.39822368615238,75.39488055015944
268,75.39822368615238,75.39488055015944
267,75.39822368615238,75.39488055015944
269,75.39822368615238,75.39488055015944
266,75.39822368615238,75.39488055015944
269,75.39822368615238,75.39488055015944
267,75.39822368615238,75.39488055015944
268,75.39822368615238,75.39488055015944
269,75.39822368615238,75.39488055015944
269,75.39822368615238,75.39726850444158
269,75.39822368615238,75.39726850444158
269,75.39822368615238,75.39726850444158
269,75.39822368615238,75.39726850444158
267,75.39822368615238,75.39726850444158
261,75.39822368615238,75.39965645872373
265,75.39822368615238,75.39965645872373
266,75.39822368615238,75.40204441300587
268,75.39822368615238,75.40204441300587
267,75.42066363367802,75.40204441300587
267,75.44310358120366,75.39726850444157
280,75.4655435287293,75.40204441300585
278,75.48798347625494,75.39965645872371
277,75.51042342378058,75.4092082758523
270,75.53286337130622,75.42353600154516
295,75.55530331883186,75.44025168152018
267,75.5777432663575,75.4569673614952
272,75.60018321388314,75.47845895003451
267,75.62262316140878,75.49756258429167
275,75.64506310893442,75.51666621854883
258,75.66750305646006,75.52144212711312
258,75.6899430039857,75.55487348706315
259,75.71238295151134,75.57397712132031
263,75.73482289903698,75.58830484701318
266,75.75726284656263,75.60979643555248
267,75.77970279408827,75.6217362069632
279,75.8021427416139,75.63367597837393
254,75.82458268913955,75.6527796126311
271,75.84702263666519,75.66471938404182
262,75.86946258419083,75.70053869827399
252,75.89190253171647,75.72680619537758
239,75.91434247924211,75.76501346389189
256,75.93678242676775,75.79128096099548
246,75.95922237429339,75.81754845809907
246,75.98166232181903,75.84381595520266
234,76.00410226934467,75.87008345230625
237,76.02654221687031,75.9106786751027
242,76.04898216439595,75.94411003505273
245,76.07142211192159,75.97515344072062
240,76.09386205944723,76.01336070923493
243,76.11630200697287,76.04201616062066
227,76.13874195449851,76.07305956628855
226,76.16118190202415,76.09932706339214
228,76.1836218495498,76.12320660621359
248,76.20606179707544,76.15425001188147
225,76.22850174460108,76.18529341754936
232,76.25094169212672,76.20678500608867
232,76.27338163965236,76.23066454891011
207,76.295821587178,76.24976818316728
207,76.31826153470364,76.28081158883515
205,76.34070148222928,76.29991522309231
205,76.36314142975492,76.31185499450304
202,76.38558137728056,76.33334658304234
205,76.4080213248062,76.35483817158165
205,76.43046127233184,76.37155385155667
213,76.45290121985748,76.39065748581383
210,76.47534116738312,76.41692498291742
215,76.49778111490876,76.44080452573887
212,76.5202210624344,76.46229611427817
217,76.54266100996004,76.46945997712461
213,76.56510095748568,76.51244315420323
214,76.58754090501132,76.53154678846039
199,76.60998085253696,76.55065042271755
202,76.6324208000626,76.574529965539
201,76.65486074758824,76.59363359979616
201,76.67730069511389,76.61034927977119
201,76.69974064263953,76.6270649597462
198,76.72218059016517,76.63900473115693
200,76.7446205376908,76.66527222826052
206,76.76706048521645,76.68437586251768
190,76.78950043274209,76.70825540533913
190,76.81194038026773,76.739298811007
190,76.83438032779337,76.76795426239273
189,76.85682027531901,76.79422175949632
193,76.87926022284465,76.82526516516421
193,76.90170017037029,76.86347243367852
188,76.92414011789593,76.8945158393464
173,76.94658006542157,76.92317129073213
172,76.96902001294721,76.9589906049643
172,76.99145996047285,76.98287014778575
172,77.01389990799849,77.0067496906072
173,77.03633985552413,77.03062923342864
173,77.05877980304977,77.05212082196795
172,77.08121975057541,77.07838831907154
163,77.10365969810105,77.09987990761084
165,77.1260996456267,77.118983541868
166,77.14853959315234,77.14286308468945
167,77.17097954067798,77.15957876466447
164,77.19341948820362,77.17868239892164
166,77.21585943572926,77.1930101246145
166,77.2382993832549,77.20972580458952
155,77.26073933078054,77.22882943884669
154,77.28317927830618,77.24554511882171
148,77.30561922583182,77.25748489023243
147,77.32805917335746,77.27897647877174
148,77.3504991208831,77.30046806731104
153,77.37293906840874,77.32673556441463
152,77.39537901593438,77.36016692436466
143,77.41781896346002,77.36971874149324
145,77.44025891098566,77.415089872854
148,77.4626988585113,77.45329714136831
148,77.48513880603694,77.4843405470362
147,77.50757875356258,77.51538395270407
150,77.53001870108822,77.54642735837194
152,77.55245864861386,77.58224667260411
138,77.5748985961395,77.6085141697077
135,77.59733854366515,77.61806598683629
131,77.61977849119079,77.6562732553506
130,77.64221843871643,77.68492870673633
137,77.66465838624207,77.70164438671135
136,77.68709833376771,77.71836006668637
133,77.70953828129335,77.74462756378996
127,77.73197822881899,77.76134324376498
129,77.75441817634463,77.77567096945785
120,77.77685812387027,77.78044687802215
124,77.79929807139591,77.81149028369003
122,77.82173801892155,77.82820596366506
114,77.84417796644719,77.84492164364008
121,77.86661791397283,77.86641323217938
116,77.88905786149847,77.88551686643655
114,77.91149780902411,77.90462050069371
110,77.93393775654975,77.92372413495087
108,77.9563777040754,77.94999163205446
112,77.97881765160103,77.97148322059377
117,78.00125759912667,77.99536276341522
122,78.02369754665231,78.02640616908309
101,78.04613749417796,78.0478977576224
104,78.0685774417036,78.07416525472598
105,78.09101738922924,78.09565684326529
105,78.11345733675488,78.11237252324031
98,78.13589728428052,78.15057979175462
106,78.15833723180616,78.17207138029393
106,78.1807771793318,78.19356296883323
111,78.20321712685744,78.21983046593682
112,78.22565707438308,78.24132205447613
108,78.24809702190872,78.26281364301543
110,78.27053696943436,78.28908114011902
111,78.29297691696,78.29624500296546
109,78.31541686448564,78.33206431719763
110,78.33785681201128,78.35355590573694
85,78.36029675953692,78.3726595399941
78,78.38273670706256,78.39892703709769
85,78.4051766545882,78.420418625637
77,78.42761660211384,78.43713430561202
85,78.45005654963948,78.46340180271561
76,78.47249649716512,78.47295361984419
81,78.49493644469077,78.50638497979422
72,78.5173763922164,78.52548861405138
75,78.53981633974205,78.55414406543711
70,78.56225628726769,78.57563565397642
72,78.58469623479333,78.59473928823358
75,78.60713618231897,78.61623087677289
72,78.62957612984461,78.63294655674791
69,78.65201607737025,78.6592140538515
62,78.67445602489589,78.6807056423908
61,78.69689597242153,78.69980927664797
66,78.71933591994717,78.72607677375156
64,78.74177586747281,78.74756836229086
61,78.76421581499845,78.76905995083017
68,78.78665576252409,78.79532744793376
67,78.80909571004973,78.80726721934448
58,78.83153565757537,78.83592267073021
62,78.85397560510101,78.85741425926952
61,78.87641555262665,78.88606971065525
57,78.8988555001523,78.90517334491241
59,78.92129544767793,78.92666493345172
59,78.94373539520357,78.95054447627317
56,78.96617534272922,78.9791999276589
49,78.98861529025486,78.99352765335176
53,79.0110552377805,79.0221831047375
50,79.03349518530614,79.05083855612322
56,79.05593513283178,79.06994219038039
53,79.07837508035742,79.0914337789197
52,79.10081502788306,79.112925367459
52,79.1232549754087,79.14158081884473
43,79.14569492293434,79.1606844531019
41,79.16813487045998,79.16784831594833
43,79.19057481798562,79.20127967589836
41,79.21301476551126,79.2299351272841
43,79.2354547130369,79.24903876154124
42,79.25789466056254,79.27053035008055
41,79.28033460808818,79.29202193861985
33,79.30277455561382,79.31828943572344
34,79.32521450313946,79.33739306998059
32,79.3476544506651,79.34694488710917
32,79.37009439819074,79.3851521556235
33,79.39253434571638,79.4066437441628
29,79.41497429324203,79.43052328698425
33,79.43741424076767,79.4544028298057
23,79.4598541882933,79.47350646406287
22,79.48229413581895,79.49022214403789
23,79.50473408334459,79.50932577829505
25,79.52717403087023,79.52365350398792
24,79.54961397839587,79.5546969096558
27,79.57205392592151,79.57380054391297
26,79.59449387344715,79.59529213245227
15,79.61693382097279,79.61917167527372
14,79.63937376849843,79.64066326381302
16,79.66181371602407,79.66215485235233
16,79.68425366354971,79.6812584866095
16,79.70669361107535,79.70991393799522
16,79.72913355860099,79.72901757225239
15,79.75157350612663,79.7505091607917
7,79.77401345365227,79.77438870361314
7,79.79645340117791,79.80304415499887
9,79.81889334870355,79.8197598349739
4,79.8413332962292,79.83886346923104
7,79.86377324375484,79.85557914920606
9,79.88621319128048,79.88184664630965
8,79.90865313880612,79.90095028056682
5,79.93109308633176,79.9272177776704
1,79.9535330338574,79.953485274774
1,79.97597298138304,79.9749768633133
2,79.99841292890868,79.99408049757047
3,80.02085287643432,80.01079617754549
4,80.04329282395996,80.02273594895622
3,80.0657327714856,80.05616730890624
3,80.08817271901124,80.0752709431634
355,80.11061266653688,80.101538440267
353,80.13305261406252,80.13019389165274
351,80.15549256158816,80.15407343447418
348,80.1779325091138,80.17795297729563
351,80.20037245663944,80.20183252011708
354,80.22281240416508,80.2185482000921
356,80.24525235169072,80.25197956004213
342,80.26769229921636,80.27585910286358
344,80.290132246742,80.30212659996718
344,80.31257219426764,80.32123023422434
343,80.33501214179329,80.34272182276365
343,80.35745208931893,80.36898931986725
342,80.37989203684457,80.39048090840656
344,80.4023319843702,80.397644771253
334,80.42477193189585,80.4239122683566
326,80.44721187942149,80.44301590261377
330,80.46965182694713,80.46211953687093
334,80.49209177447277,80.47883521684595
332,80.51453172199841,80.49793885110311
334,80.53697166952405,80.52181839392456
332,80.55941161704969,80.53137021105314
327,80.58185156457533,80.55524975387459
337,80.60429151210097,80.57912929669604
331,80.62673145962661,80.60300883951749
335,80.64917140715225,80.62211247377464
332,80.67161135467789,80.64360406231394
335,80.69405130220353,80.66748360513539
332,80.71649124972917,80.69852701080328
318,80.73893119725481,80.7152426907783
314,80.76137114478045,80.74867405072833
313,80.7838110923061,80.7844933649605
313,80.80625103983174,80.8059849534998
316,80.82869098735738,80.82747654203911
293,80.85113093488302,80.84658017629626
310,80.87357088240866,80.88001153624629
312,80.8960108299343,80.90150312478559
306,80.91845077745994,80.91105494191417
308,80.94089072498558,80.94209834758206
312,80.96333067251122,80.96358993612137
313,80.98577062003686,80.98030561609639
325,81.0082105675625,80.99940925035355
315,81.03065051508814,81.01851288461071
312,81.05309046261378,81.04000447315002
307,81.07553041013942,81.06149606168933
305,81.09797035766506,81.06627197025362
303,81.1204103051907,81.11403105589652
288,81.14285025271634,81.13791059871797
296,81.16529020024198,81.15701423297513
291,81.18773014776762,81.18089377579658
289,81.21017009529326,81.20716127290018
283,81.2326100428189,81.22865286143949
287,81.25504999034455,81.24775649569663
282,81.27748993787019,81.25730831282522
287,81.29992988539583,81.30029148990383
292,81.32236983292147,81.32178307844313
293,81.34480978044711,81.34805057554672
285,81.36724972797275,81.37670602693245
293,81.38968967549839,81.40774943260034
289,81.41212962302403,81.4268530668575
293,81.43456957054967,81.44595670111465
297,81.45700951807531,81.4531205639611
284,81.47944946560095,81.4961037410397
292,81.50188941312659,81.51759532957901
274,81.52432936065223,81.53908691811831
274,81.54676930817787,81.56774236950406
265,81.56920925570351,81.58923395804337
276,81.59164920322915,81.60594963801839
268,81.6140891507548,81.62505327227554
273,81.63652909828043,81.64654486081484
261,81.65896904580607,81.66326054078986
261,81.68140899333171,81.68236417504703
265,81.68140899333171,81.71101962643276
266,81.68140899333171,81.73251121497206
266,81.68140899333171,81.75161484922923
275,81.68140899333171,81.76833052920425
270,81.68140899333171,81.77788234633283
274,81.68140899333171,81.78504620917927
237,81.68140899333171,81.78743416346141
242,81.68140899333171,81.78982211774355
238,81.68140899333171,81.7922100720257
236,81.68140899333171,81.7922100720257
234,81.68140899333171,81.7922100720257
246,81.68140899333171,81.7922100720257
237,81.68140899333171,81.7922100720257
261,81.68140899333171,81.7922100720257
258,81.68140899333171,81.7922100720257
265,81.68140899333171,81.7922100720257
262,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
259,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
264,81.68140899333171,81.7922100720257
262,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
261,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
262,81.68140899333171,81.7922100720257
260,81.68140899333171,81.7922100720257
261,81.68140899333171,81.7922100720257
259,81.68140899333171,81.79459802630784
261,81.68140899333171,81.79459802630784
260,81.68140899333171,81.79698598058998
261,81.68140899333171,81.79937393487212
257,81.68140899333171,81.79937393487212
250,81.68140899333171,81.79698598058998
253,81.68140899333171,81.79698598058998
255,81.68140899333171,81.79937393487212
261,81.68140899333171,81.79459802630782
255,81.68140899333171,81.78982211774353
262,81.68140899333171,81.78265825489709
265,81.68140899333171,81.78265825489709
259,81.68140899333171,81.7731064377685
263,81.68140899333171,81.76833052920422
280,81.68140899333171,81.75877871207564
270,81.68140899333171,81.7563907577935
270,81.68140899333171,81.74683894066492
270,81.68140899333171,81.74445098638277
263,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
256,81.68140899333171,81.74445098638277
258,81.68140899333171,81.74445098638277
258,81.68140899333171,81.74445098638277
258,81.68140899333171,81.74445098638277
258,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
263,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
259,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
261,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
262,81.68140899333171,81.74445098638277
259,81.68140899333171,81.74445098638277
259,81.68140899333171,81.74445098638277
259,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
260,81.68140899333171,81.74445098638277
265,81.68140899333171,81.74445098638277
263,81.68140899333171,81.73967507781848
262,81.68140899333171,81.73251121497204
265,81.68140899333171,81.72295939784345
261,81.68140899333171,81.71101962643273
264,81.68140899333171,81.70146780930415
263,81.68140899333171,81.68714008361128
243,81.68140899333171,81.68236417504698
241,81.68140899333171,81.65370872366125
264,81.68140899333171,81.63938099796839
246,81.68140899333171,81.6298291808398
244,81.68140899333171,81.62027736371122
239,81.68140899333171,81.6083375923005
242,81.68140899333171,81.6035616837362
277,81.68140899333171,81.60117372945406
273,81.68140899333171,81.6035616837362
264,81.68140899333171,81.61072554658263
267,81.68140899333171,81.61550145514693
269,81.68140899333171,81.61788940942907
265,81.68140899333171,81.62266531799335
256,81.68140899333171,81.62982918083978
272,81.68140899333171,81.63460508940408
273,81.68140899333171,81.63938099796837
274,81.68140899333171,81.64415690653267
273,81.68140899333171,81.64654486081481
272,81.68140899333171,81.64654486081481
272,81.68140899333171,81.64654486081481
272,81.68140899333171,81.64654486081481
270,81.68140899333171,81.64654486081481
271,81.68140899333171,81.64654486081481
271,81.68140899333171,81.64654486081481
272,81.68140899333171,81.64415690653267
283,81.68140899333171,81.64415690653267
273,81.68140899333171,81.64176895225053
274,81.68140899333171,81.63460508940409
274,81.68140899333171,81.63699304368623
275,81.68140899333171,81.63699304368623
274,81.68140899333171,81.64415690653266
272,81.68140899333171,81.6465448608148
267,81.68140899333171,81.6513207693791
270,81.68140899333171,81.6560966779434
255,81.68140899333171,81.6560966779434
274,81.68140899333171,81.6560966779434
273,81.68140899333171,81.6560966779434
273,81.68140899333171,81.6560966779434
273,81.68140899333171,81.6560966779434
266,81.68140899333171,81.6560966779434
269,81.68140899333171,81.65848463222554
275,81.68140899333171,81.66087258650768
272,81.68140899333171,81.66564849507198
273,81.68140899333171,81.67520031220056
269,81.68140899333171,81.67997622076484
252,81.68140899333171,81.68475212932914
265,81.68140899333171,81.69430394645772
270,81.68140899333171,81.69669190073986
270,81.68140899333171,81.70385576358629
263,81.68140899333171,81.70385576358629
268,81.68140899333171,81.70624371786843
267,81.68140899333171,81.70146780930413
271,81.68140899333171,81.69907985502199
272,81.68140899333171,81.69430394645771
291,81.68140899333171,81.69430394645771
290,81.68140899333171,81.68952803789341
261,81.68140899333171,81.68475212932911
276,81.68140899333171,81.67997622076483
266,81.68140899333171,81.67997622076483
274,81.68140899333171,81.68236417504697
263,81.68140899333171,81.68236417504697
263,81.68140899333171,81.68952803789341
259,81.68140899333171,81.69669190073985
258,81.68140899333171,81.69669190073985
249,81.68140899333171,81.69907985502199
266,81.68140899333171,81.70146780930413
261,81.68140899333171,81.70385576358628
266,81.68140899333171,81.70385576358628
265,81.68140899333171,81.70146780930413
265,81.68140899333171,81.69907985502199
284,81.68140899333171,81.69430394645771
262,81.68140899333171,81.68952803789341
278,81.68140899333171,81.68475212932911
262,81.68140899333171,81.68236417504697
262,81.68140899333171,81.68236417504697
262,81.68140899333171,81.68236417504697
264,81.68140899333171,81.68236417504697
257,81.68140899333171,81.68236417504697
263,81.68140899333171,81.68236417504697
260,81.68140899333171,81.68236417504697
256,81.68140899333171,81.68236417504697
264,81.68140899333171,81.68236417504697
261,81.68140899333171,81.68236417504697
261,81.68140899333171,81.68236417504697
245,81.68140899333171,81.68236417504697
246,81.68140899333171,81.68236417504697
244,81.68140899333171,81.68236417504697
245,81.68140899333171,81.68236417504697
245,81.68140899333171,81.68236417504697
248,81.68140899333171,81.67997622076483
249,81.68140899333171,81.67758826648269
275,81.68140899333171,81.67520031220054
259,81.68140899333171,81.67520031220054
274,81.68140899333171,81.6728123579184
264,81.68140899333171,81.67520031220054
260,81.68140899333171,81.67520031220054
263,81.68140899333171,81.67520031220054
261,81.68140899333171,81.67758826648269
274,81.68140899333171,81.68236417504697
258,81.68140899333171,81.68236417504697
255,81.68140899333171,81.68475212932911
261,81.68140899333171,81.68714008361125
261,81.68140899333171,81.68714008361125
247,81.68140899333171,81.6895280378934
244,81.68140899333171,81.69191599217554
260,81.68140899333171,81.69191599217554
253,81.68140899333171,81.6895280378934
272,81.68140899333171,81.6847521293291
271,81.68140899333171,81.68236417504696
271,81.68140899333171,81.68236417504696
273,81.68140899333171,81.67997622076481
281,81.68140899333171,81.67281235791837
278,81.68140899333171,81.66326054078979
286,81.68140899333171,81.66326054078979
265,81.68140899333171,81.66087258650765
275,81.68140899333171,81.66087258650765
261,81.68140899333171,81.66326054078979
268,81.68140899333171,81.66564849507193
265,81.68140899333171,81.66803644935408
263,81.68140899333171,81.67520031220052
274,81.68140899333171,81.67758826648266
250,81.68140899333171,81.6799762207648
269,81.68140899333171,81.67758826648266
270,81.68140899333171,81.68236417504696
267,81.68140899333171,81.68236417504696
268,81.68140899333171,81.68236417504696
274,81.68140899333171,81.68236417504696
271,81.68140899333171,81.68236417504696
276,81.68140899333171,81.68236417504696
268,81.68140899333171,81.68236417504696
269,81.68140899333171,81.68236417504696
268,81.68140899333171,81.68236417504696
271,81.68140899333171,81.68236417504696
268,81.68140899333171,81.68236417504696
271,81.68140899333171,81.68236417504696
273,81.68140899333171,81.68236417504696
271,81.68140899333171,81.67997622076481
268,81.68140899333171,81.67997622076481
268,81.68140899333171,81.68236417504696
268,81.68140899333171,81.6847521293291
250,81.68140899333171,81.6847521293291
266,81.68140899333171,81.68952803789338
265,81.68140899333171,81.69191599217552
256,81.68140899333171,81.69430394645767
272,81.68140899333171,81.69191599217552
269,81.68140899333171,81.69191599217552
278,81.68140899333171,81.68952803789338
275,81.68140899333171,81.68952803789338
271,81.68140899333171,81.68714008361124
290,81.68140899333171,81.6847521293291
269,81.68140899333171,81.67758826648267
290,81.68140899333171,81.67520031220053
270,81.68140899333171,81.67520031220053
267,81.68140899333171,81.67281235791839
264,81.68140899333171,81.67281235791839
264,81.68140899333171,81.67281235791839
262,81.68140899333171,81.67520031220053
265,81.68140899333171,81.67520031220053
270,81.68140899333171,81.67520031220053
263,81.68140899333171,81.67758826648267
264,81.68140899333171,81.68475212932911
262,81.68140899333171,81.68952803789341
263,81.68140899333171,81.69669190073985
263,81.68140899333171,81.69907985502199
263,81.68140899333171,81.69907985502199
264,81.68140899333171,81.69907985502199
264,81.68140899333171,81.69907985502199
262,81.68140899333171,81.69669190073985
264,81.68140899333171,81.69430394645771
247,81.68140899333171,81.69191599217557
265,81.68140899333171,81.68952803789342
245,81.68140899333171,81.68952803789342
239,81.68140899333171,81.68952803789342
240,81.68140899333171,81.68952803789342
240,81.68140899333171,81.68952803789342
241,81.68140899333171,81.68952803789342
256,81.68140899333171,81.68952803789342
260,81.68140899333171,81.68952803789342
275,81.68140899333171,81.68952803789342
261,81.68140899333171,81.68952803789342
258,81.68140899333171,81.68952803789342
257,81.68140899333171,81.69191599217557
261,81.68140899333171,81.69191599217557
268,81.68140899333171,81.68952803789342
260,81.68140899333171,81.68714008361128
268,81.68140899333171,81.68475212932914
267,81.68140899333171,81.682364175047
269,81.68140899333171,81.67997622076486
268,81.68140899333171,81.67997622076486
267,81.70384894085736,81.682364175047
282,81.726288888383,81.68475212932914
268,81.74872883590864,81.68475212932914
267,81.77116878343428,81.68952803789344
268,81.79360873095992,81.69907985502202
266,81.81604867848556,81.71340758071489
252,81.8384886260112,81.72773530640775
271,81.86092857353684,81.73251121497204
260,81.88336852106248,81.7683305292042
265,81.90580846858812,81.78982211774351
263,81.92824841611376,81.81131370628282
268,81.9506883636394,81.83041734053998
263,81.97312831116504,81.85429688336143
260,81.99556825869068,81.87578847190073
260,82.01800820621632,81.8948921061579
260,82.04044815374196,81.90205596900434
254,82.0628881012676,81.93309937467222
255,82.08532804879324,81.94981505464725
252,82.10776799631888,81.96414278034011
254,82.13020794384452,81.98802232316156
254,82.15264789137017,82.00473800313658
248,82.1750878388958,82.0214536831116
247,82.19752778642145,82.04055731736877
253,82.21996773394709,82.05488504306163
242,82.24240768147273,82.08831640301166
246,82.26484762899837,82.10742003726881
256,82.28728757652401,82.12891162580812
243,82.30972752404965,82.159955031476
252,82.33216747157529,82.18622252857959
241,82.35460741910093,82.21010207140104
247,82.37704736662657,82.23636956850463
237,82.39948731415221,82.2721888827368
239,82.42192726167785,82.30323228840469
242,82.44436720920349,82.32949978550828
237,82.46680715672913,82.37009500830473
237,82.48924710425477,82.39636250540832
227,82.51168705178041,82.42501795679405
227,82.53412699930605,82.45606136246194
225,82.5565669468317,82.47994090528339
229,82.57900689435733,82.51337226523341
229,82.60144684188298,82.53725180805486
220,82.62388678940862,82.55874339659417
227,82.64632673693426,82.5873988479799
211,82.6687666844599,82.6088904365192
211,82.69120663198554,82.63038202505851
209,82.71364657951118,82.64948565931566
209,82.73608652703682,82.6614254307264
214,82.75852647456246,82.69724474495857
211,82.7809664220881,82.71873633349787
216,82.80340636961374,82.74261587631932
198,82.82584631713938,82.77365928198721
197,82.84828626466502,82.7999267790908
198,82.87072621219066,82.82380632191224
196,82.8931661597163,82.85723768186227
198,82.91560610724194,82.8739533618373
202,82.93804605476758,82.90738472178732
200,82.96048600229322,82.93126426460877
200,82.98292594981886,82.96230767027666
189,83.0053658973445,82.9861872130981
189,83.02780584487014,83.00767880163741
185,83.05024579239578,83.03633425302314
185,83.07268573992143,83.05782584156245
186,83.09512568744707,83.06498970440889
186,83.1175656349727,83.1031969729232
190,83.14000558249835,83.13185242430893
174,83.16244553002399,83.15334401284824
175,83.18488547754963,83.17483560138754
175,83.20732542507527,83.1939392356447
171,83.22976537260091,83.22259468703044
172,83.25220532012655,83.23931036700546
173,83.27464526765219,83.27035377267335
172,83.29708521517783,83.29184536121265
161,83.31952516270347,83.31094899546981
162,83.34196511022911,83.33482853829126
164,83.36440505775475,83.35870808111271
165,83.38684500528039,83.38258762393416
163,83.40928495280603,83.40407921247346
165,83.43172490033167,83.4160189838842
167,83.45416484785731,83.45183829811637
159,83.47660479538295,83.47332988665568
159,83.4990447429086,83.49482147519498
158,83.52148469043424,83.51631306373429
159,83.54392463795988,83.54496851512002
158,83.56636458548552,83.56407214937718
157,83.58880453301116,83.58556373791649
159,83.6112444805368,83.59033964648079
148,83.63368442806244,83.6333228235594
145,83.65612437558808,83.6548144120987
146,83.67856432311372,83.67630600063801
149,83.70100427063936,83.70496145202374
143,83.723444218165,83.72645304056304
146,83.74588416569064,83.7455566748202
147,83.76832411321628,83.7670482633595
131,83.79076406074192,83.78376394333452
132,83.81320400826756,83.81480734900241
130,83.8356439557932,83.83868689182385
132,83.85808390331884,83.86495438892744
134,83.88052385084448,83.88644597746675
132,83.90296379837012,83.90793756600605
134,83.92540374589576,83.92942915454536
126,83.9478436934214,83.95330869736681
128,83.97028364094705,83.96047256021325
126,83.99272358847269,83.99390392016326
127,84.01516353599833,84.01539550870257
128,84.03760348352397,84.0440509600883
127,84.0600434310496,84.06315459434546
127,84.08248337857525,84.08464618288477
114,84.10492332610089,84.10136186285979
114,84.12736327362653,84.11807754283481
112,84.14980322115217,84.13956913137412
113,84.17224316867781,84.15867276563128
116,84.19468311620345,84.18255230845273
107,84.21712306372909,84.20165594270989
117,84.23956301125473,84.22075957696705
102,84.26200295878037,84.2398632112242
101,84.28444290630601,84.27090661689209
104,84.30688285383165,84.28523434258497
97,84.32932280135729,84.31150183968856
104,84.35176274888293,84.33538138251001
92,84.37420269640857,84.36403683389574
101,84.39664264393421,84.38552842243504
95,84.41908259145985,84.40940796525649
98,84.4415225389855,84.42851159951366
96,84.46396248651114,84.45955500518154
96,84.48640243403678,84.46433091374584
94,84.50884238156242,84.50015022797801
95,84.53128232908806,84.52880567936374
96,84.5537222766137,84.54552135933876
84,84.57616222413934,84.56462499359593
90,84.59860217166498,84.58372862785309
87,84.62104211919062,84.6099961249567
87,84.64348206671626,84.631487713496
90,84.6659220142419,84.63865157634244
88,84.68836196176754,84.67447089057461
91,84.71080190929318,84.7055142962425
80,84.73324185681882,84.72939383906395
79,84.75568180434446,84.75566133616755
77,84.7781217518701,84.779540878989
83,84.80056169939574,84.81058428465688
84,84.82300164692138,84.83685178176049
82,84.84544159444702,84.85117950745335
77,84.86788154197266,84.88938677596767
66,84.8903214894983,84.91565427307125
65,84.91276143702395,84.9395338158927
64,84.93520138454959,84.96102540443201
54,84.95764133207523,84.98490494725345
62,84.98008127960087,85.00162062722848
62,85.00252122712651,85.01356039863921
54,85.02496117465215,85.0398278957428
79,85.04740112217779,85.05654357571782
82,85.06984106970343,85.07325925569285
82,85.09228101722907,85.09475084423215
84,85.11472096475471,85.11385447848932
77,85.13716091228035,85.13057015846434
